node_id,node_type,label,degree
painting::Artists2/Childe Hassam/Shoveling Snow New England.jpg,painting,Shoveling Snow New England,3
painting::Artists2/Childe Hassam/Nude In Sunlilt Wood.jpg,painting,Nude In Sunlilt Wood,1
painting::Artists2/Childe Hassam/Morning Old Lyme.jpg,painting,Morning Old Lyme,1
painting::Artists2/Childe Hassam/June.jpg,painting,June,1
painting::Artists2/Childe Hassam/Church At Old Lyme 1.jpg,painting,Church At Old Lyme 1,2
painting::Artists2/Childe Hassam/Bather.jpg,painting,Bather,1
painting::Artists2/Childe Hassam/West Wind Appledore.jpg,painting,West Wind Appledore,1
painting::Artists2/Childe Hassam/The Hovel And The Skyscraper.jpg,painting,The Hovel And The Skyscraper,2
painting::Artists2/Childe Hassam/The Hawk S Nest.jpg,painting,The Hawk S Nest,2
painting::Artists2/Childe Hassam/Perros Guire Cotes Du Nord France.jpg,painting,Perros Guire Cotes Du Nord France,2
painting::Artists2/Childe Hassam/Lilies.jpg,painting,Lilies,2
painting::Artists2/Childe Hassam/July Fourteenth Rue Daunou.jpg,painting,July Fourteenth Rue Daunou,3
painting::Artists2/Childe Hassam/Cathedral At Ronda.jpg,painting,Cathedral At Ronda,3
painting::Artists2/Childe Hassam/Brittany Barns.jpg,painting,Brittany Barns,3
painting::Artists2/Childe Hassam/Brelevenez Lannion Cote Du Nord France.jpg,painting,Brelevenez Lannion Cote Du Nord France,2
painting::Artists2/Childe Hassam/At The Writing Desk.jpg,painting,At The Writing Desk,2
painting::Artists2/Childe Hassam/Against The Light.jpg,painting,Against The Light,1
painting::Artists2/Childe Hassam/The Water Garden.jpg,painting,The Water Garden,3
painting::Artists2/Childe Hassam/The Norwegian Cottage 1.jpg,painting,The Norwegian Cottage 1,2
painting::Artists2/Childe Hassam/The Norwegian Cottage.jpg,painting,The Norwegian Cottage,2
painting::Artists2/Childe Hassam/The Chinese Merchants.jpg,painting,The Chinese Merchants,2
painting::Artists2/Childe Hassam/Northeast Headlands Appledore.jpg,painting,Northeast Headlands Appledore,2
painting::Artists2/Childe Hassam/Isle Of Shoals 4.jpg,painting,Isle Of Shoals 4,2
painting::Artists2/Childe Hassam/Rocks At Appledore.jpg,painting,Rocks At Appledore,2
painting::Artists2/Childe Hassam/Old Dutch Building Fishkill New York.jpg,painting,Old Dutch Building Fishkill New York,2
painting::Artists2/Childe Hassam/Mt Beacon At Newburgh.jpg,painting,Mt Beacon At Newburgh,1
painting::Artists2/Childe Hassam/Just Off The Avenue Fifty Third Street May.jpg,painting,Just Off The Avenue Fifty Third Street May,3
painting::Artists2/Childe Hassam/Home Sweet Home Cottage East Hampton.jpg,painting,Home Sweet Home Cottage East Hampton,2
painting::Artists2/Childe Hassam/Flower Garden.jpg,painting,Flower Garden,2
painting::Artists2/Childe Hassam/Flagstone Sidewalk Portsmouth New Hampshire.jpg,painting,Flagstone Sidewalk Portsmouth New Hampshire,3
painting::Artists2/Childe Hassam/Flags On The Waldorf.jpg,painting,Flags On The Waldorf,3
painting::Artists2/Childe Hassam/East Hampton.jpg,painting,East Hampton,2
painting::Artists2/Childe Hassam/Cotysville.jpg,painting,Cotysville,1
painting::Artists2/Childe Hassam/Back Of The Old House.jpg,painting,Back Of The Old House,2
painting::Artists2/Childe Hassam/The Bather 1915.jpg,painting,The Bather 1915,1
painting::Artists2/Childe Hassam/Isle Of Shoals 6.jpg,painting,Isle Of Shoals 6,2
painting::Artists2/Childe Hassam/The Nymph Of Beryl Gorge.jpg,painting,The Nymph Of Beryl Gorge,1
painting::Artists2/Childe Hassam/Spring Woods.jpg,painting,Spring Woods,2
painting::Artists2/Childe Hassam/Montauk 1921.jpg,painting,Montauk 1921,1
painting::Artists2/Childe Hassam/View Of New York From The Top Of Fort George.jpg,painting,View Of New York From The Top Of Fort George,2
painting::Artists2/Childe Hassam/Old Long Island Landscape.jpg,painting,Old Long Island Landscape,2
painting::Artists2/Childe Hassam/Elms East Hampton New York.jpg,painting,Elms East Hampton New York,3
painting::Artists2/Childe Hassam/East Hampton 1.jpg,painting,East Hampton 1,1
painting::Artists2/Childe Hassam/Bending Sail On The Old Mill.jpg,painting,Bending Sail On The Old Mill,1
painting::Artists2/Childe Hassam/Amagansett Long Island.jpg,painting,Amagansett Long Island,2
painting::Artists2/Childe Hassam/Victory Day May.jpg,painting,Victory Day May,2
painting::Artists2/Childe Hassam/The Two Hickory Trees Aka Golf Player.jpg,painting,The Two Hickory Trees Aka Golf Player,1
painting::Artists2/Childe Hassam/The Harbor Of A Thousand Masts Gloucester.jpg,painting,The Harbor Of A Thousand Masts Gloucester,1
painting::Artists2/Childe Hassam/St Patrick S Day.jpg,painting,St Patrick S Day,2
painting::Artists2/Childe Hassam/New York Winter Window 1919.jpg,painting,New York Winter Window 1919,2
painting::Artists2/Childe Hassam/Marechal Niel Roses.jpg,painting,Marechal Niel Roses,1
painting::Artists2/Childe Hassam/Woodboats And Dogana.jpg,painting,Woodboats And Dogana,1
painting::Artists2/Childe Hassam/White Island Light Isles Of Shoals At Sundown.jpg,painting,White Island Light Isles Of Shoals At Sundown,2
painting::Artists2/Childe Hassam/Waydise Inn Sudbury Mass.jpg,painting,Waydise Inn Sudbury Mass,2
painting::Artists2/Childe Hassam/View Of Florence From San Miniato 1.jpg,painting,View Of Florence From San Miniato 1,2
painting::Artists2/Childe Hassam/View Of Florence From San Miniato.jpg,painting,View Of Florence From San Miniato,2
painting::Artists2/Childe Hassam/Untitled Study For Bathers.jpg,painting,Untitled Study For Bathers,1
painting::Artists2/Childe Hassam/The Sonata 1.jpg,painting,The Sonata 1,1
painting::Artists2/Childe Hassam/The Sonata.jpg,painting,The Sonata,1
painting::Artists2/Childe Hassam/The Silver Veil And The Golden Gate.jpg,painting,The Silver Veil And The Golden Gate,2
painting::Artists2/Childe Hassam/The Mirror Cos Cob Connecticut.jpg,painting,The Mirror Cos Cob Connecticut,2
painting::Artists2/Childe Hassam/The Lion Gardiner House East Hampton.jpg,painting,The Lion Gardiner House East Hampton,2
painting::Artists2/Childe Hassam/The Island Garden.jpg,painting,The Island Garden,2
painting::Artists2/Childe Hassam/Surf Appledore.jpg,painting,Surf Appledore,2
painting::Artists2/Childe Hassam/Sunrise Autumn.jpg,painting,Sunrise Autumn,2
painting::Artists2/Childe Hassam/Sunlight On An Old House Putnam.jpg,painting,Sunlight On An Old House Putnam,2
painting::Artists2/Childe Hassam/Spring Morning In The Heart Of The City Aka Madison Square New York.jpg,painting,Spring Morning In The Heart Of The City Aka Madison Square New York,3
painting::Artists2/Childe Hassam/South Ledges Appledore.jpg,painting,South Ledges Appledore,2
painting::Artists2/Childe Hassam/Self Portrait.jpg,painting,Self Portrait,2
painting::Artists2/Childe Hassam/Rainy Day Boston.jpg,painting,Rainy Day Boston,2
painting::Artists2/Childe Hassam/Northeast Headlands New England Coast.jpg,painting,Northeast Headlands New England Coast,2
painting::Artists2/Childe Hassam/Mount Hood And The Valley Of The Willamette.jpg,painting,Mount Hood And The Valley Of The Willamette,2
painting::Artists2/Childe Hassam/Moonlight.jpg,painting,Moonlight,1
painting::Artists2/Childe Hassam/Meadows.jpg,painting,Meadows,2
painting::Artists2/Childe Hassam/Lyman S Ledge Appledore.jpg,painting,Lyman S Ledge Appledore,2
painting::Artists2/Childe Hassam/Isles Of Shoals.jpg,painting,Isles Of Shoals,2
painting::Artists2/Childe Hassam/Isle Of Shoals 1.jpg,painting,Isle Of Shoals 1,2
painting::Artists2/Childe Hassam/Isle Of Shoals.jpg,painting,Isle Of Shoals,2
painting::Artists2/Childe Hassam/In The Garden Aka Celia Thaxter In Her Garden.jpg,painting,In The Garden Aka Celia Thaxter In Her Garden,3
painting::Artists2/Childe Hassam/Idle Hours.jpg,painting,Idle Hours,2
painting::Artists2/Childe Hassam/Horse Drawn Cabs At Evening New York.jpg,painting,Horse Drawn Cabs At Evening New York,3
painting::Artists2/Childe Hassam/Hassam Street In Portsmouth.jpg,painting,Hassam Street In Portsmouth,2
painting::Artists2/Childe Hassam/Hassam Childe Fifth Avenue At Washington Square Sun.jpg,painting,Hassam Childe Fifth Avenue At Washington Square Sun,3
painting::Artists2/Childe Hassam/Harney Desert No 20.jpg,painting,Harney Desert No 20,1
painting::Artists2/Childe Hassam/Harney Desert.jpg,painting,Harney Desert,2
painting::Artists2/Childe Hassam/Grand Prix Day Also Known As Le Jour De Grand Prix.jpg,painting,Grand Prix Day Also Known As Le Jour De Grand Prix,3
painting::Artists2/Childe Hassam/Gloucester Harbor.jpg,painting,Gloucester Harbor,1
painting::Artists2/Childe Hassam/Girl Standing.jpg,painting,Girl Standing,1
painting::Artists2/Childe Hassam/Boston Common At Twilight.jpg,painting,Boston Common At Twilight,3
painting::Artists2/Childe Hassam/Bleakk House Broadstairs.jpg,painting,Bleakk House Broadstairs,2
painting::Artists2/Childe Hassam/An Evening Street Scene Pont Aven.jpg,painting,An Evening Street Scene Pont Aven,2
painting::Artists2/Childe Hassam/A Familiar Tune.jpg,painting,A Familiar Tune,1
painting::Artists2/Childe Hassam/A Back Road.jpg,painting,A Back Road,2
painting::Artists2/Childe Hassam/Mrs Hassam S Garden At East Hampton.jpg,painting,Mrs Hassam S Garden At East Hampton,2
painting::Artists2/Childe Hassam/Mixed Foursome.jpg,painting,Mixed Foursome,2
painting::Artists2/Childe Hassam/High Bridge.jpg,painting,High Bridge,1
painting::Artists2/Childe Hassam/Colonial Quilt.jpg,painting,Colonial Quilt,2
painting::Artists2/Childe Hassam/A Long Island Garden.jpg,painting,A Long Island Garden,3
painting::Artists2/Childe Hassam/Wild Swans Sacred To Apollo.jpg,painting,Wild Swans Sacred To Apollo,1
painting::Artists2/Childe Hassam/The Hourse Of Actaeon Montauk.jpg,painting,The Hourse Of Actaeon Montauk,1
painting::Artists2/Childe Hassam/Incoming Tide.jpg,painting,Incoming Tide,1
painting::Artists2/Childe Hassam/Hutchison House Easthampton.jpg,painting,Hutchison House Easthampton,1
painting::Artists2/Childe Hassam/Fifth Avenue In Winter 1.jpg,painting,Fifth Avenue In Winter 1,4
painting::Artists2/Childe Hassam/East Hampton L I Aka Old Mumford House.jpg,painting,East Hampton L I Aka Old Mumford House,2
painting::Artists2/Childe Hassam/California.jpg,painting,California,2
painting::Artists2/Childe Hassam/Acorn Street Boston.jpg,painting,Acorn Street Boston,2
painting::Artists2/Childe Hassam/Winter Sickle Pears.jpg,painting,Winter Sickle Pears,1
painting::Artists2/Childe Hassam/The Snowy Winter Of 1918 New York.jpg,painting,The Snowy Winter Of 1918 New York,2
painting::Artists2/Childe Hassam/The Quarry Pool Folly Cove Cape Ann.jpg,painting,The Quarry Pool Folly Cove Cape Ann,2
painting::Artists2/Childe Hassam/The Flag Fifth Avenue.jpg,painting,The Flag Fifth Avenue,2
painting::Artists2/Childe Hassam/The Flag Outside Her Window April Aka Boys Marching By.jpg,painting,The Flag Outside Her Window April Aka Boys Marching By,1
painting::Artists2/Childe Hassam/The Church At Gloucester.jpg,painting,The Church At Gloucester,2
painting::Artists2/Childe Hassam/The Ash Blond.jpg,painting,The Ash Blond,1
painting::Artists2/Childe Hassam/Tanagra The Builders New York.jpg,painting,Tanagra The Builders New York,1
painting::Artists2/Childe Hassam/Sea And Rocks Appledore Isles Of Shoals.jpg,painting,Sea And Rocks Appledore Isles Of Shoals,2
painting::Artists2/Childe Hassam/Outskirts Of East Gloucester.jpg,painting,Outskirts Of East Gloucester,2
painting::Artists2/Childe Hassam/Old Mumford House Easthampton.jpg,painting,Old Mumford House Easthampton,2
painting::Artists2/Childe Hassam/Norman S Woe Gloucester Massachusetts.jpg,painting,Norman S Woe Gloucester Massachusetts,3
painting::Artists2/Childe Hassam/Newfields New Hampshire 1.jpg,painting,Newfields New Hampshire 1,2
painting::Artists2/Childe Hassam/New York Landscape.jpg,painting,New York Landscape,3
painting::Artists2/Childe Hassam/Mrs Hassam Knitting.jpg,painting,Mrs Hassam Knitting,1
painting::Artists2/Childe Hassam/Italian Day May.jpg,painting,Italian Day May,3
painting::Artists2/Childe Hassam/Gloucester Harbor 2.jpg,painting,Gloucester Harbor 2,1
painting::Artists2/Childe Hassam/Flags Fifth Avenue.jpg,painting,Flags Fifth Avenue,3
painting::Artists2/Childe Hassam/Flags Columbus Circle.jpg,painting,Flags Columbus Circle,3
painting::Artists2/Childe Hassam/Flags On The Friar S Club.jpg,painting,Flags On The Friar S Club,3
painting::Artists2/Childe Hassam/Flags On 57Th Street Winter 1918.jpg,painting,Flags On 57Th Street Winter 1918,3
painting::Artists2/Childe Hassam/Celebration Day.jpg,painting,Celebration Day,3
painting::Artists2/Childe Hassam/Avenue Of The Allies 02.jpg,painting,Avenue Of The Allies 02,2
painting::Artists2/Childe Hassam/Avenue Of The Allies 1.jpg,painting,Avenue Of The Allies 1,2
painting::Artists2/Childe Hassam/Avenue Of The Allies.jpg,painting,Avenue Of The Allies,2
painting::Artists2/Childe Hassam/Across The Avenue In Sunlight June.jpg,painting,Across The Avenue In Sunlight June,3
painting::Artists2/Childe Hassam/Up The Avenue From Thirty Fourth Street.jpg,painting,Up The Avenue From Thirty Fourth Street,2
painting::Artists2/Childe Hassam/The New York Bouquet West Forty Second Street.jpg,painting,The New York Bouquet West Forty Second Street,2
painting::Artists2/Childe Hassam/The Avenue In The Rain.jpg,painting,The Avenue In The Rain,2
painting::Artists2/Childe Hassam/Street In Portsmouth.jpg,painting,Street In Portsmouth,2
painting::Artists2/Childe Hassam/Old House East Hampton.jpg,painting,Old House East Hampton,2
painting::Artists2/Childe Hassam/Little Old Cottage Egypt Lane East Hampton.jpg,painting,Little Old Cottage Egypt Lane East Hampton,2
painting::Artists2/Childe Hassam/Home Sweet Home Cottage.jpg,painting,Home Sweet Home Cottage,2
painting::Artists2/Childe Hassam/Early Morning On The Avenue In May.jpg,painting,Early Morning On The Avenue In May,2
painting::Artists2/Childe Hassam/Avenue Of The Allies Aka Flags On The Waldorf.jpg,painting,Avenue Of The Allies Aka Flags On The Waldorf,2
painting::Artists2/Childe Hassam/Allies Day May.jpg,painting,Allies Day May,2
painting::Artists2/Childe Hassam/The Goldfish Window.jpg,painting,The Goldfish Window,1
painting::Artists2/Childe Hassam/The Fourth Of July 1916.jpg,painting,The Fourth Of July 1916,2
painting::Artists2/Childe Hassam/The Brush House.jpg,painting,The Brush House,2
painting::Artists2/Childe Hassam/Telegraph Hill San Fraicisco.jpg,painting,Telegraph Hill San Fraicisco,1
painting::Artists2/Childe Hassam/Point Lobos Carmel.jpg,painting,Point Lobos Carmel,2
painting::Artists2/Childe Hassam/Morning Light.jpg,painting,Morning Light,2
painting::Artists2/Childe Hassam/In The Old House.jpg,painting,In The Old House,1
painting::Artists2/Childe Hassam/Hill Of The Sun San Anselmo California.jpg,painting,Hill Of The Sun San Anselmo California,1
painting::Artists2/Childe Hassam/Dawn.jpg,painting,Dawn,1
painting::Artists2/Childe Hassam/Couch On The Porch Cos Cob.jpg,painting,Couch On The Porch Cos Cob,2
painting::Artists2/Childe Hassam/The South Ledges Appledore.jpg,painting,The South Ledges Appledore,2
painting::Artists2/Childe Hassam/Surf Isles Of Shoals.jpg,painting,Surf Isles Of Shoals,2
painting::Artists2/Childe Hassam/Rocky Beach Appledore.jpg,painting,Rocky Beach Appledore,2
painting::Artists2/Childe Hassam/Boy With Flower Pots.jpg,painting,Boy With Flower Pots,2
painting::Artists2/Childe Hassam/Veranda Of The Old House.jpg,painting,Veranda Of The Old House,3
painting::Artists2/Childe Hassam/Twenty Six Of June Old Lyme.jpg,painting,Twenty Six Of June Old Lyme,1
painting::Artists2/Childe Hassam/The South Gorge Appledore Isles Of Shoals.jpg,painting,The South Gorge Appledore Isles Of Shoals,2
painting::Artists2/Childe Hassam/The North Gorge Appledore Isles Of Shoals.jpg,painting,The North Gorge Appledore Isles Of Shoals,2
painting::Artists2/Childe Hassam/The New York Window.jpg,painting,The New York Window,2
painting::Artists2/Childe Hassam/The Mantle Piece.jpg,painting,The Mantle Piece,1
painting::Artists2/Childe Hassam/The Isles Of Shoals.jpg,painting,The Isles Of Shoals,2
painting::Artists2/Childe Hassam/The Gorge Appledore.jpg,painting,The Gorge Appledore,2
painting::Artists2/Childe Hassam/The Fireplace.jpg,painting,The Fireplace,1
painting::Artists2/Childe Hassam/The Cove.jpg,painting,The Cove,2
painting::Artists2/Childe Hassam/Sunday Morning Appledore.jpg,painting,Sunday Morning Appledore,2
painting::Artists2/Childe Hassam/Seaweed And Surf Appledore.jpg,painting,Seaweed And Surf Appledore,2
painting::Artists2/Childe Hassam/Northeast Gorge At Appledore.jpg,painting,Northeast Gorge At Appledore,2
painting::Artists2/Childe Hassam/News Depot Cos Cob 1912.jpg,painting,News Depot Cos Cob 1912,2
painting::Artists2/Childe Hassam/Mrs Holley Of Cos Cob Connecticut.jpg,painting,Mrs Holley Of Cos Cob Connecticut,1
painting::Artists2/Childe Hassam/Looking Into Beryl Pool.jpg,painting,Looking Into Beryl Pool,2
painting::Artists2/Childe Hassam/Little Cobbler S Shop.jpg,painting,Little Cobbler S Shop,3
painting::Artists2/Childe Hassam/Lady In Furs Aka Mrs Charles A Searles.jpg,painting,Lady In Furs Aka Mrs Charles A Searles,1
painting::Artists2/Childe Hassam/Jelly Fish.jpg,painting,Jelly Fish,2
painting::Artists2/Childe Hassam/Isle Of Shoals 5.jpg,painting,Isle Of Shoals 5,2
painting::Artists2/Childe Hassam/Fire Opals Aka Lady In Furs Portrait Of Mrs Searle.jpg,painting,Fire Opals Aka Lady In Furs Portrait Of Mrs Searle,1
painting::Artists2/Childe Hassam/East Headland Pool.jpg,painting,East Headland Pool,1
painting::Artists2/Childe Hassam/Clarissa.jpg,painting,Clarissa,1
painting::Artists2/Childe Hassam/Bowl Of Goldfish.jpg,painting,Bowl Of Goldfish,1
painting::Artists2/Childe Hassam/The Breakfast Room Winter Morning 1911.jpg,painting,The Breakfast Room Winter Morning 1911,1
painting::Artists2/Childe Hassam/Sunset At Sea.jpg,painting,Sunset At Sea,2
painting::Artists2/Childe Hassam/Isles Of Shoals Broad Cove.jpg,painting,Isles Of Shoals Broad Cove,2
painting::Artists2/Childe Hassam/Duck Island From Appledore.jpg,painting,Duck Island From Appledore,2
painting::Artists2/Childe Hassam/The Table Garden.jpg,painting,The Table Garden,1
painting::Artists2/Childe Hassam/The Quai Lannion.jpg,painting,The Quai Lannion,2
painting::Artists2/Childe Hassam/Street Of The Great Captain Cordoba.jpg,painting,Street Of The Great Captain Cordoba,2
painting::Artists2/Childe Hassam/Square At Sevilla.jpg,painting,Square At Sevilla,2
painting::Artists2/Childe Hassam/Saint Mark S In The Bowery.jpg,painting,Saint Mark S In The Bowery,2
painting::Artists2/Childe Hassam/Road To The Land Of Nod.jpg,painting,Road To The Land Of Nod,1
painting::Artists2/Childe Hassam/At Sunset.jpg,painting,At Sunset,2
painting::Artists2/Childe Hassam/Thunderstorm On The Oregon Trail.jpg,painting,Thunderstorm On The Oregon Trail,1
painting::Artists2/Childe Hassam/The East Headland Appledore Isles Of Shoals.jpg,painting,The East Headland Appledore Isles Of Shoals,2
painting::Artists2/Childe Hassam/Sunset On The Sea.jpg,painting,Sunset On The Sea,2
painting::Artists2/Childe Hassam/Still Life Fruits 1.jpg,painting,Still Life Fruits 1,2
painting::Artists2/Childe Hassam/Spring Navesink Highlands.jpg,painting,Spring Navesink Highlands,2
painting::Artists2/Childe Hassam/Over The Great Divide.jpg,painting,Over The Great Divide,1
painting::Artists2/Childe Hassam/Oregon Landscape.jpg,painting,Oregon Landscape,1
painting::Artists2/Childe Hassam/Mount Hood.jpg,painting,Mount Hood,3
painting::Artists2/Childe Hassam/Moonrise At Sunset Harney Desert.jpg,painting,Moonrise At Sunset Harney Desert,1
painting::Artists2/Childe Hassam/Ice On The Hudson.jpg,painting,Ice On The Hudson,3
painting::Artists2/Childe Hassam/Headlands.jpg,painting,Headlands,2
painting::Artists2/Childe Hassam/Harney Desert 02.jpg,painting,Harney Desert 02,1
painting::Artists2/Childe Hassam/Golden Afternoon.jpg,painting,Golden Afternoon,1
painting::Artists2/Childe Hassam/Bridge At Old Lyme 02.jpg,painting,Bridge At Old Lyme 02,1
painting::Artists2/Childe Hassam/Bridge At Old Lyme.jpg,painting,Bridge At Old Lyme,1
painting::Artists2/Childe Hassam/Bedford Hills.jpg,painting,Bedford Hills,2
painting::Artists2/Childe Hassam/At The Piano.jpg,painting,At The Piano,1
painting::Artists2/Childe Hassam/Aphrodite Appledore.jpg,painting,Aphrodite Appledore,1
painting::Artists2/Childe Hassam/The Ledges.jpg,painting,The Ledges,1
painting::Artists2/Childe Hassam/The Fishermen Cos Cob.jpg,painting,The Fishermen Cos Cob,2
painting::Artists2/Childe Hassam/Sylph S Rock 1907.jpg,painting,Sylph S Rock 1907,2
painting::Artists2/Childe Hassam/Snow Storm Fifth Avenue 1907.jpg,painting,Snow Storm Fifth Avenue 1907,3
painting::Artists2/Childe Hassam/Lower Manhattan Aka Broad And Wall Streets.jpg,painting,Lower Manhattan Aka Broad And Wall Streets,3
painting::Artists2/Childe Hassam/Evening.jpg,painting,Evening,1
painting::Artists2/Childe Hassam/Bathing Pool Appledore.jpg,painting,Bathing Pool Appledore,1
painting::Artists2/Childe Hassam/Winter In The Connecticut Hills.jpg,painting,Winter In The Connecticut Hills,3
painting::Artists2/Childe Hassam/The Victorian Chair.jpg,painting,The Victorian Chair,1
painting::Artists2/Childe Hassam/Surf And Rocks 1.jpg,painting,Surf And Rocks 1,2
painting::Artists2/Childe Hassam/Surf And Rocks.jpg,painting,Surf And Rocks,2
painting::Artists2/Childe Hassam/Spring Landscape With A Farmer And White Horse.jpg,painting,Spring Landscape With A Farmer And White Horse,1
painting::Artists2/Childe Hassam/Spring At Old Lyme.jpg,painting,Spring At Old Lyme,2
painting::Artists2/Childe Hassam/Seascape.jpg,painting,Seascape,2
painting::Artists2/Childe Hassam/Portrait Of A Lady In Blue Dress.jpg,painting,Portrait Of A Lady In Blue Dress,1
painting::Artists2/Childe Hassam/Nude On The Cliffs.jpg,painting,Nude On The Cliffs,1
painting::Artists2/Childe Hassam/Newfields New Hampshire.jpg,painting,Newfields New Hampshire,2
painting::Artists2/Childe Hassam/Moonlight The Old House.jpg,painting,Moonlight The Old House,1
painting::Artists2/Childe Hassam/Moonlight On The Sound.jpg,painting,Moonlight On The Sound,1
painting::Artists2/Childe Hassam/Laurel On The Ledges.jpg,painting,Laurel On The Ledges,2
painting::Artists2/Childe Hassam/Early Evening After Snowfall.jpg,painting,Early Evening After Snowfall,4
painting::Artists2/Childe Hassam/Duck Island Isles Of Shoals 1906.jpg,painting,Duck Island Isles Of Shoals 1906,2
painting::Artists2/Childe Hassam/Duck Island.jpg,painting,Duck Island,2
painting::Artists2/Childe Hassam/Church At Old Lyme 2.jpg,painting,Church At Old Lyme 2,2
painting::Artists2/Childe Hassam/Central Park 1.jpg,painting,Central Park 1,3
painting::Artists2/Childe Hassam/The Cedar Lot Old Lyme.jpg,painting,The Cedar Lot Old Lyme,2
painting::Artists2/Childe Hassam/The Bathers.jpg,painting,The Bathers,1
painting::Artists2/Childe Hassam/The Bather.jpg,painting,The Bather,1
painting::Artists2/Childe Hassam/Still Life Fruits.jpg,painting,Still Life Fruits,2
painting::Artists2/Childe Hassam/Sand Springs Butte.jpg,painting,Sand Springs Butte,1
painting::Artists2/Childe Hassam/Sailing Vessel At Sea Sunset.jpg,painting,Sailing Vessel At Sea Sunset,3
painting::Artists2/Childe Hassam/Oregon Coast.jpg,painting,Oregon Coast,1
painting::Artists2/Childe Hassam/On The Snake River Oregon.jpg,painting,On The Snake River Oregon,1
painting::Artists2/Childe Hassam/Numph Bathing.jpg,painting,Numph Bathing,1
painting::Artists2/Childe Hassam/Mt Hood Oregon.jpg,painting,Mt Hood Oregon,1
painting::Artists2/Childe Hassam/Looking Towards Mount Adams From Mount Hood.jpg,painting,Looking Towards Mount Adams From Mount Hood,2
painting::Artists2/Childe Hassam/Harney Desert Landscape.jpg,painting,Harney Desert Landscape,1
painting::Artists2/Childe Hassam/Giant Magnolias.jpg,painting,Giant Magnolias,1
painting::Artists2/Childe Hassam/End Of Timberline Mt Hood.jpg,painting,End Of Timberline Mt Hood,2
painting::Artists2/Childe Hassam/Ecola Beach Oregon.jpg,painting,Ecola Beach Oregon,2
painting::Artists2/Childe Hassam/Connecticut Hunting Scene.jpg,painting,Connecticut Hunting Scene,1
painting::Artists2/Childe Hassam/Brooklyn Bridge In Winter.jpg,painting,Brooklyn Bridge In Winter,1
painting::Artists2/Childe Hassam/Bornero Hill Old Lyme Connecticut.jpg,painting,Bornero Hill Old Lyme Connecticut,2
painting::Artists2/Childe Hassam/Apple Trees In Bloom Old Lyme.jpg,painting,Apple Trees In Bloom Old Lyme,2
painting::Artists2/Childe Hassam/Across The Park.jpg,painting,Across The Park,2
painting::Artists2/Childe Hassam/Seascape Isles Of Shoals.jpg,painting,Seascape Isles Of Shoals,2
painting::Artists2/Childe Hassam/Lumbering.jpg,painting,Lumbering,1
painting::Artists2/Childe Hassam/Late Afternoon Aka Sunset.jpg,painting,Late Afternoon Aka Sunset,2
painting::Artists2/Childe Hassam/Dragon Cloud Old Lyme.jpg,painting,Dragon Cloud Old Lyme,1
painting::Artists2/Childe Hassam/Church At Old Lyme.jpg,painting,Church At Old Lyme,2
painting::Artists2/Childe Hassam/Woodchopper.jpg,painting,Woodchopper,2
painting::Artists2/Childe Hassam/The Holly Farm.jpg,painting,The Holly Farm,2
painting::Artists2/Childe Hassam/The Butterfly.jpg,painting,The Butterfly,1
painting::Artists2/Childe Hassam/The Barn Cos Cob.jpg,painting,The Barn Cos Cob,3
painting::Artists2/Childe Hassam/Summer At Cos Cob.jpg,painting,Summer At Cos Cob,3
painting::Artists2/Childe Hassam/Oyster Sloop Cos Cob.jpg,painting,Oyster Sloop Cos Cob,2
painting::Artists2/Childe Hassam/November Cos Cob.jpg,painting,November Cos Cob,4
painting::Artists2/Childe Hassam/New England Road.jpg,painting,New England Road,1
painting::Artists2/Childe Hassam/Mill Site And Old Todal Dam Cos Cob.jpg,painting,Mill Site And Old Todal Dam Cos Cob,1
painting::Artists2/Childe Hassam/Messenger Boy.jpg,painting,Messenger Boy,3
painting::Artists2/Childe Hassam/Listening To The Orchard Oriole.jpg,painting,Listening To The Orchard Oriole,2
painting::Artists2/Childe Hassam/Lady Walking Down Fifth Avenue.jpg,painting,Lady Walking Down Fifth Avenue,3
painting::Artists2/Childe Hassam/Jonquils.jpg,painting,Jonquils,1
painting::Artists2/Childe Hassam/In The Park.jpg,painting,In The Park,2
painting::Artists2/Childe Hassam/Hollyhocks Isles Of Shoals.jpg,painting,Hollyhocks Isles Of Shoals,3
painting::Artists2/Childe Hassam/Cos Cob.jpg,painting,Cos Cob,3
painting::Artists2/Childe Hassam/Chicken Yard Back Of The Holley House.jpg,painting,Chicken Yard Back Of The Holley House,2
painting::Artists2/Childe Hassam/Broadway And 42Nd Street.jpg,painting,Broadway And 42Nd Street,2
painting::Artists2/Childe Hassam/An Isles Of Shoals Day.jpg,painting,An Isles Of Shoals Day,1
painting::Artists2/Childe Hassam/Sunset Isle Of Shoals.jpg,painting,Sunset Isle Of Shoals,2
painting::Artists2/Childe Hassam/September Moonrise.jpg,painting,September Moonrise,1
painting::Artists2/Childe Hassam/Provincetown Grocery Store.jpg,painting,Provincetown Grocery Store,2
painting::Artists2/Childe Hassam/Provincetown.jpg,painting,Provincetown,3
painting::Artists2/Childe Hassam/Pomona.jpg,painting,Pomona,1
painting::Artists2/Childe Hassam/New York Late Afternoon Winter.jpg,painting,New York Late Afternoon Winter,3
painting::Artists2/Childe Hassam/New York Hod Carriers.jpg,painting,New York Hod Carriers,1
