painting_id,motif,weight
painting::Artists2/Konstantin Korovin/Alupka 1912.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris Boulevard 1911.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris Boulevard Des Capucines 1911.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris At Night 1911.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Winter 1911 1.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Bath Houses.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Tatar Street In Yalta Night 1910.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/In The Ancient City 1910.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Slave Of The Queen Retinue Shemakhan 1909.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Yaroslavna S Lament 1909.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Soldier Costume Design For Gartman S Ballet 1908.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Landscape With Factory Buildings 1908.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris At Night Boulevard Des Italiens 1908.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/In The South Of France 1908.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris 1907.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Pier In Novgorod 1906.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris Morning 1906.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris Cafe De La Paix 1906.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris Boulevard Des Capucines 1906.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/In The South 1906.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris 1906.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Yalta At Night 1905.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Kem 1905.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Patio 1905.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Type Of Settlement 1905.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Southern Night 1904.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris Boulevard 1902.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris Seine 1902.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Spanish Squash 1902.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Village 1902.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Sunset At The Outskirt Of The Town.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Barn 1900.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Paris After Rain 1900.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Type Of Settlement 1900.jpg,houses-and-buildings,1
painting::Artists2/Philip Wilson Steer/A View Of Barnard Castle Yorkshire From The River.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Sketch Of Majolica 1898.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/At Senezhskom Lake 1898.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/After The Rain Paris 1897.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Arkhangelsk 1897.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Hammerfest The Nothern Lights 1895.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Landscape With Cottages 1894.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Winter 1894.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Winter In Lapland 1894.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Venice 1894.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Arkhangelsk Port On Dvina 1894.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Venice 1891.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Village In Northern Russia.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Hollyhocks In The Saratov Region 1889.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/A Florence Street In The Rain 1888.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Terrace In Zhukovka 1888.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Milan 1888.jpg,houses-and-buildings,1
painting::Artists2/Konstantin Korovin/Early Spring.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/April Quai Voltaire Paris.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Union Square In Spring.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/View Of The Paseo Del Prado.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Place Centrale And Fort Cabanas 1895.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Havana.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Winter Central Park.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/White Church At Newport Aka Church In A New England Village.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/October Sundown Newport 1901.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Newport Waterfront.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Fifth Avenue In Winter.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Cat Boats Newport.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Casa Eby Cos Cob.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Southwest Wind.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Bricklayers.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Spring On West 78Th Street.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Church At Old Lyme 1.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Hovel And The Skyscraper.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Perros Guire Cotes Du Nord France.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/July Fourteenth Rue Daunou.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Cathedral At Ronda.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Brittany Barns.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Brelevenez Lannion Cote Du Nord France.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Norwegian Cottage 1.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Norwegian Cottage.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Chinese Merchants.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Old Dutch Building Fishkill New York.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Just Off The Avenue Fifty Third Street May.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Home Sweet Home Cottage East Hampton.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Flagstone Sidewalk Portsmouth New Hampshire.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Flags On The Waldorf.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Back Of The Old House.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/View Of New York From The Top Of Fort George.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Elms East Hampton New York.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Amagansett Long Island.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Victory Day May.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Harbor Of A Thousand Masts Gloucester.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/St Patrick S Day.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/View Of Florence From San Miniato 1.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/View Of Florence From San Miniato.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Mirror Cos Cob Connecticut.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Lion Gardiner House East Hampton.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Sunlight On An Old House Putnam.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Spring Morning In The Heart Of The City Aka Madison Square New York.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Rainy Day Boston.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Horse Drawn Cabs At Evening New York.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Hassam Street In Portsmouth.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Hassam Childe Fifth Avenue At Washington Square Sun.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Grand Prix Day Also Known As Le Jour De Grand Prix.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Boston Common At Twilight.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Bleakk House Broadstairs.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/An Evening Street Scene Pont Aven.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/High Bridge.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Hutchison House Easthampton.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Fifth Avenue In Winter 1.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/East Hampton L I Aka Old Mumford House.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Acorn Street Boston.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Snowy Winter Of 1918 New York.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Quarry Pool Folly Cove Cape Ann.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Flag Fifth Avenue.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Church At Gloucester.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Outskirts Of East Gloucester.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Old Mumford House Easthampton.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Norman S Woe Gloucester Massachusetts.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Newfields New Hampshire 1.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/New York Landscape.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Italian Day May.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Flags Fifth Avenue.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Flags Columbus Circle.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Flags On The Friar S Club.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Flags On 57Th Street Winter 1918.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Celebration Day.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Avenue Of The Allies 02.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Avenue Of The Allies 1.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Avenue Of The Allies.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Across The Avenue In Sunlight June.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Up The Avenue From Thirty Fourth Street.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The New York Bouquet West Forty Second Street.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Avenue In The Rain.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Street In Portsmouth.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Old House East Hampton.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Little Old Cottage Egypt Lane East Hampton.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Home Sweet Home Cottage.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Early Morning On The Avenue In May.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Avenue Of The Allies Aka Flags On The Waldorf.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Allies Day May.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Fourth Of July 1916.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Brush House.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Boy With Flower Pots.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Veranda Of The Old House.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/News Depot Cos Cob 1912.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Little Cobbler S Shop.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Quai Lannion.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Street Of The Great Captain Cordoba.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Square At Sevilla.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Saint Mark S In The Bowery.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Fishermen Cos Cob.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Snow Storm Fifth Avenue 1907.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Lower Manhattan Aka Broad And Wall Streets.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Winter In The Connecticut Hills.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Newfields New Hampshire.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Moonlight The Old House.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Early Evening After Snowfall.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Church At Old Lyme 2.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Brooklyn Bridge In Winter.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Church At Old Lyme.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Woodchopper.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Holly Farm.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Barn Cos Cob.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Summer At Cos Cob.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Oyster Sloop Cos Cob.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/November Cos Cob.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Messenger Boy.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Lady Walking Down Fifth Avenue.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Cos Cob.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Chicken Yard Back Of The Holley House.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Broadway And 42Nd Street.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Provincetown Grocery Store.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Provincetown.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/New York Late Afternoon Winter.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Late Afternoon New York Winter 1900.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Dewey S Arch.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Cathedral Spires Spring Morning.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Building A Schooner Provincetown.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Bricklayers.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Afternoon In Nantucket.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Old House And Garden East Hampton.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Nocturne Hyde Park Corner.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Houses Of Parliament Early Evening.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Hassam Westminster Bridge.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Spanish Steps Rome.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Sunday Morning.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Grands Boulevard Paris.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/St Germain L Auxerrois.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Rooftops Pont Aven.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Pont Aven Noon Day.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Piazza Di Spagna Rome.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Naples.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Louvre.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/East Gloucester End Of Trolly Line.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A Fisherman S Cottage.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/World S Fair Chicago 1894.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Winter Midnight.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Washington Arch Spring.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Union Square 1893.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Mackaye Spectatorium.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Rainy Day Paris.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Nocturne Railway Crossing Chicago 1893.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Rainy Day On Fifth Avenue.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Madison Square Snowstorm.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Horticultural Building World S Columbian Exposition Chicago.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Figures In Sunlight.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/End Of The Trolley Line Oak Park Illinois.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Winter In Union Square.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Union Square.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Street Scene Christmas Morning.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Scene At The World S Columbian Exposition Chicago Illinois.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Quincy Massachusetts.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Old Bottle Man.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Columbian Exposition Chicago.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Charles River And Beacon Hill 1892.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A Spring Morning 1892.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A New Year S Nocturne New York.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Manhattan Club.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Gondoliers.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Fifth Avenue Aka Sunday On Fifth Avenue 1891.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Cab Stand At Night Madison Square New York.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Boston Common 1891.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A Country Road.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/View Of Broadway And Fifth Avenue 1.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/View Of Broadway And Fifth Avenue.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Rainy Day.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/New York Street Scene.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Mount Vernon Street Boston.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Lower Fifth Avenue 1890.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Fifth Avenue In Winter 2.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Clearing Sunset Aka Corner Of Berkeley Street And Columbus Avenue.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/At Gloucester.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A New York Blizzard.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Villers Le Bel Aka The Enchanted Hour.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/View Of The Thames.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Street Scene Montmartre.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Promenade At Sunset Paris 1889.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Paris Street Scene 1.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Paris Street.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Paris Nocturne.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/New England Headlands.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Marlborough Street Boston.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Gateway At Canterbury.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Dock Of Tuileries 1889.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Confirmation Day.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Champs Elysees Paris.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Canterbury.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Bastille Day Boulevard Rochechouart Paris.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/At The Florist.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/At The Café 1889.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A Rainy Day New York.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A Fruit Store 1889.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Quai St Michel.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Boid De Boulogne.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Rue Montmartre Paris.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Rue Madeleine Place De L Opera.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/On The Balcony.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Notre Dame Cathedral Paris.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Marche St Pierre Montmartre.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Hackney Carriage Rue Bonaparte Also Known As Fiacre Rue Bonaparte.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Flower Store And Dairy Store.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Cityscape.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Village Scene Breton.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Street Scene With Hansom Cab.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Paris Street Scene.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Paris At Twilight.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Hassam Childe Grand Prix Day Sun.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Childe Hassam A Shower Bonaparte Street.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Cab Station Rue Bonaparte.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Along The Seine.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Columbus Avenue.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A City Fairyland.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Village Scene 1885.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Columbus Avenue Rainy Day 1885.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Columbus Avenue Rainy Day.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Across The Common On A Winter Evening.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A Rainy Day In Boston 1885.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Old Fairbanks House Dedham Massachusetts.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/The Alhambra Aka Summer Palace Of The Caliphs Granada Spain.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/San Pietro Venice.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Rialto Market Venice.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Girl In A Doorway.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Gate Of The Alhambra.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Feeding Pigeons In The Piazza.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Church Procession Spanish Steps.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/A Street In Denia Spain.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/White Barn.jpg,houses-and-buildings,1
painting::Artists2/Childe Hassam/Old House Nantucket.jpg,houses-and-buildings,1
painting::Artists2/Hoca Ali Riza/Sanat Detay.jpg,houses-and-buildings,1
painting::Artists2/Hoca Ali Riza/Untitled.jpg,houses-and-buildings,1
painting::Artists2/Hoca Ali Riza/Unknown Title 2.jpg,houses-and-buildings,1
painting::Artists2/Hoca Ali Riza/Unknown Title.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Arab Encampment Biskra.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Landscape.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Afternoon By The River At Grez.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Old Homestead Connecticut.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Old Mill Pelago Italy.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/White Lilacs.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Early Spring Afternoon Central Park.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/The Poppy Field.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Remember Spring.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Midsummer Twilight.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Farm Scene.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Farm Buildings In A Winter Landscape.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/A View Of The Village.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Late Afternoon In October.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/The Little White House.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Winter Afternoon.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/October Morning Deerfield.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/The Path.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/The Path 1915.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/October Morning No 1.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/October.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Moonlight.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/May Night.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/East Boothbay Harbor.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Havana Harbor.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Venice.jpg,houses-and-buildings,1
painting::Artists2/Willard Metcalf/Street Scene Tangiers.jpg,houses-and-buildings,1
painting::Artists2/John Henry Twachtman/Farm Scene 1891.jpg,houses-and-buildings,1
painting::Artists2/John Henry Twachtman/Country House In Winter.jpg,houses-and-buildings,1
painting::Artists2/John Henry Twachtman/The Artist S House Through The Trees Also Known As Autumn Afternoon.jpg,houses-and-buildings,1
