painting_id,motif,weight
painting::Artists2/Albert Bierstadt/Valley Of The Yosemite 1864.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Cho Looke The Yosemite Fall 1864.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Plains Near Fort Laramie.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Rocky Mountains Lander S Peak 1863.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/White Mountains New Hampshire 1863.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Mountain Lake.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Yosemite Valley California.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Mountain Brook 1863.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Sundown At Yosemite.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Nebraska On The Plain.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/North Fork Of The Platte Nebraska 1863.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Mount Hood 1863.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Wind River Mountains Nebraska Territory 1862.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Sunlight And Shadow 1862.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/South And North Moat Mountains.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Mount Washington 1862.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Indian Encampment Late Afternoon 1862.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Moat Mountain Intervale New Hampshire.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Columbia River Oregon 1862.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Guerrilla Warfare Picket Duty In Virginia 1862.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Trapper S Camp 1861.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Scene In The Sierra Nevada.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Indian Summer Hudson River 1861.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/In The Foothills 1861.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Deer Grazing Grand Tetons Wyoming 1861.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/An Indian Encampment 1861.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Wind River Country 1860.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Indian Encampment Shoshone Village 1860.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/On The Sweetwater Near The Devil S Gate Nebraska 1860.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Thunderstorm In The Rocky Mountains 1859.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Harbor Scene.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Wolf River Kansas.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Wind River Country 1859.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Newbraska Wasatch Mountains 1859.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Yosemite Valley Twin Peaks 1859.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Landscape New Hampshire.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Indian Camp 1859.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Mountain Resort 1859.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Landscape With Cattle 1859.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Bernese Alps As Seen Near Kusmach 1859.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Rocca De Secca 1858.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Study For Gosnold At Cuttyhunk 1858.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Pioneers Of The Woods 1858.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Lake Lucerne Switzerland 1858.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Gosnold At Cuttyhunk 1858.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Autumn In The Conway Meadows Looking Towards Mount Washington New Hampshire 1858.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Wetterhorn 1857.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Olevano 1857.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Staubbach Falls Near Lauterbrunnen Switzerland.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Storm Among The Alps.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Day S Beginning.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Westphalian Landscape 1855.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Westphalia 1855.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Sunlight And Shadow Study 1855.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Old Mill 1855.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/A Rustic Mill.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Scene In The Tyrol 1854.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/The Matterhorn.jpg,forests-and-trees,1
painting::Artists2/Albert Bierstadt/Bavarian Landscape.jpg,forests-and-trees,1
painting::Artists2/Lev Lagorio/Landscape With Trees Houses And River 1878.jpg,forests-and-trees,1
painting::Artists2/Lev Lagorio/A Fisherman.jpg,forests-and-trees,1
painting::Artists2/Lev Lagorio/Landscape With Lake 1859.jpg,forests-and-trees,1
painting::Artists2/Lev Lagorio/An Old Tree 1859.jpg,forests-and-trees,1
painting::Artists2/Ford Madox Brown/The Hay Harvest.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/View Of Crimea At Sunset 1862.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/River Rioni Georgia 1880.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/Constantinople 1880.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/Night In The Ukraine 1871.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/Ukrainian Landscape With Chumaks In The Moonlight 1869.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/View From Livadia 1861.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/On The Way To Yalta 1860.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/Oreanda 1858.jpg,forests-and-trees,1
painting::Artists2/Ivan Aivazovsky/View Of Constantinople 1851.jpg,forests-and-trees,1
painting::Artists2/Rudolf Von Alt/The Large Pine In Gastein 1900.jpg,forests-and-trees,1
painting::Artists2/Rudolf Von Alt/The Large Pine In Gastein 1895.jpg,forests-and-trees,1
painting::Artists2/Rudolf Von Alt/View Of Bad Gastein 1888.jpg,forests-and-trees,1
painting::Artists2/Rudolf Von Alt/Figures On A Bridge Over A Stream At Gastein 1888.jpg,forests-and-trees,1
painting::Artists2/Rudolf Von Alt/Castellammare On The Gulf Of Naples 1835.jpg,forests-and-trees,1
painting::Artists2/Taras Shevchenko/In Kyiv 1844.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/The Delaware Water Gap.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/The Great Traveller Charles Alexandre Lesueur In The Forest.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/River Scene With Barn Swallows.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/Forest With Ducks And Frogs.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/Capture Of The Daughters Of D Boone And Callaway By The Indians 1852.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/Forest Of Fontainbleau.jpg,forests-and-trees,1
painting::Artists2/Carl Spitzweg/Girl With Goat 1861.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/Stolzenfels Castle In The Background Lahneck Castle 1836.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/Ruined Towers Overlooking The Rhine.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/Along The Wabash Right 1834.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/Along The Wabash Left 1834.jpg,forests-and-trees,1
painting::Artists2/Carl Spitzweg/The Butterfly Hunter 1840.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/The Fox River Near New Harmony In Indiana 1832.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/New Harmony 1832.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/Confluence Of The Fox River And The Wabash In Indiana 1832.jpg,forests-and-trees,1
painting::Artists2/Karl Bodmer/New Harmony On The Wabash Plate 2 From Volume 2 Of Travels In The Interior Of North America 1832.jpg,forests-and-trees,1
painting::Artists2/Eugene Delacroix/He Edge Of A Wood At Nohant 1843.jpg,forests-and-trees,1
painting::Artists2/Eugene Delacroix/The Cottage In The Grove 1838.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Autumn Landscape Mount Chocorua 1828.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View In The White Mountains 1827.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Clove Catskills Double Impact 1827.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Sunny Morning On The Hudson River 1827.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Summer Twilight 1827.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Autumn In The Catskills 1827.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View On The Schoharie 1826.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Sunrise In The Catskill Mountains 1826.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Mountain Sunrise 1826.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Landscape The Seat Of Mr Featherstonhaugh In The Distance 1826.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Voyage Of Life Childhood 1840.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Gardens Of The Van Rensselaer Manor House 1840.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Schroon Lake 1840.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Notch Of The White Mountains Crawford Notch 1839.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Portage Falls On The Genesee 1839.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/New England Scenery 1839.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/A View Of The Mountain Pass Called The Notch Of The White Mountains Crawford Notch 1839.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Return 1838.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Voyage Of Life Childhood 1.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Vesper Hymn.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Pen And Pencil Drawing.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Peace At Sunset Evening In The White Mountains.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Landscape American Lake In Summer.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Cabin In The Woods North Conway New Hampshire.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Good Shepherd 1848.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Cascatelli Tivoli Looking Towards Rome View Of Rome From Tivoli.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View Of Boston.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Study For The Pilgrim Of The World On His Journey 1848.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Indian Pass Tahawus 1847.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Indian At Sunset 1847.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Home In The Woods 1847.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Genesee Scenery 1847.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Voyage Of Life Childhood 1840 1.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Mountain Ford 1846.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Catskill Landscape 1846.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Arch Of Nero 1846.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/A Rocky Glen In The Shawangunks 1846.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Hunter S Return 1845.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Landscape 1845.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/L Allegro Italian Sunset 1845.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Il Penseroso 1845.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View Of Mount Etna 1844.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Tree In The Catskills 1844.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Old Mill At Sunset 1844.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Corway Peak New Hamshire 1844.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Catskill Mountain House The Four Elements 1844.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/An Italian Autumn 1844.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/American Lake Scene 1844.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/A View Of The Two Lakes And Mountain House Catskill Mountains Morning 1844.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Temple Of Segesta With The Artist Sketching 1843.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Fountain No 10 The Wounded Indian Slaking His Death Thirst 1843.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/River In The Catskills 1843.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/An Evening In Arcadia 1843.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Voyage Of Life Youth 1842 1.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Voyage Of Life Youth 1842.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Voyage Of Life Childhood 1842.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Study For Dream Of Arcadia 1838.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Sketch For Dream Of Arcadia 1838.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Schroon Mountain Adirondacks 1838.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View On The Catskill Early Autunm 1837.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View Of Florence From San Miniato 1837.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View From Mount Holyoke 1836.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Oxbow The Connecticut River Near Northampton 1836.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Course Of Empire 1836.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Arcadian Pastoral State 1836.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Sketch For The Oxbow 1836.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/A Tornado In The Wilderness 1835.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Summer Twilight A Recollection Of A Scene In New England 1834.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Autumn Twilight View Of Copway Peak Mount Chocorua New Hampshire 1834.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Italian Scene Composition 1833.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Catskill Scenery.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Landscape Composition Italian Scenery 1832.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/A Wild Scene 1832.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/A View Near Tivoli Morning 1832.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Morning Mist Rising In Plymouth New Hampshire 1830.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Distant View Of Niagara Falls 1830.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Falls At Catskill 1829.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View Of Monte Video Seat Of Daniel Wadsworth 1828.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/View Of L Esperance On The Schoharie River 1828.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/The Garden Of Eden 1828.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Landscape With Dead Tree 1828.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Dimensions And Material Of Painting 1828.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Kaaterskill Falls 1826.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Falls Of The Kaaterskill 1826.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Daniel Boone Sitting At The Door Of His Cabin On The Great Osage Lake 1826.jpg,forests-and-trees,1
painting::Artists2/Thomas Cole/Lake With Dead Trees Catskill 1825.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Village Politicians.jpg,forests-and-trees,1
painting::Artists2/William Shayer/View On The Isle Of Wight.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Travelers Resting.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Young Anglers.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Road To Market.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Road Side Inn Somerset.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Ploughman S Rest.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Plough Inn.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Midday Rest.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Gleaners Shirley Hants.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The End Of The Day.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Cowherd.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Near The New Forest.jpg,forests-and-trees,1
painting::Artists2/William Shayer/In The New Forest.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Herders Resting At Lunch.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Harvesters Resting.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Harvest Time.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Cattle By A Stream.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Carting Timber In The New Forest.jpg,forests-and-trees,1
painting::Artists2/Ferdinand Georg Waldm Ller/Early Spring In The Vienna Woods 1861.jpg,forests-and-trees,1
painting::Artists2/William Shayer/At The Bell Inn Cadnam New Forest.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Afternoon Rest.jpg,forests-and-trees,1
painting::Artists2/William Shayer/A Rest By The Roadside.jpg,forests-and-trees,1
painting::Artists2/William Shayer/A Halt At The Inn.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Resting Along The Trail 1879.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Watering Place 1864.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Country Life 1849.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Half Way House Thatcham 1848.jpg,forests-and-trees,1
painting::Artists2/William Shayer/Scene Near Zeldkirch In The Tyrol 1845.jpg,forests-and-trees,1
painting::Artists2/William Shayer/The Traveller S Rest 1825.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/Oak Fractured By A Lightning Allegory On The Artist S Wife Death 1842.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/Italian Seaside Landscape.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/View Of Jerusalem 1836.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/View Of A Town Grodno 1833.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/Sunrise In The Suburbs Of St Petersburg 1832.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/Bosphorus 1829.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/The Nevka By The Elagin Island 1829.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/View From The Terrace Of The Elagin Palace 1823.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/Landscape With A Cross Lithuania.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/By An Old Mill.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/Italian Landscape 1847.jpg,forests-and-trees,1
painting::Artists2/Pavel Svinyin/View Of Washington.jpg,forests-and-trees,1
painting::Artists2/Pavel Svinyin/The Tomb Of George Washington.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/Oriental Landscape 1821.jpg,forests-and-trees,1
painting::Artists2/Maxim Vorobiev/Elagin Island At Night 1820.jpg,forests-and-trees,1
painting::Artists2/William Turner/Totnes In The River Dart.jpg,forests-and-trees,1
painting::Artists2/William Turner/Ivy Bridge Devonshire.jpg,forests-and-trees,1
painting::Artists2/William Turner/Ancient Rome Agrippina Landing With The Ashes Of Germanicus.jpg,forests-and-trees,1
painting::Artists2/William Turner/Bridge Of Sighs Ducal Palace And Custom House Venice Canaletti Painting.jpg,forests-and-trees,1
painting::Artists2/William Turner/Caligula S Palace And Bridge.jpg,forests-and-trees,1
painting::Artists2/William Turner/View Of Orvieto 1829.jpg,forests-and-trees,1
painting::Artists2/William Turner/Petworth Park Tillington Church In The Distance.jpg,forests-and-trees,1
painting::Artists2/William Turner/Chichester Canal.jpg,forests-and-trees,1
painting::Artists2/William Turner/Ariccia Sunset.jpg,forests-and-trees,1
painting::Artists2/William Turner/Archway With Trees By The Sea.jpg,forests-and-trees,1
painting::Artists2/John Constable/View On The Stour.jpg,forests-and-trees,1
painting::Artists2/John Constable/The Harvest Field.jpg,forests-and-trees,1
painting::Artists2/John Constable/Study Of Tree Trunks.jpg,forests-and-trees,1
painting::Artists2/John Constable/Helmingham Dell.jpg,forests-and-trees,1
painting::Artists2/John Constable/Scene On A River 2.jpg,forests-and-trees,1
painting::Artists2/John Constable/Scene On A River 1.jpg,forests-and-trees,1
painting::Artists2/John Constable/Arundel Mill And Castle 1837.jpg,forests-and-trees,1
painting::Artists2/John Constable/Cenotaph To The Memory Of Sir Joshua Reynolds 1.jpg,forests-and-trees,1
painting::Artists2/John Constable/View Of Highgate From Hampstead Heath.jpg,forests-and-trees,1
painting::Artists2/William Turner/Prudhoe Castle Northumberland.jpg,forests-and-trees,1
painting::Artists2/William Turner/Mortlake Terrace.jpg,forests-and-trees,1
painting::Artists2/William Turner/Fall Of The Trees Yorkshire.jpg,forests-and-trees,1
painting::Artists2/William Turner/The Bay Of Baiae With Apollo And The Sibyl.jpg,forests-and-trees,1
painting::Artists2/William Turner/Childe Harold.jpg,forests-and-trees,1
painting::Artists2/William Turner/What You Will 1822.jpg,forests-and-trees,1
painting::Artists2/William Turner/Kirby Londsale Churchyard.jpg,forests-and-trees,1
painting::Artists2/William Turner/Landscape Composition Of Tivoli.jpg,forests-and-trees,1
painting::Artists2/William Turner/The Vale Of Ashburnham.jpg,forests-and-trees,1
painting::Artists2/William Turner/Dido Building Carthage.jpg,forests-and-trees,1
painting::Artists2/William Turner/Crossing The Brook.jpg,forests-and-trees,1
painting::Artists2/William Turner/Frosty Morning.jpg,forests-and-trees,1
painting::Artists2/William Turner/The Lake Geneva Seen From Montreux.jpg,forests-and-trees,1
painting::Artists2/William Turner/Ploughing Up Turnips Near Slough.jpg,forests-and-trees,1
painting::Artists2/William Turner/London.jpg,forests-and-trees,1
painting::Artists2/William Turner/Pope S Villa At Twickenham.jpg,forests-and-trees,1
painting::Artists2/William Turner/Tree Tops And Sky Guildford Castle.jpg,forests-and-trees,1
painting::Artists2/William Turner/The Thames Near Walton Bridges.jpg,forests-and-trees,1
painting::Artists2/William Turner/Windsor Castle From The Thames.jpg,forests-and-trees,1
painting::Artists2/William Turner/The Festival Of The Opening Of The Vintage Macon.jpg,forests-and-trees,1
painting::Artists2/John Constable/Hampstead 1833.jpg,forests-and-trees,1
painting::Artists2/John Constable/Foord Rd Mill Folkestone 1833.jpg,forests-and-trees,1
painting::Artists2/John Constable/Salisbury Cathedral From The Meadows 1831.jpg,forests-and-trees,1
painting::Artists2/John Constable/The Vale Of Dedham 1828.jpg,forests-and-trees,1
painting::Artists2/John Constable/The Cornfield 1826.jpg,forests-and-trees,1
painting::Artists2/John Constable/Country Road.jpg,forests-and-trees,1
painting::Artists2/John Constable/The Young Waltonians.jpg,forests-and-trees,1
painting::Artists2/John Constable/The Lock 1824.jpg,forests-and-trees,1
painting::Artists2/John Constable/The Admiral S House The Grove 1823.jpg,forests-and-trees,1
painting::Artists2/John Constable/The Hay Wain 1821.jpg,forests-and-trees,1
painting::Artists2/John Constable/Study Of The Trunk Of An Elm Tree 1821.jpg,forests-and-trees,1
painting::Artists2/John Constable/The View Of Salisbury Cathedral From The River With The House Of The Archdeacon Fischer 1820.jpg,forests-and-trees,1
painting::Artists2/John Constable/Stratford Mill.jpg,forests-and-trees,1
painting::Artists2/John Constable/Dedham Lock And Mill 1820.jpg,forests-and-trees,1
painting::Artists2/John Constable/Dedham Lock And Mill 1818.jpg,forests-and-trees,1
painting::Artists2/John Constable/A Cottage In A Cornfield 1817.jpg,forests-and-trees,1
painting::Artists2/John Constable/Wivenhoe Park 1816.jpg,forests-and-trees,1
painting::Artists2/John Constable/The Mill Stream 1815.jpg,forests-and-trees,1
painting::Artists2/John Constable/Golding Constable S Kitchen Garden 1815.jpg,forests-and-trees,1
painting::Artists2/John Constable/Boat Building 1815.jpg,forests-and-trees,1
painting::Artists2/Alexander Orlowski/Polish Insurgents In The Forrest At Night.jpg,forests-and-trees,1
painting::Artists2/Vasily Tropinin/Not_Detected_241133.jpg,forests-and-trees,1
painting::Artists2/John Constable/A Hayfield Near East Bergholt At Sunset 1812.jpg,forests-and-trees,1
painting::Artists2/John Constable/Flatford Mill From A Lock On The Stour 1811.jpg,forests-and-trees,1
painting::Artists2/John Constable/Dedham Vale Morning 1811.jpg,forests-and-trees,1
painting::Artists2/John Constable/A Lane Near Flatford 1811.jpg,forests-and-trees,1
painting::Artists2/John Constable/Willy Lot S House 1810.jpg,forests-and-trees,1
painting::Artists2/John Constable/Landscape With Cottages 1810.jpg,forests-and-trees,1
painting::Artists2/John Constable/Wooded Landscape 1802.jpg,forests-and-trees,1
painting::Artists2/John Constable/A Lane Near Dedham 1802.jpg,forests-and-trees,1
painting::Artists2/John William Waterhouse/The Enchanted Garden 1917.jpg,gardens-and-parks,1
painting::Artists2/John William Waterhouse/The Enchanted Garden 1917.jpg,angels-and-archangels,1
painting::Artists2/John William Waterhouse/Flower Sketch For The Enchanted Garden 1916.jpg,gardens-and-parks,1
painting::Artists2/John William Waterhouse/Beatrice 1915.jpg,gardens-and-parks,1
painting::Artists2/John William Waterhouse/Sweet Summer 1912.jpg,gardens-and-parks,1
painting::Artists2/John William Waterhouse/Gathering Summer Flowers In A Devonshire Garden.jpg,gardens-and-parks,1
painting::Artists2/John William Waterhouse/The Toilet 1889.jpg,gardens-and-parks,1
painting::Artists2/Lev Lagorio/Country House 1892.jpg,gardens-and-parks,1
painting::Artists2/Adolphe Joseph Thomas Monticelli/Young Girls And Dog In A Park.jpg,gardens-and-parks,1
painting::Artists2/Adolphe Joseph Thomas Monticelli/Rendezvous Under The Flowered Bower.jpg,gardens-and-parks,1
painting::Artists2/Adolphe Joseph Thomas Monticelli/Garden Party.jpg,gardens-and-parks,1
painting::Artists2/Alfred Stevens/Woman With A Fan.jpg,gardens-and-parks,1
painting::Artists2/Alfred Stevens/The Glass Sphere.jpg,gardens-and-parks,1
