node_id,node_type,label,degree
painting::Artists2/Georges Braque/Glass Carafe And Newspapers 1914.jpg,painting,Glass Carafe And Newspapers 1914,2
painting::Artists2/Georges Braque/Bottle Of Rum 1914.jpg,painting,Bottle Of Rum 1914,1
painting::Artists2/Georges Braque/Bottle 1914.jpg,painting,Bottle 1914,2
painting::Artists2/Georges Braque/Violin And Sheet Music On A Table Petit Oiseau 1913.jpg,painting,Violin And Sheet Music On A Table Petit Oiseau 1913,1
painting::Artists2/Georges Braque/Violin And Pipe Le Quotidien 1913.jpg,painting,Violin And Pipe Le Quotidien 1913,3
painting::Artists2/Georges Braque/Violin And Glass 1913 1.jpg,painting,Violin And Glass 1913 1,1
painting::Artists2/Georges Braque/Violin And Glass 1913.jpg,painting,Violin And Glass 1913,1
painting::Artists2/Georges Braque/The Violin Valse 1913.jpg,painting,The Violin Valse 1913,2
painting::Artists2/Georges Braque/The Musician S Table 1913.jpg,painting,The Musician S Table 1913,2
painting::Artists2/Georges Braque/The Clarinet Tenora 1913.jpg,painting,The Clarinet Tenora 1913,1
painting::Artists2/Georges Braque/Guitar Program Statue D Epouvante 1913.jpg,painting,Guitar Program Statue D Epouvante 1913,3
painting::Artists2/Georges Braque/Glass And Card.jpg,painting,Glass And Card,1
painting::Artists2/Georges Braque/Aria De Bach 1913.jpg,painting,Aria De Bach 1913,1
painting::Artists2/Georges Braque/Violin Mozart Kubelick 1912.jpg,painting,Violin Mozart Kubelick 1912,2
painting::Artists2/Georges Braque/Violin And Newspaper Musical Forms.jpg,painting,Violin And Newspaper Musical Forms,2
painting::Artists2/Georges Braque/Violin And Glass.jpg,painting,Violin And Glass,1
painting::Artists2/Georges Braque/Violin And Clarinet On A Table 1912.jpg,painting,Violin And Clarinet On A Table 1912,1
painting::Artists2/Georges Braque/The Fruitdish 1912.jpg,painting,The Fruitdish 1912,1
painting::Artists2/Georges Braque/The Clarinet Valse 1912.jpg,painting,The Clarinet Valse 1912,2
painting::Artists2/Georges Braque/The Bottle Of Rum 1912.jpg,painting,The Bottle Of Rum 1912,1
painting::Artists2/Georges Braque/Still Life With A Violin 1912.jpg,painting,Still Life With A Violin 1912,1
painting::Artists2/Georges Braque/Still Life With A Bunch Of Grapes 1912.jpg,painting,Still Life With A Bunch Of Grapes 1912,1
painting::Artists2/Georges Braque/Still Life Bach 1912.jpg,painting,Still Life Bach 1912,1
painting::Artists2/Georges Braque/Fruitdish And Glass 1912.jpg,painting,Fruitdish And Glass 1912,2
painting::Artists2/Georges Braque/Bottle And Fishes 1910.jpg,painting,Bottle And Fishes 1910,1
painting::Artists2/Georges Braque/Still Life With Harp And Violin 1911.jpg,painting,Still Life With Harp And Violin 1911,1
painting::Artists2/Georges Braque/Still Life With A Violin 1911.jpg,painting,Still Life With A Violin 1911,1
painting::Artists2/Georges Braque/Rooftops At Ceret 1911.jpg,painting,Rooftops At Ceret 1911,1
painting::Artists2/Georges Braque/Portrait Of A Woman.jpg,painting,Portrait Of A Woman,1
painting::Artists2/Georges Braque/Clarinet And Bottle Of Rum On A Mantelpiece 1911.jpg,painting,Clarinet And Bottle Of Rum On A Mantelpiece 1911,2
painting::Artists2/Georges Braque/Violin And Pitcher 1910.jpg,painting,Violin And Pitcher 1910,2
painting::Artists2/Georges Braque/Violin And Musical Score.jpg,painting,Violin And Musical Score,1
painting::Artists2/Georges Braque/Violin And Jug 1910.jpg,painting,Violin And Jug 1910,2
painting::Artists2/Georges Braque/Violin And Candlestick 1910.jpg,painting,Violin And Candlestick 1910,1
painting::Artists2/Georges Braque/The Mandola 1910.jpg,painting,The Mandola 1910,1
painting::Artists2/Georges Braque/A Girl.jpg,painting,A Girl,1
painting::Artists2/Georges Braque/Violin And Palette 1909.jpg,painting,Violin And Palette 1909,2
painting::Artists2/Georges Braque/The Pitcher 1909.jpg,painting,The Pitcher 1909,1
painting::Artists2/Georges Braque/The Park At Carrières Saint Denis 1909.jpg,painting,The Park At Carrières Saint Denis 1909,1
motif::forests-and-trees,motif,forests-and-trees,23
painting::Artists2/Georges Braque/The City On The Hill 1909.jpg,painting,The City On The Hill 1909,1
painting::Artists2/Georges Braque/Piano And Mandolin.jpg,painting,Piano And Mandolin,1
painting::Artists2/Georges Braque/Head Of A Woman 1909.jpg,painting,Head Of A Woman 1909,1
painting::Artists2/Georges Braque/Guitar And Fruit Dish 1909.jpg,painting,Guitar And Fruit Dish 1909,3
painting::Artists2/Georges Braque/Glass On A Table.jpg,painting,Glass On A Table,1
painting::Artists2/Georges Braque/Flower Study 1909.jpg,painting,Flower Study 1909,1
painting::Artists2/Georges Braque/Fishing Boats.jpg,painting,Fishing Boats,1
painting::Artists2/Georges Braque/Viaduct At L Estaque 1908.jpg,painting,Viaduct At L Estaque 1908,1
painting::Artists2/Georges Braque/Viaduct At Estaque.jpg,painting,Viaduct At Estaque,1
painting::Artists2/Georges Braque/Viaduct At Estaque 1908.jpg,painting,Viaduct At Estaque 1908,1
painting::Artists2/Georges Braque/Road Near Estaque 1908.jpg,painting,Road Near Estaque 1908,2
painting::Artists2/Georges Braque/Plate And Fruit Dish 1908.jpg,painting,Plate And Fruit Dish 1908,2
painting::Artists2/Georges Braque/Path At Estaque 1908.jpg,painting,Path At Estaque 1908,1
painting::Artists2/Georges Braque/Nude Study 1908.jpg,painting,Nude Study 1908,1
painting::Artists2/Georges Braque/Nude.jpg,painting,Nude,1
painting::Artists2/Georges Braque/Napkin Knife And Pore 1908.jpg,painting,Napkin Knife And Pore 1908,2
painting::Artists2/Georges Braque/Musical Instruments 1908.jpg,painting,Musical Instruments 1908,1
painting::Artists2/Georges Braque/Houses At Estaque 1908.jpg,painting,Houses At Estaque 1908,1
painting::Artists2/Georges Braque/Fruit Dish.jpg,painting,Fruit Dish,1
painting::Artists2/Georges Braque/Big Trees At Estaque 1908.jpg,painting,Big Trees At Estaque 1908,1
painting::Artists2/Georges Braque/Big Nude 1908.jpg,painting,Big Nude 1908,1
painting::Artists2/Georges Braque/A House At Estaque 1908.jpg,painting,A House At Estaque 1908,1
painting::Artists2/Georges Braque/Terrace Of Hotel Mistral At Estaque 1907.jpg,painting,Terrace Of Hotel Mistral At Estaque 1907,2
painting::Artists2/Georges Braque/Seated Woman 1907.jpg,painting,Seated Woman 1907,1
painting::Artists2/Georges Braque/Port Of La Ciotat 1907.jpg,painting,Port Of La Ciotat 1907,1
painting::Artists2/Georges Braque/Landscape At La Ciotat 1907 2.jpg,painting,Landscape At La Ciotat 1907 2,1
painting::Artists2/Georges Braque/Landscape At La Ciotat 1907 1.jpg,painting,Landscape At La Ciotat 1907 1,1
painting::Artists2/Georges Braque/Landscape At La Ciotat 1907.jpg,painting,Landscape At La Ciotat 1907,1
painting::Artists2/Georges Braque/Yellow Seacoast 1906.jpg,painting,Yellow Seacoast 1906,1
painting::Artists2/Georges Braque/The House Behind The Trees 1906.jpg,painting,The House Behind The Trees 1906,1
painting::Artists2/Georges Braque/The Harbor 1906.jpg,painting,The Harbor 1906,1
painting::Artists2/Georges Braque/The Estaque 1906.jpg,painting,The Estaque 1906,2
painting::Artists2/Georges Braque/Still Life With Jugs And Pipe.jpg,painting,Still Life With Jugs And Pipe,2
painting::Artists2/Georges Braque/Port Of Antwerp 1906.jpg,painting,Port Of Antwerp 1906,1
painting::Artists2/Georges Braque/Estaque The Harbour 1906.jpg,painting,Estaque The Harbour 1906,1
painting::Artists2/Georges Braque/Ship At Le Havre 1905.jpg,painting,Ship At Le Havre 1905,1
painting::Artists2/Georges Braque/Antwerp Harbor 1905.jpg,painting,Antwerp Harbor 1905,1
painting::Artists2/Georges Braque/Grandmother S Friend 1900.jpg,painting,Grandmother S Friend 1900,1
painting::Artists2/Pablo Picasso/Self Portrait 1901 3.jpg,painting,Self Portrait 1901 3,3
painting::Artists2/Pablo Picasso/Woman In Blue 1902 1.jpg,painting,Woman In Blue 1902 1,2
motif::characters-and-emotions,motif,characters-and-emotions,24
painting::Artists2/Pablo Picasso/A Blue Vase 1903.jpg,painting,A Blue Vase 1903,1
painting::Artists2/Pablo Picasso/Composition Peasants 1906.jpg,painting,Composition Peasants 1906,2
painting::Artists2/Pablo Picasso/Marin And Student 1907.jpg,painting,Marin And Student 1907,1
painting::Artists2/Pablo Picasso/Head Of Woman.jpg,painting,Head Of Woman,1
painting::Artists2/Pablo Picasso/Head Of A Man.jpg,painting,Head Of A Man,1
painting::Artists2/Pablo Picasso/Flowers On The Table 1907.jpg,painting,Flowers On The Table 1907,1
painting::Artists2/Pablo Picasso/Female Nude With Her Arms Raised.jpg,painting,Female Nude With Her Arms Raised,1
painting::Artists2/Pablo Picasso/Female Nude Study 1907.jpg,painting,Female Nude Study 1907,1
painting::Artists2/Pablo Picasso/Female Bust.jpg,painting,Female Bust,1
painting::Artists2/Pablo Picasso/Exotic Flowers 1907.jpg,painting,Exotic Flowers 1907,1
painting::Artists2/Pablo Picasso/Dance Of The Veils 1907.jpg,painting,Dance Of The Veils 1907,1
painting::Artists2/Pablo Picasso/Composition With Skull Study.jpg,painting,Composition With Skull Study,2
painting::Artists2/Pablo Picasso/Bust Of Young Woman From Avignon 1907.jpg,painting,Bust Of Young Woman From Avignon 1907,1
painting::Artists2/Pablo Picasso/Bust Of Woman 1907.jpg,painting,Bust Of Woman 1907,1
painting::Artists2/Pablo Picasso/A Girl From Avignon 1907.jpg,painting,A Girl From Avignon 1907,1
painting::Artists2/Pablo Picasso/The Toilette.jpg,painting,The Toilette,1
painting::Artists2/Pablo Picasso/Seated Nude With Her Legs Crossed.jpg,painting,Seated Nude With Her Legs Crossed,1
painting::Artists2/Pablo Picasso/Woman And Pears Fernande 1909.jpg,painting,Woman And Pears Fernande 1909,1
painting::Artists2/Pablo Picasso/Still Life With Bottle Of Anis Del Mono 1909.jpg,painting,Still Life With Bottle Of Anis Del Mono 1909,2
painting::Artists2/Pablo Picasso/Seated Woman 1909.jpg,painting,Seated Woman 1909,1
painting::Artists2/Pablo Picasso/Portrait Of Manuel Pallares 1909.jpg,painting,Portrait Of Manuel Pallares 1909,1
painting::Artists2/Pablo Picasso/Nude 1909.jpg,painting,Nude 1909,1
painting::Artists2/Pablo Picasso/Harlequin Leaning 1909.jpg,painting,Harlequin Leaning 1909,3
motif::actors-and-performances,motif,actors-and-performances,44
painting::Artists2/Pablo Picasso/Fruit In A Vase 1909.jpg,painting,Fruit In A Vase 1909,1
painting::Artists2/Pablo Picasso/Carnival At The Bistro 1909.jpg,painting,Carnival At The Bistro 1909,1
motif::mealtimes,motif,mealtimes,20
painting::Artists2/Pablo Picasso/Bust Of Woman With Flowers.jpg,painting,Bust Of Woman With Flowers,1
painting::Artists2/Pablo Picasso/Bread And Dish With Fruits On The Table.jpg,painting,Bread And Dish With Fruits On The Table,3
painting::Artists2/Pablo Picasso/Bathers Drying Themselves 1909.jpg,painting,Bathers Drying Themselves 1909,1
painting::Artists2/Pablo Picasso/Three Women Rhythmical Version 1908.jpg,painting,Three Women Rhythmical Version 1908,1
painting::Artists2/Pablo Picasso/Three Women 1908.jpg,painting,Three Women 1908,1
painting::Artists2/Pablo Picasso/Still Life.jpg,painting,Still Life,1
painting::Artists2/Pablo Picasso/Harlequinesque Personage 1913.jpg,painting,Harlequinesque Personage 1913,2
painting::Artists2/Pablo Picasso/Guitar And Bottle 1913.jpg,painting,Guitar And Bottle 1913,1
painting::Artists2/Pablo Picasso/Geometrical Composition The Guitar 1913.jpg,painting,Geometrical Composition The Guitar 1913,1
painting::Artists2/Pablo Picasso/Clarinet Bottle Of Bass Newspaper Ace Of Clubs 1913.jpg,painting,Clarinet Bottle Of Bass Newspaper Ace Of Clubs 1913,3
painting::Artists2/Pablo Picasso/Clarinet And Violin 1913.jpg,painting,Clarinet And Violin 1913,1
painting::Artists2/Pablo Picasso/Bottle Of Vieux Marc Glass Guitar And Newspaper 1913.jpg,painting,Bottle Of Vieux Marc Glass Guitar And Newspaper 1913,3
painting::Artists2/Pablo Picasso/Bottle Of Vieux Marc Glass And Newspaper 1913.jpg,painting,Bottle Of Vieux Marc Glass And Newspaper 1913,3
painting::Artists2/Pablo Picasso/Bottle Of Black Rum Vive La France 1913.jpg,painting,Bottle Of Black Rum Vive La France 1913,2
painting::Artists2/Pablo Picasso/Au Bon Marche 1913.jpg,painting,Au Bon Marche 1913,1
painting::Artists2/Pablo Picasso/Woman Sitting In An Armchair.jpg,painting,Woman Sitting In An Armchair,1
painting::Artists2/Pablo Picasso/Violin Glass Pipe And Inkwell 1912.jpg,painting,Violin Glass Pipe And Inkwell 1912,3
painting::Artists2/Pablo Picasso/Violin 1.jpg,painting,Violin 1,1
painting::Artists2/Pablo Picasso/Violin.jpg,painting,Violin,1
painting::Artists2/Pablo Picasso/The Shell Saint Jacques Our Future Is In The Air 1912.jpg,painting,The Shell Saint Jacques Our Future Is In The Air 1912,1
painting::Artists2/Pablo Picasso/The Aficionado The Torero 1912.jpg,painting,The Aficionado The Torero 1912,1
painting::Artists2/Pablo Picasso/Harlequin 1918.jpg,painting,Harlequin 1918,3
painting::Artists2/Pablo Picasso/Guitar And Jug On A Table 1918.jpg,painting,Guitar And Jug On A Table 1918,2
painting::Artists2/Pablo Picasso/Fruit Bowl With Fruit 1918.jpg,painting,Fruit Bowl With Fruit 1918,1
painting::Artists2/Pablo Picasso/Bathers 1918.jpg,painting,Bathers 1918,1
motif::leisure-and-sleep,motif,leisure-and-sleep,27
painting::Artists2/Pablo Picasso/Woman With Spanish Dress 1917.jpg,painting,Woman With Spanish Dress 1917,1
painting::Artists2/Pablo Picasso/The Happy Family.jpg,painting,The Happy Family,1
motif::families,motif,families,18
painting::Artists2/Pablo Picasso/Self Portrait 1917 1.jpg,painting,Self Portrait 1917 1,3
painting::Artists2/Pablo Picasso/Self Portrait 1917.jpg,painting,Self Portrait 1917,3
painting::Artists2/Pablo Picasso/Portrait Of Diaghilev And Seligsberg 1917.jpg,painting,Portrait Of Diaghilev And Seligsberg 1917,2
painting::Artists2/Pablo Picasso/Partition Bottle Of Port Guitar Playing Cards 1917.jpg,painting,Partition Bottle Of Port Guitar Playing Cards 1917,3
painting::Artists2/Pablo Picasso/Olga In A Mantilla 1917.jpg,painting,Olga In A Mantilla 1917,1
painting::Artists2/Pablo Picasso/Harlequin And Woman With Necklace 1917.jpg,painting,Harlequin And Woman With Necklace 1917,3
painting::Artists2/Pablo Picasso/Gutted Horse 1917.jpg,painting,Gutted Horse 1917,2
motif::horses,motif,horses,20
painting::Artists2/Pablo Picasso/Fruit Dish 1917.jpg,painting,Fruit Dish 1917,2
painting::Artists2/Pablo Picasso/El Paseo De Colon 1917.jpg,painting,El Paseo De Colon 1917,1
painting::Artists2/Pablo Picasso/Curtain For The Ballet Parade 1917.jpg,painting,Curtain For The Ballet Parade 1917,1
motif::designs-and-sketches,motif,designs-and-sketches,176
painting::Artists2/Pablo Picasso/Two Nude Women 1920 1.jpg,painting,Two Nude Women 1920 1,1
painting::Artists2/Pablo Picasso/Two Nude Women 1920.jpg,painting,Two Nude Women 1920,1
painting::Artists2/Pablo Picasso/Two Bathers 1920.jpg,painting,Two Bathers 1920,1
painting::Artists2/Pablo Picasso/The Abduction 1920.jpg,painting,The Abduction 1920,2
painting::Artists2/Pablo Picasso/Studio 1920.jpg,painting,Studio 1920,2
painting::Artists2/Pablo Picasso/Standing Nude.jpg,painting,Standing Nude,1
painting::Artists2/Pablo Picasso/Seated Woman Olga 1920 1.jpg,painting,Seated Woman Olga 1920 1,1
painting::Artists2/Pablo Picasso/Seated Woman Olga 1920.jpg,painting,Seated Woman Olga 1920,1
painting::Artists2/Pablo Picasso/Seated Woman 1920.jpg,painting,Seated Woman 1920,1
painting::Artists2/Pablo Picasso/Scene Design For Pulcinella 1920.jpg,painting,Scene Design For Pulcinella 1920,1
painting::Artists2/Pablo Picasso/Reclining Woman At The Seashore 1920.jpg,painting,Reclining Woman At The Seashore 1920,1
painting::Artists2/Pablo Picasso/Punchinello With Guitar 1920.jpg,painting,Punchinello With Guitar 1920,1
painting::Artists2/Pablo Picasso/Portrait Of Olga 1920.jpg,painting,Portrait Of Olga 1920,1
painting::Artists2/Pablo Picasso/Portrait Of Igor Stravinsky 1920.jpg,painting,Portrait Of Igor Stravinsky 1920,2
painting::Artists2/Pablo Picasso/Portrait Of Erik Satie 1920.jpg,painting,Portrait Of Erik Satie 1920,2
painting::Artists2/Pablo Picasso/Portrait Of Bearded Man Leaning On Cradle 1920.jpg,painting,Portrait Of Bearded Man Leaning On Cradle 1920,1
painting::Artists2/Pablo Picasso/Greek Woman 1924.jpg,painting,Greek Woman 1924,1
painting::Artists2/Pablo Picasso/Woman In White 1923.jpg,painting,Woman In White 1923,1
painting::Artists2/Pablo Picasso/Untitled 1937 8.jpg,painting,Untitled 1937 8,1
painting::Artists2/Pablo Picasso/Standing Female Nude 1923.jpg,painting,Standing Female Nude 1923,1
painting::Artists2/Pablo Picasso/Seated Woman With Her Arms Folded Sarah Murphy 1923.jpg,painting,Seated Woman With Her Arms Folded Sarah Murphy 1923,1
painting::Artists2/Pablo Picasso/Seated Woman 1923 1.jpg,painting,Seated Woman 1923 1,1
painting::Artists2/Pablo Picasso/Seated Woman 1923.jpg,painting,Seated Woman 1923,1
painting::Artists2/Pablo Picasso/Portrait Of Paulo Artist S Son 1923.jpg,painting,Portrait Of Paulo Artist S Son 1923,2
painting::Artists2/Pablo Picasso/Paul The Artist S Son Ten Years Old 1923.jpg,painting,Paul The Artist S Son Ten Years Old 1923,4
painting::Artists2/Pablo Picasso/Olga 1923.jpg,painting,Olga 1923,1
painting::Artists2/Pablo Picasso/Lovers 1923 1.jpg,painting,Lovers 1923 1,1
painting::Artists2/Pablo Picasso/Kallan 1923.jpg,painting,Kallan 1923,1
painting::Artists2/Pablo Picasso/Head Of Woman 1923.jpg,painting,Head Of Woman 1923,1
painting::Artists2/Pablo Picasso/Seated Harlequin Jacinto Salvado 1923.jpg,painting,Seated Harlequin Jacinto Salvado 1923,3
painting::Artists2/Pablo Picasso/Head Of A Woman 1923.jpg,painting,Head Of A Woman 1923,1
painting::Artists2/Pablo Picasso/The Sculptor 1931.jpg,painting,The Sculptor 1931,2
painting::Artists2/Pablo Picasso/Still Life 1931.jpg,painting,Still Life 1931,1
painting::Artists2/Pablo Picasso/Seated Woman In A Red Armchair 1931.jpg,painting,Seated Woman In A Red Armchair 1931,2
motif::Marie-Thérèse Walter,motif,Marie-Thérèse Walter,25
painting::Artists2/Pablo Picasso/Great Still Life On Pedestal 1931.jpg,painting,Great Still Life On Pedestal 1931,1
painting::Artists2/Pablo Picasso/Figures At The Seaside 1931.jpg,painting,Figures At The Seaside 1931,1
painting::Artists2/Pablo Picasso/Bust Of Woman 1931.jpg,painting,Bust Of Woman 1931,1
painting::Artists2/Pablo Picasso/Bather 1931.jpg,painting,Bather 1931,1
painting::Artists2/Pablo Picasso/A Lamp 1931.jpg,painting,A Lamp 1931,1
painting::Artists2/Pablo Picasso/Seated Bather 1930.jpg,painting,Seated Bather 1930,1
painting::Artists2/Pablo Picasso/Crucifixion Study 1930.jpg,painting,Crucifixion Study 1930,1
painting::Artists2/Pablo Picasso/Crucifixion 1930.jpg,painting,Crucifixion 1930,1
painting::Artists2/Pablo Picasso/Acrobat 1930.jpg,painting,Acrobat 1930,2
painting::Artists2/Pablo Picasso/Bust Of A Woman And Self Portrait.jpg,painting,Bust Of A Woman And Self Portrait,4
painting::Artists2/Pablo Picasso/Woman In The Garden 1929.jpg,painting,Woman In The Garden 1929,1
motif::walking,motif,walking,33
painting::Artists2/Pablo Picasso/Untitled 1929.jpg,painting,Untitled 1929,1
painting::Artists2/Pablo Picasso/Seated Woman 1930.jpg,painting,Seated Woman 1930,1
painting::Artists2/Pablo Picasso/Bullfight 1.jpg,painting,Bullfight 1,4
motif::hunting-and-racing,motif,hunting-and-racing,11
motif::bulls,motif,bulls,31
painting::Artists2/Pablo Picasso/Bullfight.jpg,painting,Bullfight,4
painting::Artists2/Pablo Picasso/Woman Writing 1934.jpg,painting,Woman Writing 1934,1
painting::Artists2/Pablo Picasso/Woman With Red Hat 1934.jpg,painting,Woman With Red Hat 1934,1
painting::Artists2/Pablo Picasso/Woman With Cap 1934.jpg,painting,Woman With Cap 1934,2
painting::Artists2/Pablo Picasso/Woman Turned Right 1934.jpg,painting,Woman Turned Right 1934,2
painting::Artists2/Pablo Picasso/Two Figures 1934.jpg,painting,Two Figures 1934,2
painting::Artists2/Pablo Picasso/Dying Bull 1934.jpg,painting,Dying Bull 1934,2
painting::Artists2/Pablo Picasso/Bullfight 1934.jpg,painting,Bullfight 1934,4
painting::Artists2/Pablo Picasso/Female Nude In The Garden 1934.jpg,painting,Female Nude In The Garden 1934,1
painting::Artists2/Pablo Picasso/Nudes 1934.jpg,painting,Nudes 1934,1
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 2.jpg,painting,Blind Minotaur Is Guided By Girl 1934 2,2
motif::Minotaur,motif,Minotaur,20
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl Through The Night 1934.jpg,painting,Blind Minotaur Is Guided By Girl Through The Night 1934,2
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 1.jpg,painting,Blind Minotaur Is Guided By Girl 1934 1,2
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934.jpg,painting,Blind Minotaur Is Guided By Girl 1934,2
painting::Artists2/Pablo Picasso/Portrait Of Nusch Éluard 1937.jpg,painting,Portrait Of Nusch Éluard 1937,2
painting::Artists2/Pablo Picasso/Portrait Of Paul Éluard 1937.jpg,painting,Portrait Of Paul Éluard 1937,5
painting::Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter With Garland 1937.jpg,painting,Portrait Of Marie Thérèse Walter With Garland 1937,2
painting::Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter 1937 1.jpg,painting,Portrait Of Marie Thérèse Walter 1937 1,2
painting::Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter 1937.jpg,painting,Portrait Of Marie Thérèse Walter 1937,2
painting::Artists2/Pablo Picasso/Portrait Of Marie Therese 1937.jpg,painting,Portrait Of Marie Therese 1937,2
painting::Artists2/Pablo Picasso/Portrait Of Lee Miller As Arlesienne 1937.jpg,painting,Portrait Of Lee Miller As Arlesienne 1937,2
painting::Artists2/Pablo Picasso/Portrait Of Dora Maar 1937 2.jpg,painting,Portrait Of Dora Maar 1937 2,1
painting::Artists2/Pablo Picasso/Portrait Of Dora Maar 1937 1.jpg,painting,Portrait Of Dora Maar 1937 1,1
painting::Artists2/Pablo Picasso/Portrait Of Dora Maar 1937.jpg,painting,Portrait Of Dora Maar 1937,1
painting::Artists2/Pablo Picasso/Minotaur Is Wounded 1937.jpg,painting,Minotaur Is Wounded 1937,3
painting::Artists2/Pablo Picasso/Leaning Woman 1937.jpg,painting,Leaning Woman 1937,1
painting::Artists2/Pablo Picasso/Great Bather Reading 1937.jpg,painting,Great Bather Reading 1937,2
painting::Artists2/Pablo Picasso/Dream And Lie Of Franco 1937.jpg,painting,Dream And Lie Of Franco 1937,1
painting::Artists2/Pablo Picasso/Dream And Lie Of Franco 1937 1.jpg,painting,Dream And Lie Of Franco 1937 1,1
painting::Artists2/Pablo Picasso/Crying Woman 1937 3.jpg,painting,Crying Woman 1937 3,1
painting::Artists2/Pablo Picasso/Untitled 1939 3.jpg,painting,Untitled 1939 3,2
painting::Artists2/Pablo Picasso/Untitled 1939 2.jpg,painting,Untitled 1939 2,2
painting::Artists2/Pablo Picasso/Untitled 1939 1.jpg,painting,Untitled 1939 1,1
painting::Artists2/Pablo Picasso/Untitled 1939.jpg,painting,Untitled 1939,1
painting::Artists2/Pablo Picasso/The Yellow Shirt Dora Maar 1939.jpg,painting,The Yellow Shirt Dora Maar 1939,1
painting::Artists2/Pablo Picasso/Still Life With Bull S Skull 1939.jpg,painting,Still Life With Bull S Skull 1939,2
painting::Artists2/Pablo Picasso/Seated Woman With Blue And Red Hat 1939.jpg,painting,Seated Woman With Blue And Red Hat 1939,1
painting::Artists2/Pablo Picasso/Seated Woman 1939.jpg,painting,Seated Woman 1939,1
painting::Artists2/Pablo Picasso/Seated Female Nude 1939.jpg,painting,Seated Female Nude 1939,1
painting::Artists2/Pablo Picasso/Portrait Of Jaime Sabartes As Grandee 1939.jpg,painting,Portrait Of Jaime Sabartes As Grandee 1939,2
painting::Artists2/Pablo Picasso/Night Fishing At Antibes 1939.jpg,painting,Night Fishing At Antibes 1939,1
painting::Artists2/Pablo Picasso/Marie Therese Leaning 1939.jpg,painting,Marie Therese Leaning 1939,2
painting::Artists2/Pablo Picasso/Dora Maar 1939.jpg,painting,Dora Maar 1939,1
painting::Artists2/Pablo Picasso/Head Of A Woman 1939.jpg,painting,Head Of A Woman 1939,1
painting::Artists2/Pablo Picasso/Contemplating People 1939.jpg,painting,Contemplating People 1939,2
painting::Artists2/Pablo Picasso/Cat Eating A Bird 1939.jpg,painting,Cat Eating A Bird 1939,3
painting::Artists2/Pablo Picasso/Woman In Green 1943.jpg,painting,Woman In Green 1943,1
painting::Artists2/Pablo Picasso/Bull Plate Iii 1945.jpg,painting,Bull Plate Iii 1945,2
painting::Artists2/Pablo Picasso/Bull Plate Ii 1945.jpg,painting,Bull Plate Ii 1945,2
painting::Artists2/Pablo Picasso/Bull Plate V 1945.jpg,painting,Bull Plate V 1945,2
painting::Artists2/Pablo Picasso/Bull Plate Iv 1945.jpg,painting,Bull Plate Iv 1945,2
painting::Artists2/Pablo Picasso/Bull Plate I 1945.jpg,painting,Bull Plate I 1945,2
painting::Artists2/Pablo Picasso/The Bird Cage.jpg,painting,The Bird Cage,2
painting::Artists2/Pablo Picasso/Woman With Brooch 1944.jpg,painting,Woman With Brooch 1944,1
painting::Artists2/Pablo Picasso/Woman Washing Her Feet 1944.jpg,painting,Woman Washing Her Feet 1944,1
painting::Artists2/Pablo Picasso/Tomato Plant 1944.jpg,painting,Tomato Plant 1944,1
painting::Artists2/Pablo Picasso/Still Life With Lamp 1944.jpg,painting,Still Life With Lamp 1944,2
motif::lamps-and-candles,motif,lamps-and-candles,13
painting::Artists2/Pablo Picasso/Glass And Pitcher 1944.jpg,painting,Glass And Pitcher 1944,1
painting::Artists2/Pablo Picasso/Woman With Hat 1943.jpg,painting,Woman With Hat 1943,1
painting::Artists2/Pablo Picasso/Vase With Flowers 1943 1.jpg,painting,Vase With Flowers 1943 1,1
painting::Artists2/Pablo Picasso/Vase With Flowers 1943.jpg,painting,Vase With Flowers 1943,1
painting::Artists2/Pablo Picasso/The Buffet Of Catalan 1943.jpg,painting,The Buffet Of Catalan 1943,1
painting::Artists2/Pablo Picasso/The Buffet Catalan 1943.jpg,painting,The Buffet Catalan 1943,1
painting::Artists2/Pablo Picasso/Square Du Vert Galant 1943.jpg,painting,Square Du Vert Galant 1943,1
motif::streets-and-squares,motif,streets-and-squares,11
painting::Artists2/Pablo Picasso/Skull Urchins And Lamp On A Table 1943.jpg,painting,Skull Urchins And Lamp On A Table 1943,2
painting::Artists2/Pablo Picasso/Portrait Of D M 1943.jpg,painting,Portrait Of D M 1943,1
painting::Artists2/Pablo Picasso/Head Of Woman 1943.jpg,painting,Head Of Woman 1943,2
painting::Artists2/Pablo Picasso/Firsts Steps 1943.jpg,painting,Firsts Steps 1943,1
motif::mother-and-child,motif,mother-and-child,30
painting::Artists2/Pablo Picasso/Portrait Of Jacqueline Roque With Her Hands Crossed 1954.jpg,painting,Portrait Of Jacqueline Roque With Her Hands Crossed 1954,1
painting::Artists2/Pablo Picasso/Jug With Handle 1954.jpg,painting,Jug With Handle 1954,1
painting::Artists2/Pablo Picasso/Jacqueline With Flowers 1954.jpg,painting,Jacqueline With Flowers 1954,1
