painting_id,motif,weight
painting::Artists2/Marevna Marie Vorobieff/Portrait Of Amedeo Modigliani 1955.jpg,famous-people,1
painting::Artists2/Marevna Marie Vorobieff/Portrait Of Soutine.jpg,famous-people,1
painting::Artists2/Marevna Marie Vorobieff/Self Portrait 1929.jpg,famous-people,1
painting::Artists2/Marevna Marie Vorobieff/Self Portrait With Still Life 1917.jpg,famous-people,1
painting::Artists2/Marevna Marie Vorobieff/Modi Kisling And Chaim Soutine 1914.jpg,famous-people,1
painting::Artists2/Roger De La Fresnaye/Joan Of Arc.jpg,famous-people,1
painting::Artists2/Roger De La Fresnaye/Self Portrait 1908.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1901 3.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1917 1.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1917.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Diaghilev And Seligsberg 1917.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Igor Stravinsky 1920.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Erik Satie 1920.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Seated Harlequin Jacinto Salvado 1923.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Bust Of A Woman And Self Portrait.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Nusch Éluard 1937.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Paul Éluard 1937.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Jaime Sabartes As Grandee 1939.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Buffet Henry Ii And Armchair With Dog 1959.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Las Meninas Velazquez.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Niko Pirosmani 1972.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Seated Man Self Portrait 1965.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 6.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 5.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 4.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 3.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 2.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 1.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Francoise Gilot With Paloma And Claude 1951.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Claude And Paloma Playing 1950.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Nusch Éluard 1941.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Female Nude Sitting In Red Armchair 1932.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Harlequin With His Hands Crossed Jacinto Salvado 1923.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Spouses Sisley After The The Betrothed By Auguste Renoir 1919.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Pierre Auguste Renoir 1919.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Daniel Henry Kahnweiler 1910.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Ambroise Vollard 1910.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1907.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1906 3.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1906 2.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1906 1.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1906.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Portrait Of Sebastia Junyent Sans 1904.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Picasso And S Junier Vidal Sitting Near Celestina 1904.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Nude With Picasso By Her Feet.jpg,famous-people,1
painting::Artists2/Pablo Picasso/A Parody Of Manet S Olympia With Junyer And Picasso.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1901 2.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1901 1.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1901.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Picasso With Partner 1901.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Pablo Picasso And Sebastìa Junyer Vidal Arrives To Paris 1901 1.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait.jpg,famous-people,1
painting::Artists2/Pablo Picasso/Self Portrait 1896.jpg,famous-people,1
painting::Artists2/Richard Lindner/The Billiard.jpg,games-and-sport,1
painting::Artists2/Georges Braque/The Billiard Table 1944.jpg,games-and-sport,1
painting::Artists2/Georges Braque/My Bicycle 1941.jpg,games-and-sport,1
painting::Artists2/Pablo Picasso/Acrobat 1930.jpg,games-and-sport,1
painting::Artists2/Pablo Picasso/Beach Game And Rescue 1932.jpg,games-and-sport,1
painting::Artists2/Pablo Picasso/Bather With Beach Ball 1932.jpg,games-and-sport,1
painting::Artists2/Pablo Picasso/Bathers On The Beach 1928.jpg,games-and-sport,1
painting::Artists2/Pablo Picasso/Bather 1928.jpg,games-and-sport,1
painting::Artists2/Pablo Picasso/Ballplayers On The Beach 1928.jpg,games-and-sport,1
painting::Artists2/Pablo Picasso/Two Women Running On The Beach The Race 1922.jpg,games-and-sport,1
painting::Artists2/Pablo Picasso/The Fighters 1921.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Bather 1932.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Trapeze 1950.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Acrobats 2.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Acrobats.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Pool.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Four Cyclists.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Bathers The Dancers.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Bathers 1.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Bathers.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Acrobats Study For The Circus.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Swimming.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Part Campaign.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Divers Polychrome.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Diver On A Yellow Background.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Composition Dominoes.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Rider The Juggler The Acrobat 1953.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Acrobats And Clowns 1950.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Leisure On Red Background 1949.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Acrobat And His Partner 1948.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Acrobats In Gray 1944.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Plungers Ii 1942.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/Acrobats In The Circus 1918.jpg,games-and-sport,1
painting::Artists2/Fernand Leger/The Part Of Chart 1917.jpg,games-and-sport,1
painting::Artists2/Corneliu Michailescu/Harlequins.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin Leaning 1909.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin 1918.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin And Woman With Necklace 1917.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin With His Hands Crossed Jacinto Salvado 1923.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin With Violin.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin With Guitar 1918.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin With Guitar 1916.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin 1915.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin S Family 1908.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin S Death 1906.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin On The Horseback 1905.jpg,Harlequin,1
painting::Artists2/Pablo Picasso/Harlequin Leaning 1901.jpg,Harlequin,1
painting::Artists2/Marevna Marie Vorobieff/The March Down Rue De La Gatti In Paris.jpg,Pablo-Picasso,1
painting::Artists2/Marevna Marie Vorobieff/Homage To Friends From Montparnasse 1962 1.jpg,Pablo-Picasso,1
painting::Artists2/Marevna Marie Vorobieff/Homage To Friends From Montparnasse 1962.jpg,Pablo-Picasso,1
painting::Artists2/Marevna Marie Vorobieff/Portrait Of Pablo Picasso 1956.jpg,Pablo-Picasso,1
painting::Artists2/Juan Gris/Portrait Of Pablo Picasso 1912.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1901 3.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1917 1.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1917.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Bust Of A Woman And Self Portrait.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Seated Man Self Portrait 1965.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1907.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1906 3.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1906 2.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1906 1.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1906.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Picasso And S Junier Vidal Sitting Near Celestina 1904.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Nude With Picasso By Her Feet.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/A Parody Of Manet S Olympia With Junyer And Picasso.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1901 2.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1901 1.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1901.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Picasso With Partner 1901.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Pablo Picasso And Sebastìa Junyer Vidal Arrives To Paris 1901 1.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Pablo Picasso And Sebastìa Junyer Vidal Arrives To Paris 1901.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait.jpg,Pablo-Picasso,1
painting::Artists2/Pablo Picasso/Self Portrait 1896.jpg,Pablo-Picasso,1
painting::Artists2/Marevna Marie Vorobieff/Portrait Of A Stylist Germinal Rangel.jpg,fruits-and-vegetables,1
painting::Artists2/Marevna Marie Vorobieff/Boy With Grapes.jpg,fruits-and-vegetables,1
painting::Artists2/Marevna Marie Vorobieff/Still Life Of Fish.jpg,fruits-and-vegetables,1
painting::Artists2/Marevna Marie Vorobieff/Black Woman With Peppers 1938.jpg,fruits-and-vegetables,1
painting::Artists2/Marevna Marie Vorobieff/Still Life With Bottle And Fruit 1938.jpg,fruits-and-vegetables,1
painting::Artists2/Roger De La Fresnaye/Still Life With Coffee Pot And Melon.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/The Mantelpiece 1925.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Still Life.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/A Pumpkin 1944.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/The Green Napkin 1943.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Glass Pitcher And Lemons 1942.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/The Purple Tablecloth 1936.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Still Life With Le Jour 1929.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Lemons 1929.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Mandolin Glass Pot And Fruit 1927.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Guitar Fruit And Pitcher 1927.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/The Bowl Of Grapes 1926.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Still Life With Fruits.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Fruit On A Tablecloth With A Fruitdish 1925.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Still Life With Grapes Ii 1918.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Still Life With Grapes 1918.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/The Fruitdish 1912.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Still Life With A Bunch Of Grapes 1912.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Fruitdish And Glass 1912.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Guitar And Fruit Dish 1909.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Plate And Fruit Dish 1908.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Napkin Knife And Pore 1908.jpg,fruits-and-vegetables,1
painting::Artists2/Georges Braque/Fruit Dish.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Fruit In A Vase 1909.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Bread And Dish With Fruits On The Table.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Fruit Bowl With Fruit 1918.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Fruit Dish 1917.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Skull And Leeks 1945.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Untitled 1938 2.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Untitled 1937 1.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Untitled 1936 7.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Untitled 1936.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life School Of Paris 1936.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life With Lemon And Oranges 1936.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life With Lemon And Jug 1936.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Guitar Glass And Fruit Dish With Fruit 1924.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Guitar Bottle And Fruit Bowl 1921.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Bowl Of Fruit And Guitar 1920.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life With Pitcher And Apples 1919.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life With Gobleet 1914.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life With Class And An Apple 1914.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Fruit Vase And Bunch Of Grapes 1914.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Apple 1914.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life With Violin And Fruits 1912.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Jug And Fruit Dish 1908.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Glass And Fruits 1908.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life With Lemons 1907.jpg,fruits-and-vegetables,1
painting::Artists2/Pablo Picasso/Still Life The Dessert 1901.jpg,fruits-and-vegetables,1
painting::Artists2/Fernand Leger/Still Life With Chair.jpg,fruits-and-vegetables,1
painting::Artists2/Fernand Leger/Still Life With Apples.jpg,fruits-and-vegetables,1
painting::Artists2/Fernand Leger/Green Fruit On A Blue Background 1952.jpg,fruits-and-vegetables,1
painting::Artists2/Fernand Leger/Still Life With Fruits 1948.jpg,fruits-and-vegetables,1
painting::Artists2/Fernand Leger/Pear Compotoir 1923.jpg,fruits-and-vegetables,1
painting::Artists2/Marevna Marie Vorobieff/ 1.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Not Identified 7.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Portrait Of Catherine Dolan.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Portrait Of The Artist S Daughter Marika Rivera Aged 23 With A Lover.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Not Identified 8.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/The Bathers.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Dance.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Claude Lamorrise With Two Tibetan Dogs.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Not Identified 4.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Not Identified 6.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Not Identified 3.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Not Identified 2.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Marika With Her Dog And Cats 1968.jpg,female-nude,1
painting::Artists2/Marevna Marie Vorobieff/Black Woman With Peppers 1938.jpg,female-nude,1
painting::Artists2/Olexandr Archipenko/Nude.jpg,female-nude,1
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures Seated And Bending.jpg,female-nude,1
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures With A Cloth.jpg,female-nude,1
painting::Artists2/Olexandr Archipenko/Two Figures.jpg,female-nude,1
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures.jpg,female-nude,1
painting::Artists2/Olexandr Archipenko/Seated Nude 1920.jpg,female-nude,1
painting::Artists2/Olexandr Archipenko/Seated Female Nude With Left Leg Bent.jpg,female-nude,1
painting::Artists2/Olexandr Archipenko/Seated Female Nude With Left Hand On Right Leg.jpg,female-nude,1
painting::Artists2/Roger De La Fresnaye/Married Life 1913.jpg,female-nude,1
painting::Artists2/Roger De La Fresnaye/Nudes In Landscape 1910.jpg,female-nude,1
painting::Artists2/Georges Braque/Not_Detected_193676.jpg,female-nude,1
painting::Artists2/Georges Braque/Figure Double With Marine Background 1942.jpg,female-nude,1
painting::Artists2/Georges Braque/The Painter And His Model 1939.jpg,female-nude,1
painting::Artists2/Georges Braque/Lying Nude The Bather Ix 1932.jpg,female-nude,1
painting::Artists2/Georges Braque/Nude Reclining On The Pedestal 1931.jpg,female-nude,1
painting::Artists2/Georges Braque/Nude Woman With Basket Of Fruit Canephorus 1926.jpg,female-nude,1
painting::Artists2/Georges Braque/Nude Study 1908.jpg,female-nude,1
painting::Artists2/Georges Braque/Nude.jpg,female-nude,1
painting::Artists2/Georges Braque/Big Nude 1908.jpg,female-nude,1
painting::Artists2/Georges Braque/Seated Woman 1907.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Female Nude With Her Arms Raised.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Female Nude Study 1907.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Female Bust.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Dance Of The Veils 1907.jpg,female-nude,1
painting::Artists2/Pablo Picasso/The Toilette.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Seated Nude With Her Legs Crossed.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Nude 1909.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Bathers Drying Themselves 1909.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Three Women Rhythmical Version 1908.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Three Women 1908.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Two Nude Women 1920 1.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Two Nude Women 1920.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Two Bathers 1920.jpg,female-nude,1
painting::Artists2/Pablo Picasso/The Abduction 1920.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Standing Nude.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Seated Woman 1920.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Reclining Woman At The Seashore 1920.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Standing Female Nude 1923.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Bather 1931.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Seated Bather 1930.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Female Nude In The Garden 1934.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Nudes 1934.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Great Bather Reading 1937.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Seated Female Nude 1939.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Contemplating People 1939.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Woman Washing Her Feet 1944.jpg,female-nude,1
painting::Artists2/Pablo Picasso/The Shadow 1953.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Seated Woman 1953.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Crouching Female Nude 1959.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Two Seated Women 1958.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Nude Gathering Flowers 1958.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Man And Woman 1958.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Standing Female Nude And Man With Pipe 1968.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1967.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Two Women On The Beach 1967.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Seated Man Playing Flute 1967.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Naked Woman And Musketeer 1967.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Naked Man And Woman 1967.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Female Nude With Man S Head 1967.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1966.jpg,female-nude,1
painting::Artists2/Pablo Picasso/The Aubade 1965.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1971 2.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1971 3.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1971 1.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1971.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Seated Woman 1971.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Man And Woman 1971.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Embrace 1971.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1970 1.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1970.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Reclining Nude With Wreath 1970.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1968.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Drawing Nude Seated In Armchair 1965.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Matador And Female Nude 1970.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Female Nude 1964 2.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Female Nude Playing With Cat 1964.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Female Nude Playing With Cat 1964 1.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Female Nude With Cat 1964.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Female Nude 1964 1.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Female Nude 1964.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Female Nude Sitting In The Armchair 1964.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Painter And His Model.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Painter And His Model 1963 2.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Painter And His Model 1963 1.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Painter And His Model 1963.jpg,female-nude,1
painting::Artists2/Pablo Picasso/The Luncheon On The Grass 1962.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Luncheon On The Grass 1961.jpg,female-nude,1
painting::Artists2/Pablo Picasso/The Luncheon On The Grass 1961.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Naked Woman On The Beach And Shovel 1960.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Seated Female Nude 1959.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Female Nude Under The Pine Tree 1959.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Two Women On The Beach 1956.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Man And Woman On The Beach 1956.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Naked Woman In Rocking Chair 1956.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Female Nude Near The Garden 1956.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Crouching Female Nude 1956.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Women Of Algiers 1955.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Nude Woman With Turkish Bonnet 1955.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Naked Woman The Voyeurs 1955.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Naked Woman 1955 1.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Lying Naked Woman 1955.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Algerian Women Delacroix 1955.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Algerian Women 1955.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Reclining Woman 1954.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Two Nude Women 1946.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Sleeping Man And Sitting Woman 1.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Sleeping Man And Sitting Woman.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Portrait Of Nusch Éluard 1941.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Female Nude 1941.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Woman Styling Her Hair 1940.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Woman Sitting In Red Armchair 1939.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1938.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Untitled 1936 8.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Faun Unveiling A Sleeping Girl Jupiter And Antiope After Rembrandt 1936.jpg,female-nude,1
painting::Artists2/Pablo Picasso/A Reclining Female Nude 1936.jpg,female-nude,1
painting::Artists2/Pablo Picasso/A Muse 1935.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Minotaur Caressing A Woman.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Minotaur And Woman Behind A Curtain.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Silenus Dancing In Company 1933.jpg,female-nude,1
painting::Artists2/Pablo Picasso/Nudes And Bust 1933.jpg,female-nude,1
