painting_id,color_hex,weight
painting::Artists2/Thomas Cole/Romantic Landscape With Ruined Tower 1836.jpg,#d4bab1,0.117000
painting::Artists2/Thomas Cole/Summer Twilight A Recollection Of A Scene In New England 1834.jpg,#d4bab1,0.077800
painting::Artists2/Thomas Cole/Scene From Manfred 1833.jpg,#d4bab1,0.131600
painting::Artists2/Thomas Cole/Italian Scene Composition 1833.jpg,#d4bab1,0.290400
painting::Artists2/Thomas Cole/Study For The Pilgrim Of The World On His Journey.jpg,#d4bab1,0.152800
painting::Artists2/Thomas Cole/Ruined Castle And River.jpg,#d4bab1,0.073400
painting::Artists2/Thomas Cole/Landscape Composition Italian Scenery 1832.jpg,#d4bab1,0.227000
painting::Artists2/Thomas Cole/Campagna Di Roma Study For Aqueduct Near Rome 1832.jpg,#d4bab1,0.243900
painting::Artists2/Thomas Cole/A Wild Scene 1832.jpg,#d4bab1,0.054400
painting::Artists2/Thomas Cole/Morning Mist Rising In Plymouth New Hampshire 1830.jpg,#d4bab1,0.158700
painting::Artists2/Thomas Cole/Falls At Catskill 1829.jpg,#d4bab1,0.102800
painting::Artists2/Thomas Cole/View Of Monte Video Seat Of Daniel Wadsworth 1828.jpg,#d4bab1,0.118800
painting::Artists2/Thomas Cole/View Of L Esperance On The Schoharie River 1828.jpg,#d4bab1,0.103400
painting::Artists2/Thomas Cole/Landscape With Dead Tree 1828.jpg,#d4bab1,0.085000
painting::Artists2/Thomas Cole/Dimensions And Material Of Painting 1828.jpg,#d4bab1,0.126300
painting::Artists2/Thomas Cole/Daniel Boone Sitting At The Door Of His Cabin On The Great Osage Lake 1826.jpg,#d4bab1,0.083800
painting::Artists2/Thomas Cole/Lake With Dead Trees Catskill 1825.jpg,#d4bab1,0.112400
painting::Artists2/Fyodor Solntsev/From Svyatoslav S Snornik 1.jpg,#d4bab1,0.217400
painting::Artists2/Francesco Hayez/Portrait Of Countess Luigia Douglas Scotti D Adda 1830.jpg,#d4bab1,0.052600
painting::Artists2/Auguste Edouart/The Magic Lantern.jpg,#d4bab1,0.078800
painting::Artists2/Auguste Edouart/Portrait Of Abbott Lawrence Family In Their Library No 5 Park Street Boston.jpg,#d4bab1,0.116100
painting::Artists2/Francesco Hayez/Sexual Intercourse.jpg,#d4bab1,0.799900
painting::Artists2/Francesco Hayez/Woman From Ciociaria.jpg,#d4bab1,0.180400
painting::Artists2/Francesco Hayez/Vase Of Flowers On The Window Of A Harem.jpg,#d4bab1,0.046200
painting::Artists2/William Shayer/Village Politicians.jpg,#d4bab1,0.043800
painting::Artists2/William Shayer/The Young Anglers.jpg,#d4bab1,0.146600
painting::Artists2/William Shayer/The Start Of The Day.jpg,#d4bab1,0.133600
painting::Artists2/William Shayer/The Road To Market.jpg,#d4bab1,0.243400
painting::Artists2/William Shayer/The Ploughman S Rest.jpg,#d4bab1,0.091800
painting::Artists2/William Shayer/The Plough Inn.jpg,#d4bab1,0.046700
painting::Artists2/William Shayer/The End Of The Day.jpg,#d4bab1,0.057300
painting::Artists2/William Shayer/The Cowherd.jpg,#d4bab1,0.062400
painting::Artists2/William Shayer/Herders Resting At Lunch.jpg,#d4bab1,0.185200
painting::Artists2/William Shayer/Harvesters Resting.jpg,#d4bab1,0.121600
painting::Artists2/William Shayer/Harvest Time.jpg,#d4bab1,0.050400
painting::Artists2/Francesco Hayez/Rinaldo And Armida.jpg,#d4bab1,0.059300
painting::Artists2/Francesco Hayez/Overlapping Wife Back Position On The Swing.jpg,#d4bab1,0.868000
painting::Artists2/Francesco Hayez/Fellatio Or Oral Sex Performed On A Man.jpg,#d4bab1,0.866100
painting::Artists2/Francesco Hayez/Cunnilingus Or Oral Sex Performed On A Woman 1.jpg,#d4bab1,0.850700
painting::Artists2/Francesco Hayez/Mutual Masturbation.jpg,#d4bab1,0.810900
painting::Artists2/Francesco Hayez/Cunnilingus Or Oral Sex Performed On A Woman.jpg,#d4bab1,0.629700
painting::Artists2/Francesco Hayez/Self Portrait 1878.jpg,#d4bab1,0.217800
painting::Artists2/Francesco Hayez/Portrait Of Antoniet Negroni Prati Morosini 1872.jpg,#d4bab1,0.242100
painting::Artists2/Francesco Hayez/The Death Of Doge Marin Faliero The Last Hour Of The Doge Marin Faliero 1867.jpg,#d4bab1,0.105900
painting::Artists2/Francesco Hayez/Odalisque 1867.jpg,#d4bab1,0.120800
painting::Artists2/Francesco Hayez/Odalisque With Book 1866.jpg,#d4bab1,0.162800
painting::Artists2/Francesco Hayez/Female Nude 1859.jpg,#d4bab1,0.083100
painting::Artists2/Francesco Hayez/Back View Of A Bather 1859.jpg,#d4bab1,0.048700
painting::Artists2/Francesco Hayez/Portrait Of Antoniet Negroni Prati Morosini As Child 1858.jpg,#d4bab1,0.095400
painting::Artists2/Francesco Hayez/Venetian Women 1853.jpg,#d4bab1,0.048500
painting::Artists2/Francesco Hayez/Portrait Of Antoniet Tarsis Basilico 1851.jpg,#d4bab1,0.041200
painting::Artists2/Francesco Hayez/Meditation On The History Of Italy 1850.jpg,#d4bab1,0.111200
painting::Artists2/Francesco Hayez/Sicilian Evenings Painting Series Scene 3 1846.jpg,#d4bab1,0.125400
painting::Artists2/Francesco Hayez/Meeting Of Jacob And Esau 1844.jpg,#d4bab1,0.088900
painting::Artists2/Francesco Hayez/Ephraim.jpg,#d4bab1,0.053900
painting::Artists2/Francesco Hayez/Portrait Of Princess Di Sant Antimo.jpg,#d4bab1,0.103600
painting::Artists2/Francesco Hayez/Portrait Of Felicina Caglio Perego Di Cremnago 1842.jpg,#d4bab1,0.155600
painting::Artists2/Francesco Hayez/Melancholic Thoughts 1842.jpg,#d4bab1,0.090800
painting::Artists2/Francesco Hayez/Reclining Odalisque 1839.jpg,#d4bab1,0.074700
painting::Artists2/Francesco Hayez/Ruth 1835.jpg,#d4bab1,0.057200
painting::Artists2/Francesco Hayez/Bathing Bathsheba 1834.jpg,#d4bab1,0.162400
painting::Artists2/Francesco Hayez/Badende 1832.jpg,#d4bab1,0.085200
painting::Artists2/William Shayer/The Half Way House Thatcham 1848.jpg,#d4bab1,0.110300
painting::Artists2/William Shayer/Fisherfolk Sorting The Catch 1837.jpg,#d4bab1,0.106100
painting::Artists2/Auguste Edouart/Portrait Of Theophilus Parsons 1842.jpg,#d4bab1,0.593100
painting::Artists2/Auguste Edouart/H W Longfellow 1840.jpg,#d4bab1,0.621500
painting::Artists2/Auguste Edouart/Niccol Paganini 1835.jpg,#d4bab1,0.823900
painting::Artists2/Auguste Edouart/William Buckland And His Wife And Son Frank Examining Buckland S Natural History Collection 1829.jpg,#d4bab1,0.587700
painting::Artists2/John Martin/The Evening Of The Deluge 1828.jpg,#d4bab1,0.075700
painting::Artists2/John Martin/The Eve Of The Deluge 1840.jpg,#d4bab1,0.077500
painting::Artists2/Francesco Hayez/Bathsheba.jpg,#d4bab1,0.042200
painting::Artists2/Francesco Hayez/Penitent Mary Magdalene 1825.jpg,#d4bab1,0.153800
painting::Artists2/Francesco Hayez/Carolina Zucchi La Malata 1825.jpg,#d4bab1,0.063200
painting::Artists2/Francesco Hayez/Portrait Of Antoniet Vitali Sola 1823.jpg,#d4bab1,0.081800
painting::Artists2/Francesco Hayez/Sicilian Evenings Painting Series Scene 1.jpg,#d4bab1,0.061500
painting::Artists2/Francesco Hayez/Portrait Of Familie Stampa Di Soncino.jpg,#d4bab1,0.046200
painting::Artists2/Francesco Hayez/Wall Decoration Detail 1817 1.jpg,#d4bab1,0.217000
painting::Artists2/Francesco Hayez/Wall Decoration Detail 1817.jpg,#d4bab1,0.309900
painting::Artists2/Francesco Hayez/Thethys Immerses Achilles In The Waters Of Styx 1817.jpg,#d4bab1,0.095800
painting::Artists2/Francesco Hayez/Mercury Gives Paris The Apple Of Discord 1817.jpg,#d4bab1,0.153000
painting::Artists2/Francesco Hayez/Ulysses At The Court Of Alcinous.jpg,#d4bab1,0.190900
painting::Artists2/Francesco Hayez/Aristoteles 1811.jpg,#d4bab1,0.046900
painting::Artists2/Theodore Gericault/The Horse Market.jpg,#d4bab1,0.061800
painting::Artists2/Theodore Gericault/Horses Of The Auvergne 1822.jpg,#d4bab1,0.224400
painting::Artists2/Theodore Gericault/Study Of A Male Nude.jpg,#d4bab1,0.062000
painting::Artists2/Theodore Gericault/Heads Of Torture Victims Study For The Raft Of The Medusa.jpg,#d4bab1,0.217800
painting::Artists2/Theodore Gericault/Man On The Street.jpg,#d4bab1,0.130700
painting::Artists2/Theodore Gericault/Horses.jpg,#d4bab1,0.385300
painting::Artists2/Theodore Gericault/Dead Cat.jpg,#d4bab1,0.092100
painting::Artists2/Theodore Gericault/Horses Going To A Fair.jpg,#d4bab1,0.330900
painting::Artists2/Theodore Gericault/A Hitched Wagon.jpg,#d4bab1,0.484700
painting::Artists2/Theodore Gericault/Self Portrait 2.jpg,#d4bab1,0.097200
painting::Artists2/Theodore Gericault/The Asleep Fishmonger.jpg,#d4bab1,0.078700
painting::Artists2/Theodore Gericault/Horse Carriage.jpg,#d4bab1,0.097800
painting::Artists2/Theodore Gericault/English Jockey.jpg,#d4bab1,0.424000
painting::Artists2/Theodore Gericault/Young Blond Man 1819.jpg,#d4bab1,0.046500
painting::Artists2/Theodore Gericault/Wagons Filled With Wounded Soldiers.jpg,#d4bab1,0.043800
painting::Artists2/Theodore Gericault/Heroic Landscape With Fishermen.jpg,#d4bab1,0.110700
painting::Artists2/Theodore Gericault/Boxers 1818 1.jpg,#d4bab1,0.346100
painting::Artists2/Pavel Svinyin/Replenishing The Ship S Larder With Codfish Off The Newfoundland Coast.jpg,#d4bab1,0.621700
painting::Artists2/Maxim Vorobiev/View Of A Town Grodno 1833.jpg,#d4bab1,0.041200
painting::Artists2/Pavel Svinyin/View Of Washington.jpg,#d4bab1,0.115700
painting::Artists2/Pavel Svinyin/The Traveler S First View Of New York The Battery And Flagstaff.jpg,#d4bab1,0.766000
painting::Artists2/Pavel Svinyin/Town On The Riverside.jpg,#d4bab1,0.116300
painting::Artists2/Pavel Svinyin/The Tomb Of George Washington.jpg,#d4bab1,0.080700
painting::Artists2/Pavel Svinyin/The Pennsylvania Hospital.jpg,#d4bab1,0.405300
painting::Artists2/Pavel Svinyin/The Chief Of The Little Osages.jpg,#d4bab1,0.499300
painting::Artists2/Pavel Svinyin/The Monument To Alexander Hamilton At Weehawken.jpg,#d4bab1,0.692300
painting::Artists2/Pavel Svinyin/Steamboat Travel On The Hudson River 1.jpg,#d4bab1,0.407500
painting::Artists2/Pavel Svinyin/St Paul S Cathedral In New York.jpg,#d4bab1,0.049200
painting::Artists2/Pavel Svinyin/Shad Fishermen On The Shore Of The Hudson River.jpg,#d4bab1,0.427100
painting::Artists2/Maxim Vorobiev/Oriental Landscape 1821.jpg,#d4bab1,0.301100
painting::Artists2/Pavel Svinyin/Roller.jpg,#d4bab1,0.373500
painting::Artists2/Maxim Vorobiev/View Of Sobornaya Square In The Moscow Kremlin 1817.jpg,#d4bab1,0.040900
painting::Artists2/Pavel Svinyin/Philadelphia From Across The Delaware River.jpg,#d4bab1,0.620600
painting::Artists2/Pavel Svinyin/Niagara Falls Table Rock By Moonlight.jpg,#d4bab1,0.239600
painting::Artists2/Pavel Svinyin/Niagara Falls Canadian Side By Moonlight.jpg,#d4bab1,0.114200
painting::Artists2/Pavel Svinyin/Niagara Falls.jpg,#d4bab1,0.509800
painting::Artists2/Pavel Svinyin/New York City And Harbor From Weehawken.jpg,#d4bab1,0.762700
painting::Artists2/Pavel Svinyin/Moravian Sisters.jpg,#d4bab1,0.067800
painting::Artists2/Pavel Svinyin/Meeting Of Two Ships In The Sea.jpg,#d4bab1,0.221200
painting::Artists2/Pavel Svinyin/Full Sail Off Sandy Hook Entrance To New York Harbor.jpg,#d4bab1,0.238500
painting::Artists2/Pavel Svinyin/Fourth Of July In Centre Square.jpg,#d4bab1,0.220900
painting::Artists2/Pavel Svinyin/Centre Square And The Marble Water Works.jpg,#d4bab1,0.248100
painting::Artists2/Pavel Svinyin/An Osage Warrior.jpg,#d4bab1,0.525500
painting::Artists2/William Turner/Passage Of Mount Cenis.jpg,#d4bab1,0.161700
painting::Artists2/William Turner/Painter At The Easel.jpg,#d4bab1,0.072400
painting::Artists2/William Turner/Mountain Stream Coniston.jpg,#d4bab1,0.085300
painting::Artists2/William Turner/Wilderness A Engedi Convent Of Santa Saba.jpg,#d4bab1,0.172400
painting::Artists2/William Turner/Valley Of The Brook Kedron.jpg,#d4bab1,0.259700
painting::Artists2/William Turner/Totnes In The River Dart.jpg,#d4bab1,0.357000
painting::Artists2/William Turner/The Grand Canal Venice Engraved By William Miller.jpg,#d4bab1,0.070600
painting::Artists2/William Turner/The Grand Canal Scene A Street In Venice.jpg,#d4bab1,0.106200
painting::Artists2/William Turner/Sunrise Whiting Fishing At Margate.jpg,#d4bab1,0.049200
painting::Artists2/William Turner/St Erasmus In Bishop Islips Chapel Westminster Abbey.jpg,#d4bab1,0.059300
painting::Artists2/William Turner/Salon 1.jpg,#d4bab1,0.046300
painting::Artists2/William Turner/Salon.jpg,#d4bab1,0.048600
painting::Artists2/William Turner/Rain Steam And Speed The Great Western Railway.jpg,#d4bab1,0.045800
painting::Artists2/William Turner/Portsmouth.jpg,#d4bab1,0.435100
painting::Artists2/William Turner/Melrose Abbey.jpg,#d4bab1,0.091300
painting::Artists2/William Turner/Kidwelly Castle.jpg,#d4bab1,0.055400
painting::Artists2/William Turner/Ivy Bridge Devonshire.jpg,#d4bab1,0.045300
painting::Artists2/William Turner/Genda.jpg,#d4bab1,0.275800
painting::Artists2/William Turner/Dover Castle.jpg,#d4bab1,0.221200
painting::Artists2/William Turner/Conway Castle.jpg,#d4bab1,0.093900
painting::Artists2/William Turner/Boscastle Cornwall.jpg,#d4bab1,0.059900
painting::Artists2/William Turner/Atelier.jpg,#d4bab1,0.058800
painting::Artists2/William Turner/A Bed Drapery Study.jpg,#d4bab1,0.309300
painting::Artists2/William Turner/Sunrise With Sea Monsters.jpg,#d4bab1,0.126200
painting::Artists2/William Turner/Brunnen From The Lake Of Lucerne.jpg,#d4bab1,0.064400
painting::Artists2/William Turner/Peace.jpg,#d4bab1,0.056700
painting::Artists2/William Turner/Campo Santo Venice.jpg,#d4bab1,0.171100
painting::Artists2/William Turner/South Of Bellinzona.jpg,#d4bab1,0.163900
painting::Artists2/William Turner/Giudecca La Donna Della Salute And San Georgio.jpg,#d4bab1,0.062100
painting::Artists2/William Turner/Venice Seen From The Giudecca Canal.jpg,#d4bab1,0.242600
painting::Artists2/William Turner/The Fighting Temeraire Tugged To Her Last Berth To Be Broken Up.jpg,#d4bab1,0.047600
painting::Artists2/William Turner/Rome From Mount Aventine.jpg,#d4bab1,0.057900
painting::Artists2/William Turner/Riders On A Beach 1835.jpg,#d4bab1,0.137200
painting::Artists2/William Turner/The High Street Oxford 1835.jpg,#d4bab1,0.078100
painting::Artists2/William Turner/Longship Lighthouse Lands End.jpg,#d4bab1,0.137900
painting::Artists2/William Turner/Landscape With A River And A Bay In The Background.jpg,#d4bab1,0.134900
painting::Artists2/William Turner/The Burning Of The Houses Of Parliament 2.jpg,#d4bab1,0.115400
painting::Artists2/William Turner/Quillebeuf At The Mouth Of Seine.jpg,#d4bab1,0.047200
painting::Artists2/William Turner/View Over Town At Suset A Cemetery In The Foreground.jpg,#d4bab1,0.127000
painting::Artists2/William Turner/Rocky Bay With Figures.jpg,#d4bab1,0.056400
painting::Artists2/William Turner/View Of Orvieto 1829.jpg,#d4bab1,0.200400
painting::Artists2/William Turner/Ulysses Deriding Polyphemus 1829.jpg,#d4bab1,0.168000
painting::Artists2/William Turner/Two Recumbent Nude.jpg,#d4bab1,0.042800
painting::Artists2/William Turner/The Chain Pier Brighton.jpg,#d4bab1,0.127200
painting::Artists2/William Turner/Playing Billiards Petworth.jpg,#d4bab1,0.119300
painting::Artists2/William Turner/Petworth The Drawing Room Bodycolor On Blue Paper.jpg,#d4bab1,0.043500
painting::Artists2/William Turner/Interior At Petworth.jpg,#d4bab1,0.396800
painting::Artists2/William Turner/Chichester Canal.jpg,#d4bab1,0.130000
painting::Artists2/Vasily Tropinin/Portrait Of Prince Alexander S Dolgorukov.jpg,#d4bab1,0.048800
painting::Artists2/Vasily Tropinin/Girl With Plums.jpg,#d4bab1,0.058400
painting::Artists2/John Constable/Salisbury Cathedral.jpg,#d4bab1,0.316900
painting::Artists2/John Constable/Pond In Branchhill.jpg,#d4bab1,0.249200
painting::Artists2/John Constable/Coast Scene With Breaking Cloud Sun.jpg,#d4bab1,0.126800
painting::Artists2/John Constable/Fokstone Harbour.jpg,#d4bab1,0.137600
painting::Artists2/John Constable/Brighton Beach.jpg,#d4bab1,0.080900
painting::Artists2/John Constable/Autumn Berries And Flowers In Brown Pot.jpg,#d4bab1,0.069900
painting::Artists2/John Constable/Scene On A River 2.jpg,#d4bab1,0.093100
painting::Artists2/John Constable/Scene On A River 1.jpg,#d4bab1,0.068600
painting::Artists2/John Constable/Hampstead Heath With A Rainbow 1836 1.jpg,#d4bab1,0.052400
painting::Artists2/John Constable/View On The River Severn At Worcester 1835.jpg,#d4bab1,0.942100
painting::Artists2/John Constable/Stonehenge 1835.jpg,#d4bab1,0.123400
painting::Artists2/John Constable/View Of Highgate From Hampstead Heath.jpg,#d4bab1,0.083700
painting::Artists2/Caspar David Friedrich/Port By Moonlight 1811.jpg,#d4bab1,0.232100
painting::Artists2/Caspar David Friedrich/Wc Bateaux Dans Le Port De Greifswald Before 1810 1810 Alte Nationalgalerie 90 70 Cm 35 4 27 6.jpg,#d4bab1,0.180700
painting::Artists2/William Turner/Fall Of The Trees Yorkshire.jpg,#d4bab1,0.045200
painting::Artists2/William Turner/Storm Clouds Sunset.jpg,#d4bab1,0.135200
painting::Artists2/William Turner/Norham Castle On The Tweed.jpg,#d4bab1,0.085900
painting::Artists2/William Turner/Venice Looking East From The Guidecca Sunrise.jpg,#d4bab1,0.309000
painting::Artists2/William Turner/San Giorgio Maggiore In The Morning.jpg,#d4bab1,0.215200
painting::Artists2/William Turner/Rome The Forum With A Rainbow.jpg,#d4bab1,0.042500
painting::Artists2/William Turner/Raby Castle Residence Of The Earl Of Darlington.jpg,#d4bab1,0.302000
painting::Artists2/William Turner/A First Rate Taking In Stores 1818.jpg,#d4bab1,0.150000
painting::Artists2/William Turner/Pendennis Castle Cornwall Scene After A Wreck.jpg,#d4bab1,0.053700
painting::Artists2/William Turner/Scarborough Town And Castle0 Morning0 Boys Catching Crabs.jpg,#d4bab1,0.054700
painting::Artists2/William Turner/Calais Pier With French Poissards Preparing For Sea An English Packeet Arriving.jpg,#d4bab1,0.045000
painting::Artists2/Vasily Tropinin/Schepkina Yelena 1826.jpg,#d4bab1,0.287900
painting::Artists2/Vasily Tropinin/Orlov Vladimir G 1826.jpg,#d4bab1,0.690800
painting::Artists2/Vasily Tropinin/Portrait Of A A Sannikov 1823.jpg,#d4bab1,0.045100
painting::Artists2/John Constable/Old Sarum 1834.jpg,#d4bab1,0.216100
painting::Artists2/John Constable/Foord Rd Mill Folkestone 1833.jpg,#d4bab1,0.157300
painting::Artists2/John Constable/Hadleigh Castle 1829.jpg,#d4bab1,0.095400
painting::Artists2/John Constable/Rainstorm Over The Sea 1828.jpg,#d4bab1,0.155200
painting::Artists2/John Constable/Seascape Study With Rain Cloud 1.jpg,#d4bab1,0.155200
painting::Artists2/John Constable/Marine Parade And Old Chain Pier 1827.jpg,#d4bab1,0.151900
painting::Artists2/John Constable/The Cornfield 1826.jpg,#d4bab1,0.173700
painting::Artists2/John Constable/The Young Waltonians.jpg,#d4bab1,0.041900
painting::Artists2/John Constable/Yarmouth Pier 1822.jpg,#d4bab1,0.094500
painting::Artists2/John Constable/A View On The Stour Near Dedham 1822.jpg,#d4bab1,0.133200
painting::Artists2/John Constable/View Of Salisbury.jpg,#d4bab1,0.259500
painting::Artists2/John Constable/The Low Lighthouse And Beacon Hill.jpg,#d4bab1,0.162300
painting::Artists2/John Constable/Branch Hill Pond Hampstead 1819.jpg,#d4bab1,0.120700
painting::Artists2/John Constable/A Cottage In A Cornfield 1817.jpg,#d4bab1,0.188700
painting::Artists2/John Constable/Weymouth Bay.jpg,#d4bab1,0.079200
painting::Artists2/John Constable/The Mill Stream 1815.jpg,#d4bab1,0.176300
painting::Artists2/John Constable/The Stour Valley With The Church Of Dedham 1814.jpg,#d4bab1,0.040100
painting::Artists2/John Constable/Landscape Ploughing Scene In Suffolk 1814.jpg,#d4bab1,0.094200
painting::Artists2/John Constable/Landscape Boys Fishing 1813.jpg,#d4bab1,0.134700
painting::Artists2/Alexander Orlowski/A Mounted Cossack Escorting A Peasant.jpg,#d4bab1,0.043000
painting::Artists2/Alexander Orlowski/Town Carriage Droshky 1820.jpg,#d4bab1,0.170800
painting::Artists2/William Turner/Lake Lucerne.jpg,#d4bab1,0.115400
painting::Artists2/William Turner/Dutch Boats In A Gale.jpg,#d4bab1,0.058800
painting::Artists2/William Turner/Cathedral Church At Lincoln.jpg,#d4bab1,0.090000
painting::Artists2/Vasily Tropinin/Tropinin Anna Ivanovna 1810.jpg,#d4bab1,0.401900
painting::Artists2/John Constable/A Hayfield Near East Bergholt At Sunset 1812.jpg,#d4bab1,0.063300
painting::Artists2/John Constable/Flatford Mill From A Lock On The Stour 1811.jpg,#d4bab1,0.140000
painting::Artists2/John Constable/Dedham Vale Morning 1811.jpg,#d4bab1,0.446900
painting::Artists2/John Constable/A Church Porch 1810.jpg,#d4bab1,0.139400
painting::Artists2/John Constable/A Lane Near Dedham 1802.jpg,#d4bab1,0.045000
painting::Artists2/John Constable/Dedham Church And Vale 1800.jpg,#d4bab1,0.072400
painting::Artists2/Alexander Orlowski/Portrait Of A Woman 1814.jpg,#d4bab1,0.514900
painting::Artists2/Henry Raeburn/The Allen Brothers.jpg,#d4bab1,0.065800
painting::Artists2/Henry Raeburn/Henry Dundas 1St Viscount Melville.jpg,#d4bab1,0.063100
painting::Artists2/Henry Raeburn/Nathaniel Spens.jpg,#d4bab1,0.056200
painting::Artists2/Henry Raeburn/Portrait Of Sir John And Lady Clerk Of Penicuik.jpg,#d4bab1,0.056500
painting::Artists2/Francisco Goya/Hush 1799.jpg,#d4bab1,0.558400
painting::Artists2/Francisco Goya/How They Break Her Barrel 1799.jpg,#d4bab1,0.398000
painting::Artists2/Francisco Goya/Here Comes The Bogey Man 1799.jpg,#d4bab1,0.398800
painting::Artists2/Francisco Goya/He Broke The Pitcher 1799.jpg,#d4bab1,0.626200
painting::Artists2/Francisco Goya/Fine Advice 1799.jpg,#d4bab1,0.400700
painting::Artists2/Francisco Goya/Farewell 1799.jpg,#d4bab1,0.364800
painting::Artists2/Francisco Goya/Even So He Cannot Make Her Out 1799.jpg,#d4bab1,0.448000
painting::Artists2/Francisco Goya/Don T Scream Silly 1799.jpg,#d4bab1,0.496800
painting::Artists2/Francisco Goya/Correction 1799.jpg,#d4bab1,0.627600
painting::Artists2/Francisco Goya/Who Is More Overcome 1799.jpg,#d4bab1,0.399900
painting::Artists2/Francisco Goya/Who Could Believe It 1799.jpg,#d4bab1,0.387700
painting::Artists2/Francisco Goya/Where Is Mother Going 1799.jpg,#d4bab1,0.694800
painting::Artists2/Francisco Goya/When Day Breaks We Will Be Off 1799.jpg,#d4bab1,0.493300
painting::Artists2/Francisco Goya/What Will He Die 1799.jpg,#d4bab1,0.418100
painting::Artists2/Francisco Goya/What A Tailor Can Do 1799.jpg,#d4bab1,0.522000
painting::Artists2/Francisco Goya/What A Sacrifice 1799.jpg,#d4bab1,0.706700
painting::Artists2/Francisco Goya/What A Golden Beak 1799.jpg,#d4bab1,0.463800
painting::Artists2/Francisco Goya/Wait Till You Have Been Anointed 1799.jpg,#d4bab1,0.629200
painting::Artists2/Francisco Goya/Trials 1799.jpg,#d4bab1,0.423300
painting::Artists2/Francisco Goya/To The Count Palatine 1799.jpg,#d4bab1,0.510900
painting::Artists2/Francisco Goya/Chained Prisoner 1812.jpg,#d4bab1,0.744800
painting::Artists2/Francisco Goya/Three Men Digging 1819.jpg,#d4bab1,0.875700
painting::Artists2/Francisco Goya/Unfortunate Events In The Front Seats Of The Ring Of Madrid 1816.jpg,#d4bab1,0.700300
painting::Artists2/Francisco Goya/The Speed And Daring Of Juanito Apiñani In The Ring Of Madrid 1816.jpg,#d4bab1,0.085100
painting::Artists2/Francisco Goya/The Morisco Gazul Is The First To Fight Bulls With A Lance 1816.jpg,#d4bab1,0.055800
painting::Artists2/Francisco Goya/Phantom Dancing With Castanets.jpg,#d4bab1,0.187000
painting::Artists2/Francisco Goya/Lunatic Behind Bars 1828.jpg,#d4bab1,0.570300
painting::Artists2/Francisco Goya/I Am Still Learning.jpg,#d4bab1,0.437200
painting::Artists2/Francisco Goya/The Milkmaid Of Bordeaux 1827.jpg,#d4bab1,0.043500
painting::Artists2/Francisco Goya/The Divided Arena 1825.jpg,#d4bab1,0.253900
painting::Artists2/Francisco Goya/Spanish Entertainment 1825.jpg,#d4bab1,0.609800
painting::Artists2/Francisco Goya/Feminine Folly.jpg,#d4bab1,0.261200
painting::Artists2/Francisco Goya/La Pena De Francia.jpg,#d4bab1,0.287300
painting::Artists2/Francisco Goya/The Monk.jpg,#d4bab1,0.042500
painting::Artists2/Francisco Goya/Self Portrait 1824.jpg,#d4bab1,0.046500
painting::Artists2/Francisco Goya/Portrait Of Javier Goya The Artist S Son 1824.jpg,#d4bab1,0.465400
painting::Artists2/Francisco Goya/Holy Week In Spain In Times Past 1824.jpg,#d4bab1,0.602000
painting::Artists2/Francisco Goya/The Madness Of Fear.jpg,#d4bab1,0.096400
painting::Artists2/Francisco Goya/Woman Hitting Another Woman With A Shoe.jpg,#d4bab1,0.042000
painting::Artists2/Francisco Goya/Abducting Horse.jpg,#d4bab1,0.178000
painting::Artists2/Francisco Goya/Who Can Think Of It 1823.jpg,#d4bab1,0.347500
painting::Artists2/Francisco Goya/Twerp 1823.jpg,#d4bab1,0.050700
painting::Artists2/Francisco Goya/Other Laws By The People Or Beast Absurdity 1823.jpg,#d4bab1,0.296100
painting::Artists2/Francisco Goya/Loyalty 1823.jpg,#d4bab1,0.132400
painting::Artists2/Francisco Goya/Los Ensacados 1823.jpg,#d4bab1,0.099200
painting::Artists2/Francisco Goya/Leocadia 1823.jpg,#d4bab1,0.053800
painting::Artists2/Francisco Goya/Foolishness Of The Fools 1823.jpg,#d4bab1,0.040500
painting::Artists2/Francisco Goya/Disparate Furioso 1823.jpg,#d4bab1,0.108100
painting::Artists2/Francisco Goya/Absurdity Of Carnival 1823.jpg,#d4bab1,0.481800
painting::Artists2/Francisco Goya/A Way Of Flying 1823.jpg,#d4bab1,0.087000
painting::Artists2/Francisco Goya/A Circus Queen Timely Absurdity 1823.jpg,#d4bab1,0.095000
painting::Artists2/Francisco Goya/Nothing The Event Will Tell 1820.jpg,#d4bab1,0.142900
painting::Artists2/Francisco Goya/May The Rope Break 1820.jpg,#d4bab1,0.056900
painting::Artists2/Francisco Goya/The Bravery Of Martincho In The Ring Of Saragassa 1816.jpg,#d4bab1,0.040800
painting::Artists2/Francisco Goya/Portrait Of Don Francisco De Borja Tellez Giron.jpg,#d4bab1,0.048100
painting::Artists2/Francisco Goya/Against The Common Good.jpg,#d4bab1,0.038800
painting::Artists2/Francisco Goya/What More Can One Do 1815.jpg,#d4bab1,0.049900
painting::Artists2/Francisco Goya/The Worst Is To Beg 1815.jpg,#d4bab1,0.615400
painting::Artists2/Francisco Goya/The Same.jpg,#d4bab1,0.215900
painting::Artists2/Francisco Goya/The Captivity Is As Barbarous As The Crime.jpg,#d4bab1,0.117500
painting::Artists2/Francisco Goya/Self Portrait 1815.jpg,#d4bab1,0.066400
painting::Artists2/Francisco Goya/Here Neither 1815.jpg,#d4bab1,0.188100
