path,author_name,painting_name,image_url,x,y
Artists2/Berthe Morisot/Julie Writing.jpg,Berthe Morisot,Julie Writing,https://uploads8.wikiart.org/images/berthe-morisot/julie-writing.jpg!Large.jpg,0.020768972131560103,0.018678152468016258
Artists2/Berthe Morisot/Lady With A Parasol Sitting In A Park.jpg,Berthe Morisot,Lady With A Parasol Sitting In A Park,https://uploads5.wikiart.org/images/berthe-morisot/lady-with-a-parasol-sitting-in-a-park.jpg!Large.jpg,-0.006043269243932404,-0.0015914737757997538
Artists2/Berthe Morisot/Landscape At Gennevilliers.jpg,Berthe Morisot,Landscape At Gennevilliers,https://uploads3.wikiart.org/images/berthe-morisot/landscape-at-gennevilliers.jpg!Large.jpg,-0.007613790412527321,-0.0025381885082069204
Artists2/Berthe Morisot/Landscape Near Valenciennes.jpg,Berthe Morisot,Landscape Near Valenciennes,https://uploads4.wikiart.org/images/berthe-morisot/landscape-near-valenciennes.jpg!Large.jpg,-0.0074240868500068625,-0.0025149361783721206
Artists2/Berthe Morisot/Landscape Of Creuse.jpg,Berthe Morisot,Landscape Of Creuse,https://uploads5.wikiart.org/images/berthe-morisot/landscape-of-creuse.jpg!Large.jpg,-0.005396392784625951,-0.0018286978023097987
Artists2/Berthe Morisot/Little Dancer.jpg,Berthe Morisot,Little Dancer,https://uploads8.wikiart.org/images/berthe-morisot/little-dancer.jpg!Large.jpg,0.020448685057247278,0.01860350913672836
Artists2/Berthe Morisot/Little Girl At Mesnil 1892.jpg,Berthe Morisot,Little Girl At Mesnil 1892,https://uploads3.wikiart.org/images/berthe-morisot/little-girl-at-mesnil-1892.jpg!Large.jpg,0.018895177094638616,0.017116304133738342
Artists2/Berthe Morisot/Little Girl In A Garden.jpg,Berthe Morisot,Little Girl In A Garden,https://uploads0.wikiart.org/images/berthe-morisot/little-girl-in-a-garden.jpg!Large.jpg,0.020513796826037614,0.01856252138173925
Artists2/Berthe Morisot/Little Girl Sitting On The Grass.jpg,Berthe Morisot,Little Girl Sitting On The Grass,https://uploads0.wikiart.org/images/berthe-morisot/little-girl-sitting-on-the-grass.jpg!Large.jpg,-0.004335349772907256,-0.0017223972848190118
Artists2/Berthe Morisot/Little Girl With A Blue Jersey 1886.jpg,Berthe Morisot,Little Girl With A Blue Jersey 1886,https://uploads3.wikiart.org/images/berthe-morisot/little-girl-with-a-blue-jersey-1886.jpg!Large.jpg,0.018783311997334552,0.016877773590662927
Artists2/Berthe Morisot/Little Girl With A Doll.jpg,Berthe Morisot,Little Girl With A Doll,https://uploads0.wikiart.org/images/berthe-morisot/little-girl-with-a-doll.jpg!Large.jpg,0.01991949783379713,0.018144605004019175
Artists2/Berthe Morisot/Little Girl With Blond Hair.jpg,Berthe Morisot,Little Girl With Blond Hair,https://uploads4.wikiart.org/images/berthe-morisot/little-girl-with-blond-hair.jpg!Large.jpg,0.01782400865285905,0.01596624359401878
Artists2/Berthe Morisot/Little Girls In The Garden 1885.jpg,Berthe Morisot,Little Girls In The Garden 1885,https://uploads8.wikiart.org/images/berthe-morisot/little-girls-in-the-garden-1885.jpg!Large.jpg,-0.005771281490426077,-0.00143081898776868
Artists2/Berthe Morisot/Lucie Leon At The Piano 1892.jpg,Berthe Morisot,Lucie Leon At The Piano 1892,https://uploads5.wikiart.org/images/berthe-morisot/lucie-leon-at-the-piano-1892.jpg!Large.jpg,0.014693776093795593,0.013273771935753007
Artists2/Berthe Morisot/Luncheon In The Countryside.jpg,Berthe Morisot,Luncheon In The Countryside,https://uploads4.wikiart.org/images/berthe-morisot/luncheon-in-the-countryside.jpg!Large.jpg,-0.005430137361555128,-0.0016184989031733281
Artists2/Berthe Morisot/Madame Albine Sermicola In The Studio.jpg,Berthe Morisot,Madame Albine Sermicola In The Studio,https://uploads5.wikiart.org/images/berthe-morisot/madame-albine-sermicola-in-the-studio.jpg!Large.jpg,0.021597524169029162,0.015401078591133073
Artists2/Berthe Morisot/Marcel Gobillard.jpg,Berthe Morisot,Marcel Gobillard,https://uploads1.wikiart.org/images/berthe-morisot/marcel-gobillard.jpg,0.01837646178940464,0.016562229782773562
Artists2/Berthe Morisot/Miss Reynolds.jpg,Berthe Morisot,Miss Reynolds,https://uploads8.wikiart.org/images/berthe-morisot/miss-reynolds.jpg!Large.jpg,0.005873403004210404,0.004779973328379202
Artists2/Berthe Morisot/Mme Boursier And Her Daughter 1873.jpg,Berthe Morisot,Mme Boursier And Her Daughter 1873,https://uploads2.wikiart.org/images/berthe-morisot/mme-boursier-and-her-daughter-1873.jpg!Large.jpg,0.005917960206452836,0.004642014484462395
Artists2/Berthe Morisot/On A Bench.jpg,Berthe Morisot,On A Bench,https://uploads5.wikiart.org/images/berthe-morisot/on-a-bench.jpg!Large.jpg,0.02722781275368184,0.019328719144732144
Artists2/Berthe Morisot/On The Balcony Of Eugene Manet S Room At Bougival.jpg,Berthe Morisot,On The Balcony Of Eugene Manet S Room At Bougival,https://uploads8.wikiart.org/images/berthe-morisot/on-the-balcony-of-eugene-manet-s-room-at-bougival.jpg!Large.jpg,-0.0032181729581386015,-0.00021084869548794306
Artists2/Berthe Morisot/On The Beach At Portrieux.jpg,Berthe Morisot,On The Beach At Portrieux,https://uploads2.wikiart.org/images/berthe-morisot/on-the-beach-at-portrieux.jpg!Large.jpg,-0.0007148156453384467,0.001085366603452085
Artists2/Berthe Morisot/On The Cliff At Portrieux.jpg,Berthe Morisot,On The Cliff At Portrieux,https://uploads2.wikiart.org/images/berthe-morisot/on-the-cliff-at-portrieux.jpg!Large.jpg,-0.005999953674788091,-0.0016282220187791418
Artists2/Berthe Morisot/On The Lake In The Bois De Boulogne.jpg,Berthe Morisot,On The Lake In The Bois De Boulogne,https://uploads3.wikiart.org/images/berthe-morisot/on-the-lake-in-the-bois-de-boulogne.jpg!Large.jpg,-0.003834388660353401,-0.0008064940555772654
Artists2/Berthe Morisot/On The Sofa.jpg,Berthe Morisot,On The Sofa,https://uploads6.wikiart.org/images/berthe-morisot/on-the-sofa.jpg!Large.jpg,0.027596370903363903,0.019697127110694854
Artists2/Berthe Morisot/On The Terrace 1874.jpg,Berthe Morisot,On The Terrace 1874,https://uploads5.wikiart.org/images/berthe-morisot/on-the-terrace-1874.jpg!Large.jpg,-0.006440526948895172,-0.0021851925876614398
Artists2/Berthe Morisot/Pasie Sewing In Bougival S Garden 1881.jpg,Berthe Morisot,Pasie Sewing In Bougival S Garden 1881,https://uploads6.wikiart.org/images/berthe-morisot/pasie-sewing-in-bougival-s-garden-1881.jpg!Large.jpg,-0.002567508243740336,-0.0004168686503300613
Artists2/Berthe Morisot/Paule Gobillard 1887.jpg,Berthe Morisot,Paule Gobillard 1887,https://uploads6.wikiart.org/images/berthe-morisot/paule-gobillard-1887.jpg!Large.jpg,0.02557253943659924,0.018189985795849156
Artists2/Berthe Morisot/Playing In The Sand.jpg,Berthe Morisot,Playing In The Sand,https://uploads5.wikiart.org/images/berthe-morisot/playing-in-the-sand.jpg!Large.jpg,-0.006369035846267451,-0.001732990039691661
Artists2/Berthe Morisot/Portrait Of A Woman In A Pink Dress.jpg,Berthe Morisot,Portrait Of A Woman In A Pink Dress,https://uploads3.wikiart.org/images/berthe-morisot/portrait-of-a-woman-in-a-pink-dress.jpg!Large.jpg,0.02551956683349632,0.018052698009094634
Artists2/Berthe Morisot/Portrait Of A Young Girl 1880.jpg,Berthe Morisot,Portrait Of A Young Girl 1880,https://uploads6.wikiart.org/images/berthe-morisot/portrait-of-a-young-girl-1880.jpg!Large.jpg,0.021768158941683626,0.0153469400503062
Artists2/Berthe Morisot/Portrait Of A Young Lady.jpg,Berthe Morisot,Portrait Of A Young Lady,https://uploads1.wikiart.org/images/berthe-morisot/portrait-of-a-young-lady.jpg!Large.jpg,0.032556721204909524,0.023049004572783666
Artists2/Berthe Morisot/Portrait Of Berthe Morisot And Her Daughter.jpg,Berthe Morisot,Portrait Of Berthe Morisot And Her Daughter,https://uploads2.wikiart.org/images/berthe-morisot/portrait-of-berthe-morisot-and-her-daughter.jpg!Large.jpg,0.01735975752126755,0.01193924789794251
Artists2/Berthe Morisot/Portrait Of Edma Pontillon.jpg,Berthe Morisot,Portrait Of Edma Pontillon,https://uploads3.wikiart.org/images/berthe-morisot/portrait-of-edma-pontillon.jpg!Large.jpg,0.020855493872813838,0.014757179343076573
Artists2/Berthe Morisot/Portrait Of Julie.jpg,Berthe Morisot,Portrait Of Julie,https://uploads3.wikiart.org/images/berthe-morisot/portrait-of-julie.jpg!Large.jpg,0.02723924469290697,0.01925488261169075
Artists2/Berthe Morisot/Portrait Of Madame Hubbard.jpg,Berthe Morisot,Portrait Of Madame Hubbard,https://uploads3.wikiart.org/images/berthe-morisot/portrait-of-madame-hubbard.jpg!Large.jpg,0.03416543295115783,0.02419257175832535
Artists2/Berthe Morisot/Portrait Of Marcel.jpg,Berthe Morisot,Portrait Of Marcel,https://uploads4.wikiart.org/images/berthe-morisot/portrait-of-marcel.jpg!Large.jpg,0.03175004889282174,0.02251560730246791
Artists2/Berthe Morisot/Portrait Of Marguerite Carre Also Known As Young Girl In A Ball Gown.jpg,Berthe Morisot,Portrait Of Marguerite Carre Also Known As Young Girl In A Ball Gown,https://uploads0.wikiart.org/images/berthe-morisot/portrait-of-marguerite-carre-also-known-as-young-girl-in-a-ball-gown.jpg!Large.jpg,0.02458858296553728,0.01751517788619059
Artists2/Berthe Morisot/Portrait Of Paule Gobillard.jpg,Berthe Morisot,Portrait Of Paule Gobillard,https://uploads4.wikiart.org/images/berthe-morisot/portrait-of-paule-gobillard.jpg!Large.jpg,0.0206426884187722,0.014723680834835823
Artists2/Berthe Morisot/Portrait Of The Artist S Daughter Julie Manet At Gorey.jpg,Berthe Morisot,Portrait Of The Artist S Daughter Julie Manet At Gorey,https://uploads4.wikiart.org/images/berthe-morisot/portrait-of-the-artist-s-daughter-julie-manet-at-gorey.jpg!Large.jpg,0.014847042432381384,0.010578095954091343
Artists2/Berthe Morisot/Portrait Of The Artist S Mother And Sister.jpg,Berthe Morisot,Portrait Of The Artist S Mother And Sister,https://uploads1.wikiart.org/images/berthe-morisot/portrait-of-the-artist-s-mother-and-sister.jpg!Large.jpg,0.0053972536477984775,0.004431739617103282
Artists2/Berthe Morisot/Portrait Of The Artist S Sister Mme Edma Pontillon C 1872 75.jpg,Berthe Morisot,Portrait Of The Artist S Sister Mme Edma Pontillon C 1872 75,https://uploads1.wikiart.org/images/berthe-morisot/portrait-of-the-artist-s-sister-mme-edma-pontillon-c-1872-75.jpg!Large.jpg,0.021279767861313543,0.015062901153829756
Artists2/Berthe Morisot/Portrait Of Two Children 1893.jpg,Berthe Morisot,Portrait Of Two Children 1893,https://uploads6.wikiart.org/images/berthe-morisot/portrait-of-two-children-1893.jpg!Large.jpg,0.019861354808412914,0.01792093507184328
Artists2/Berthe Morisot/Profile Of A Seated Young Woman 1879.jpg,Berthe Morisot,Profile Of A Seated Young Woman 1879,https://uploads4.wikiart.org/images/berthe-morisot/profile-of-a-seated-young-woman-1879.jpg!Large.jpg,0.029135255624606986,0.02070596664017065
Artists2/Berthe Morisot/Reading With Green Umbrella.jpg,Berthe Morisot,Reading With Green Umbrella,https://uploads4.wikiart.org/images/berthe-morisot/reading-with-green-umbrella.jpg!Large.jpg,0.0186442305711927,0.013274454788539036
Artists2/Berthe Morisot/Reading.jpg,Berthe Morisot,Reading,https://uploads2.wikiart.org/images/berthe-morisot/reading.jpg!Large.jpg,0.026702963680948117,0.01899650452656658
Artists2/Berthe Morisot/Red Haired Girl Sitting On A Veranda 1884.jpg,Berthe Morisot,Red Haired Girl Sitting On A Veranda 1884,https://uploads0.wikiart.org/images/berthe-morisot/red-haired-girl-sitting-on-a-veranda-1884.jpg!Large.jpg,0.021845874515538294,0.015320897384009083
Artists2/Berthe Morisot/Rosalie Reisener.jpg,Berthe Morisot,Rosalie Reisener,https://uploads2.wikiart.org/images/berthe-morisot/rosalie-reisener.jpg!Large.jpg,0.02278663006747303,0.015915537013284645
Artists2/Berthe Morisot/Rosbras Brittany 1867.jpg,Berthe Morisot,Rosbras Brittany 1867,https://uploads7.wikiart.org/images/berthe-morisot/rosbras-brittany-1867.jpg!Large.jpg,-0.007392823120740979,-0.0024133000190453306
Artists2/Berthe Morisot/Roses Tremieres Hollyhocks 1884.jpg,Berthe Morisot,Roses Tremieres Hollyhocks 1884,https://uploads8.wikiart.org/images/berthe-morisot/roses-tremieres-hollyhocks-1884.jpg!Large.jpg,-0.00722339387239633,-0.0021669666202030337
Artists2/Berthe Morisot/Roses.jpg,Berthe Morisot,Roses,https://uploads0.wikiart.org/images/berthe-morisot/roses.jpg!Large.jpg,-0.0015681266551131018,0.00023499326412677326
Artists2/Berthe Morisot/Self Portrait 1885.jpg,Berthe Morisot,Self Portrait 1885,https://uploads4.wikiart.org/images/berthe-morisot/self-portrait-1885.jpg!Large.jpg,0.020200706414905668,0.014168024721063892
Artists2/Berthe Morisot/Self Portrait With Julie Study.jpg,Berthe Morisot,Self Portrait With Julie Study,https://uploads7.wikiart.org/images/berthe-morisot/self-portrait-with-julie-study.jpg!Large.jpg,0.014629759220876457,0.010236903391997605
Artists2/Berthe Morisot/Shepherdess Resting 1891.jpg,Berthe Morisot,Shepherdess Resting 1891,https://uploads1.wikiart.org/images/berthe-morisot/shepherdess-resting-1891.jpg!Large.jpg,-0.0038970828561333093,-0.0008494638257917087
Artists2/Berthe Morisot/Snowy Landscape Aka Frost.jpg,Berthe Morisot,Snowy Landscape Aka Frost,https://uploads2.wikiart.org/images/berthe-morisot/snowy-landscape-aka-frost.jpg!Large.jpg,-0.007621101169219845,-0.0028050434261433217
Artists2/Berthe Morisot/Study The Water S Edge.jpg,Berthe Morisot,Study The Water S Edge,https://uploads8.wikiart.org/images/berthe-morisot/study-the-water-s-edge.jpg!Large.jpg,-0.0025307431144150324,-0.00036614569851218664
Artists2/Berthe Morisot/Summer S Day 1879.jpg,Berthe Morisot,Summer S Day 1879,https://uploads5.wikiart.org/00117/images/berthe-morisot/a-summer-s-day.jpg,-0.005873036877096385,-0.001867419988541629
Artists2/Berthe Morisot/Swans.jpg,Berthe Morisot,Swans,https://uploads0.wikiart.org/images/berthe-morisot/swans.jpg!Large.jpg,-0.00134201467030638,0.001650587393644038
Artists2/Berthe Morisot/Thatched Cottage In Normandy.jpg,Berthe Morisot,Thatched Cottage In Normandy,https://uploads5.wikiart.org/images/berthe-morisot/thatched-cottage-in-normandy.jpg!Large.jpg,-0.005977682086302725,-0.002162893525987803
Artists2/Berthe Morisot/The Artist S Daughter With A Parakeet.jpg,Berthe Morisot,The Artist S Daughter With A Parakeet,https://uploads5.wikiart.org/images/berthe-morisot/the-artist-s-daughter-with-a-parakeet.jpg!Large.jpg,0.02494626476876824,0.017195705445787364
Artists2/Berthe Morisot/The Artist S Sister At A Window.jpg,Berthe Morisot,The Artist S Sister At A Window,https://uploads8.wikiart.org/images/berthe-morisot/the-artist-s-sister-at-a-window.jpg!Large.jpg,0.02031460804696021,0.014490668781131743
Artists2/Berthe Morisot/The Artist S Sister Edma With Her Daughter Jeanne.jpg,Berthe Morisot,The Artist S Sister Edma With Her Daughter Jeanne,https://uploads8.wikiart.org/images/berthe-morisot/the-artist-s-sister-edma-with-her-daughter-jeanne.jpg!Large.jpg,0.023834100699058988,0.017015175282764732
Artists2/Berthe Morisot/The Banks Of The Seine.jpg,Berthe Morisot,The Banks Of The Seine,https://uploads8.wikiart.org/images/berthe-morisot/the-banks-of-the-seine.jpg!Large.jpg,-0.007404426487324978,-0.002485929625400886
Artists2/Berthe Morisot/The Bath 1886.jpg,Berthe Morisot,The Bath 1886,https://uploads8.wikiart.org/images/berthe-morisot/the-bath-1886.jpg!Large.jpg,0.01648973051655651,0.011809276288271182
Artists2/Berthe Morisot/The Bath At Mesnil.jpg,Berthe Morisot,The Bath At Mesnil,https://uploads4.wikiart.org/images/berthe-morisot/the-bath-at-mesnil.jpg!Large.jpg,-0.0050628825029867775,-0.0015760595157080235
Artists2/Berthe Morisot/The Bath Girl Arranging Her Hair.jpg,Berthe Morisot,The Bath Girl Arranging Her Hair,https://uploads8.wikiart.org/images/berthe-morisot/the-bath-girl-arranging-her-hair.jpg,0.02461281995549645,0.017574894229874096
Artists2/Berthe Morisot/The Beach At Petit Dalles Aka On The Beach.jpg,Berthe Morisot,The Beach At Petit Dalles Aka On The Beach,https://uploads1.wikiart.org/images/berthe-morisot/the-beach-at-petit-dalles-aka-on-the-beach.jpg!Large.jpg,-0.006010994290464406,-0.0018586362512844714
Artists2/Berthe Morisot/The Black Finger Bandage.jpg,Berthe Morisot,The Black Finger Bandage,https://uploads1.wikiart.org/images/berthe-morisot/the-black-finger-bandage.jpg!Large.jpg,0.004761038248762865,0.00396793632465145
Artists2/Berthe Morisot/The Blue Vase.jpg,Berthe Morisot,The Blue Vase,https://uploads8.wikiart.org/images/berthe-morisot/the-blue-vase.jpg!Large.jpg,-0.0006207491772906096,0.0009815980457134905
Artists2/Berthe Morisot/The Bowl Of Milk.jpg,Berthe Morisot,The Bowl Of Milk,https://uploads2.wikiart.org/images/berthe-morisot/the-bowl-of-milk.jpg!Large.jpg,-0.004547960409343893,-0.0015059358202040777
Artists2/Berthe Morisot/The Butterfly Hunt 1874.jpg,Berthe Morisot,The Butterfly Hunt 1874,https://uploads0.wikiart.org/images/berthe-morisot/the-butterfly-hunt-1874.jpg!Large.jpg,-0.002726485025773678,-0.000490659078613536
Artists2/Berthe Morisot/The Cage.jpg,Berthe Morisot,The Cage,https://uploads3.wikiart.org/images/berthe-morisot/the-cage.jpg!Large.jpg,-0.0017797075855731377,0.0008999591657376268
Artists2/Berthe Morisot/The Cherry Picker 1891.jpg,Berthe Morisot,The Cherry Picker 1891,https://uploads8.wikiart.org/images/berthe-morisot/the-cherry-picker-1891.jpg!Large.jpg,-0.005031164632667714,-0.001161978520421759
Artists2/Berthe Morisot/The Cherry Tree Study.jpg,Berthe Morisot,The Cherry Tree Study,https://uploads7.wikiart.org/images/berthe-morisot/the-cherry-tree-study.jpg!Large.jpg,-0.005627212486413207,-0.0015762157655374095
Artists2/Berthe Morisot/The Cheval Glass.jpg,Berthe Morisot,The Cheval Glass,https://uploads2.wikiart.org/images/berthe-morisot/the-cheval-glass.jpg!Large.jpg,0.02066898043044244,0.014481259442083692
Artists2/Berthe Morisot/The Cradle 1872.jpg,Berthe Morisot,The Cradle 1872,https://uploads1.wikiart.org/images/berthe-morisot/the-cradle-1872.jpg!Large.jpg,0.01107202915968098,0.013596253395289208
Artists2/Berthe Morisot/The Fable.jpg,Berthe Morisot,The Fable,https://uploads4.wikiart.org/images/berthe-morisot/the-fable.jpg!Large.jpg,-0.0020669880166493916,4.910504148100032e-05
Artists2/Berthe Morisot/The Garden At Bougival 1884.jpg,Berthe Morisot,The Garden At Bougival 1884,https://uploads4.wikiart.org/images/berthe-morisot/the-garden-at-bougival-1884.jpg!Large.jpg,-0.006316287084822475,-0.0018612025639230163
Artists2/Berthe Morisot/The Goose.jpg,Berthe Morisot,The Goose,https://uploads4.wikiart.org/images/berthe-morisot/the-goose.jpg!Large.jpg,-0.003379697831534449,-0.00028447750304463367
Artists2/Berthe Morisot/The Harbor At Lorient.jpg,Berthe Morisot,The Harbor At Lorient,https://uploads7.wikiart.org/images/berthe-morisot/the-harbor-at-lorient.jpg!Large.jpg,-0.00886488235630801,-0.0027383630671660225
Artists2/Berthe Morisot/The Isle Of Wight 1875.jpg,Berthe Morisot,The Isle Of Wight 1875,https://uploads8.wikiart.org/images/berthe-morisot/the-isle-of-wight-1875.jpg!Large.jpg,-0.006445522159612226,-0.0022108340854341876
Artists2/Berthe Morisot/The Lesson In The Garden.jpg,Berthe Morisot,The Lesson In The Garden,https://uploads1.wikiart.org/images/berthe-morisot/the-lesson-in-the-garden.jpg!Large.jpg,-0.004004564668177544,-0.0010932280666918477
Artists2/Berthe Morisot/The Little Girl From Nice Celestine.jpg,Berthe Morisot,The Little Girl From Nice Celestine,https://uploads3.wikiart.org/images/berthe-morisot/the-little-girl-from-nice-celestine.jpg!Large.jpg,0.01825486916168184,0.016413084826694787
Artists2/Berthe Morisot/The Little Maid Servant.jpg,Berthe Morisot,The Little Maid Servant,https://uploads0.wikiart.org/images/berthe-morisot/the-little-maid-servant.jpg!Large.jpg,0.01740246049627769,0.013875723014661471
Artists2/Berthe Morisot/The Little Windmill At Gennevilliers.jpg,Berthe Morisot,The Little Windmill At Gennevilliers,https://uploads4.wikiart.org/images/berthe-morisot/the-little-windmill-at-gennevilliers.jpg!Large.jpg,-0.006833347028918843,-0.002792492462548399
Artists2/Berthe Morisot/The Old Track To Auvers 1863.jpg,Berthe Morisot,The Old Track To Auvers 1863,https://uploads5.wikiart.org/images/berthe-morisot/the-old-track-to-auvers-1863.jpg!Large.jpg,-0.009377022259684134,-0.0030773373213557427
Artists2/Berthe Morisot/The Orange Picker 1.jpg,Berthe Morisot,The Orange Picker 1,https://uploads5.wikiart.org/images/berthe-morisot/the-orange-picker-1.jpg!Large.jpg,-0.004197451203696055,-0.0005529042057980011
Artists2/Berthe Morisot/The Orange Picker.jpg,Berthe Morisot,The Orange Picker,https://uploads3.wikiart.org/images/berthe-morisot/the-orange-picker.jpg!Large.jpg,-0.005830050535591914,-0.0016106563100286224
Artists2/Berthe Morisot/The Port Of Nice 1882.jpg,Berthe Morisot,The Port Of Nice 1882,https://uploads6.wikiart.org/images/berthe-morisot/the-port-of-nice-1882.jpg,-0.006515792657911486,-0.002188134508614955
Artists2/Berthe Morisot/The Port Of Nice.jpg,Berthe Morisot,The Port Of Nice,https://uploads2.wikiart.org/images/berthe-morisot/the-port-of-nice.jpg!Large.jpg,-0.005724211393904503,-0.0020055509754532165
Artists2/Berthe Morisot/The Quay At Bougival.jpg,Berthe Morisot,The Quay At Bougival,https://uploads6.wikiart.org/images/berthe-morisot/the-quay-at-bougival.jpg!Large.jpg,-0.009571651989295717,-0.004785551630266909
Artists2/Berthe Morisot/The Reclining Shepherdess.jpg,Berthe Morisot,The Reclining Shepherdess,https://uploads2.wikiart.org/images/berthe-morisot/the-reclining-shepherdess.jpg!Large.jpg,0.0669612888441682,-0.09198937513378505
Artists2/Berthe Morisot/The Red Blouse.jpg,Berthe Morisot,The Red Blouse,https://uploads0.wikiart.org/images/berthe-morisot/the-red-blouse.jpg!Large.jpg,0.02202534797507754,0.015459198279689966
Artists2/Berthe Morisot/The Rouart S Dining Room 1880.jpg,Berthe Morisot,The Rouart S Dining Room 1880,https://uploads6.wikiart.org/images/berthe-morisot/the-rouart-s-dining-room-1880.jpg!Large.jpg,0.018638338851614377,0.015041435562627237
Artists2/Berthe Morisot/The Seamstress Sun.jpg,Berthe Morisot,The Seamstress Sun,https://uploads4.wikiart.org/images/berthe-morisot/the-seamstress-sun.jpg!Large.jpg,0.004612830556105697,0.003958600547987855
Artists2/Berthe Morisot/The Seine At Bougival.jpg,Berthe Morisot,The Seine At Bougival,https://uploads7.wikiart.org/images/berthe-morisot/the-seine-at-bougival.jpg!Large.jpg,-0.007901107891149523,-0.0029338942167166735
Artists2/Berthe Morisot/The Seine Below The Pont D Lena.jpg,Berthe Morisot,The Seine Below The Pont D Lena,https://uploads8.wikiart.org/images/berthe-morisot/the-seine-below-the-pont-d-lena.jpg!Large.jpg,-0.009338227968847793,-0.003450036835536865
Artists2/Berthe Morisot/The Sewing Lesson Aka The Artist S Daughter Julie With Her Nanny.jpg,Berthe Morisot,The Sewing Lesson Aka The Artist S Daughter Julie With Her Nanny,https://uploads5.wikiart.org/images/berthe-morisot/the-sewing-lesson-aka-the-artist-s-daughter-julie-with-her-nanny.jpg!Large.jpg,0.015169736593192108,0.00844741320551105
Artists2/Berthe Morisot/The Tuileries.jpg,Berthe Morisot,The Tuileries,https://uploads8.wikiart.org/images/berthe-morisot/the-tuileries.jpg!Large.jpg,-0.007887432192880937,-0.0030316105253951134
Artists2/Berthe Morisot/The Village Of Maurecourt 1873.jpg,Berthe Morisot,The Village Of Maurecourt 1873,https://uploads7.wikiart.org/images/berthe-morisot/the-village-of-maurecourt-1873.jpg!Large.jpg,-0.006024173451362158,-0.0020608259137496845
Artists2/Berthe Morisot/The Wet Nurse Angele Feeding Julie Manet.jpg,Berthe Morisot,The Wet Nurse Angele Feeding Julie Manet,https://uploads8.wikiart.org/images/berthe-morisot/the-wet-nurse-angele-feeding-julie-manet.jpg!Large.jpg,0.01820020894190736,0.02317596233179437
Artists2/Berthe Morisot/Tureen And Apple.jpg,Berthe Morisot,Tureen And Apple,https://uploads2.wikiart.org/images/berthe-morisot/tureen-and-apple.jpg!Large.jpg,-0.0018513007790443054,0.001058477055364686
Artists2/Berthe Morisot/Two Nymphs Embracing.jpg,Berthe Morisot,Two Nymphs Embracing,https://uploads6.wikiart.org/images/berthe-morisot/two-nymphs-embracing.jpg!Large.jpg,0.05860346339027958,-0.0804690915407465
Artists2/Berthe Morisot/Two Sisters On A Couch.jpg,Berthe Morisot,Two Sisters On A Couch,https://uploads8.wikiart.org/images/berthe-morisot/two-sisters-on-a-couch.jpg!Large.jpg,0.03479383016706936,0.024660861132772192
Artists2/Berthe Morisot/Venus At The Forge Of Vulcan After Boucher 1884.jpg,Berthe Morisot,Venus At The Forge Of Vulcan After Boucher 1884,https://uploads6.wikiart.org/images/berthe-morisot/venus-at-the-forge-of-vulcan-after-boucher-1884.jpg!Large.jpg,0.05943452237746803,-0.08126384955869752
Artists2/Berthe Morisot/View Of Tivoli After Corot.jpg,Berthe Morisot,View Of Tivoli After Corot,https://uploads3.wikiart.org/images/berthe-morisot/view-of-tivoli-after-corot.jpg!Large.jpg,-0.0059744791619061564,-0.002574657147701344
Artists2/Berthe Morisot/View On Paris Sun.jpg,Berthe Morisot,View On Paris Sun,https://uploads3.wikiart.org/images/berthe-morisot/view-on-paris-sun.jpg!Large.jpg,-0.00703466194854457,-0.003972759779918606
Artists2/Berthe Morisot/Villa With Orange Trees Nice.jpg,Berthe Morisot,Villa With Orange Trees Nice,https://uploads5.wikiart.org/images/berthe-morisot/villa-with-orange-trees-nice.jpg!Large.jpg,-0.010313846866974069,-0.004040602789084354
Artists2/Berthe Morisot/Willows In The Garden At Bougival.jpg,Berthe Morisot,Willows In The Garden At Bougival,https://uploads1.wikiart.org/images/berthe-morisot/willows-in-the-garden-at-bougival.jpg!Large.jpg,-0.00735375541587085,-0.002184959823021923
Artists2/Berthe Morisot/Winter Aka Woman With A Muff.jpg,Berthe Morisot,Winter Aka Woman With A Muff,https://uploads5.wikiart.org/images/berthe-morisot/winter-aka-woman-with-a-muff.jpg!Large.jpg,0.0319354683531096,0.022745588773127788
Artists2/Berthe Morisot/Woman And Child In A Garden 1884.jpg,Berthe Morisot,Woman And Child In A Garden 1884,https://uploads0.wikiart.org/images/berthe-morisot/woman-and-child-in-a-garden-1884.jpg!Large.jpg,-0.003941553152354858,-0.0010392488799631935
Artists2/Berthe Morisot/Woman And Child On The Balcony.jpg,Berthe Morisot,Woman And Child On The Balcony,https://uploads7.wikiart.org/images/berthe-morisot/woman-and-child-on-the-balcony.jpg!Large.jpg,-0.006240500374706694,-0.0030674155693386183
Artists2/Berthe Morisot/Woman And Child Seated In A Meadow.jpg,Berthe Morisot,Woman And Child Seated In A Meadow,https://uploads2.wikiart.org/images/berthe-morisot/woman-and-child-seated-in-a-meadow.jpg!Large.jpg,-0.002830100347562368,-0.00011704073650105943
Artists2/Berthe Morisot/Woman And Child.jpg,Berthe Morisot,Woman And Child,https://uploads1.wikiart.org/images/berthe-morisot/woman-and-child.jpg!Large.jpg,0.00543146027144012,0.004471883299834528
