painting_id,color_hex,weight
painting::Artists2/Lucas Cranach The Elder/The Martyrdom Of St Catherine 1506.jpg,#2a1a15,0.073000
painting::Artists2/Lucas Cranach The Elder/Saints Dorothea Agnes And Kunigunde 1506.jpg,#2a1a15,0.091900
painting::Artists2/Lucas Cranach The Elder/The Martyrdom Of St Catherine 1505.jpg,#2a1a15,0.273500
painting::Artists2/Lucas Cranach The Elder/Rest On The Flight Into Egypt 1504.jpg,#2a1a15,0.093900
painting::Artists2/Lucas Cranach The Elder/The Crucifixion 1503 1.jpg,#2a1a15,0.053900
painting::Artists2/Lucas Cranach The Elder/The Crucifixion 1503.jpg,#2a1a15,0.190700
painting::Artists2/Lucas Cranach The Elder/Johannes Reuss 1503.jpg,#2a1a15,0.057800
painting::Artists2/Lucas Cranach The Elder/Dr Johannes Cuspinian.jpg,#2a1a15,0.124900
painting::Artists2/Lucas Cranach The Elder/The Penitence Of St Jerome 1502.jpg,#2a1a15,0.063100
painting::Artists2/Lucas Cranach The Elder/Stigmatiasation Of St Francis.jpg,#2a1a15,0.222400
painting::Artists2/Lucas Cranach The Elder/Beardless Young Man.jpg,#2a1a15,0.196800
painting::Artists2/Jean Hey/Portrait Of Francis De Chateaubriand.jpg,#2a1a15,0.141800
painting::Artists2/Jean Hey/Portrait Of Margaret Of Austria Portrait Of A Young Princess.jpg,#2a1a15,0.072100
painting::Artists2/Jean Hey/The Moulins Triptych Detail 2.jpg,#2a1a15,0.131200
painting::Artists2/Jean Hey/The Moulins Triptych Detail.jpg,#2a1a15,0.128300
painting::Artists2/Jean Hey/Peter Ii De Beaujeu Of Bourbon With St Peter Left Wing Of The Bourbon Altarpiece 1498.jpg,#2a1a15,0.061200
painting::Artists2/Jean Hey/Peter Ii Duke Of Bourbon Presented By St Peter Left Hand Wing Of A Triptych 1498.jpg,#2a1a15,0.222500
painting::Artists2/Jean Hey/The Bourbon Altarpiece The Moulins Triptych.jpg,#2a1a15,0.063000
painting::Artists2/Jean Hey/The Dauphin Charles Orlant 1494.jpg,#2a1a15,0.120900
painting::Artists2/Jean Hey/Anne Of France Lady Of Beaujeu Duchess Of Bourbon Presented By St John The Evangelist Right 1492.jpg,#2a1a15,0.048800
painting::Artists2/Jean Hey/Madeleine Of Bourgogne Presented By St Mary Magdalene 1490.jpg,#2a1a15,0.090400
painting::Artists2/Jean Hey/Meeting At The Golden Gate.jpg,#2a1a15,0.047100
painting::Artists2/Jean Hey/Portrait Of Charles Ii Of Bourbon.jpg,#2a1a15,0.156000
painting::Artists2/Hugo Van Der Goes/The Fall.jpg,#2a1a15,0.206400
painting::Artists2/Hieronymus Bosch/The Adoration Of The Magi Detail.jpg,#2a1a15,0.061900
painting::Artists2/Hieronymus Bosch/St Jacob And The Magician.jpg,#2a1a15,0.083100
painting::Artists2/Hieronymus Bosch/Adoration Of The Child.jpg,#2a1a15,0.075400
painting::Artists2/Hieronymus Bosch/The Stone Operation The Extraction Of The Stone Madness The Cure Of Folly 1.jpg,#2a1a15,0.054100
painting::Artists2/Hieronymus Bosch/The Carrying Of The Cross Christ And St Veronica.jpg,#2a1a15,0.101200
painting::Artists2/Hieronymus Bosch/The Vagabond The Prodigal Son 1516.jpg,#2a1a15,0.228500
painting::Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 6.jpg,#2a1a15,0.139000
painting::Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 5.jpg,#2a1a15,0.061700
painting::Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 4.jpg,#2a1a15,0.088500
painting::Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516 3.jpg,#2a1a15,0.091500
painting::Artists2/Hieronymus Bosch/The Temptation Of St Anthony 1516.jpg,#2a1a15,0.079600
painting::Artists2/Hieronymus Bosch/The Last Judgment 1516.jpg,#2a1a15,0.092500
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 16.jpg,#2a1a15,0.057600
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 15.jpg,#2a1a15,0.043600
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1516 13.jpg,#2a1a15,0.044300
painting::Artists2/Hieronymus Bosch/Not_Detected_195349.jpg,#2a1a15,0.044700
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 10.jpg,#2a1a15,0.042600
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 8.jpg,#2a1a15,0.096300
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 4.jpg,#2a1a15,0.144200
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 3.jpg,#2a1a15,0.044800
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 2.jpg,#2a1a15,0.055700
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 1515 1.jpg,#2a1a15,0.064300
painting::Artists2/Hieronymus Bosch/Death Of Whore.jpg,#2a1a15,0.052900
painting::Artists2/Hieronymus Bosch/The Adoration Of The Magi 1510 1.jpg,#2a1a15,0.056400
painting::Artists2/Hieronymus Bosch/Christ Crowned With Thorns 1510.jpg,#2a1a15,0.224300
painting::Artists2/Hieronymus Bosch/Last Judgment Right Wing.jpg,#2a1a15,0.162400
painting::Artists2/Hieronymus Bosch/Temptation Of St Anthony 3.jpg,#2a1a15,0.042800
painting::Artists2/Hieronymus Bosch/Temptation Of St Anthony 2.jpg,#2a1a15,0.092600
painting::Artists2/Hugo Van Der Goes/The Adoration Of The Shepherds.jpg,#2a1a15,0.043800
painting::Artists2/Hugo Van Der Goes/Deposition Diptych Small Deposition Right Wing.jpg,#2a1a15,0.047500
painting::Artists2/Hugo Van Der Goes/Deposition Diptych Small Deposition Left Wing.jpg,#2a1a15,0.259300
painting::Artists2/Hugo Van Der Goes/The Portinari Altarpiece St Mary Magdalen And St Margaret With Maria Baroncelli And Daughter.jpg,#2a1a15,0.054500
painting::Artists2/Hugo Van Der Goes/Mary With Child.jpg,#2a1a15,0.060100
painting::Artists2/Hugo Van Der Goes/The Trinity Altar Panels Detail 1478.jpg,#2a1a15,0.065100
painting::Artists2/Hugo Van Der Goes/The Trinity Altar Panels 1478.jpg,#2a1a15,0.045700
painting::Artists2/Hugo Van Der Goes/The Portinari Tryptich Middle Panel 1478.jpg,#2a1a15,0.098900
painting::Artists2/Hugo Van Der Goes/The Portinari Triptych Close 1478.jpg,#2a1a15,0.171400
painting::Artists2/Martin Schongauer/The Virgin With Infant.jpg,#2a1a15,0.128700
painting::Artists2/Martin Schongauer/Portrait Of A Young Woman.jpg,#2a1a15,0.115800
painting::Artists2/Hieronymus Bosch/Triptych Of Temptation Of St Anthony 1506 2.jpg,#2a1a15,0.089600
painting::Artists2/Hieronymus Bosch/Triptych Of Temptation Of St Anthony 1506 1.jpg,#2a1a15,0.110500
painting::Artists2/Hieronymus Bosch/Temptation Of St Anthony 1506.jpg,#2a1a15,0.085500
painting::Artists2/Hieronymus Bosch/Christ Carrying The Cross 1.jpg,#2a1a15,0.075700
painting::Artists2/Hieronymus Bosch/Hermit Saints Triptych Right Panel.jpg,#2a1a15,0.254600
painting::Artists2/Hieronymus Bosch/Hermit Saints Triptych Left Panel.jpg,#2a1a15,0.310600
painting::Artists2/Hieronymus Bosch/Hermit Saints Triptych.jpg,#2a1a15,0.264400
painting::Artists2/Hieronymus Bosch/The Fall Of The Rebel Angels 1504.jpg,#2a1a15,0.060300
painting::Artists2/Hieronymus Bosch/St Liberata Triptych 1504.jpg,#2a1a15,0.147900
painting::Artists2/Hieronymus Bosch/Mankind Beset By Devils Reverse Of Rebel Angels Panel 1504.jpg,#2a1a15,0.150600
painting::Artists2/Hieronymus Bosch/Mankind Beset By Devils Reverse Of Noah Panel 1504.jpg,#2a1a15,0.124600
painting::Artists2/Hieronymus Bosch/Hell Fall Of The Damned 1504.jpg,#2a1a15,0.242000
painting::Artists2/Hieronymus Bosch/Hell 1504.jpg,#2a1a15,0.200200
painting::Artists2/Hieronymus Bosch/Haywain 1502 1.jpg,#2a1a15,0.045400
painting::Artists2/Hieronymus Bosch/Not_Detected_195351.jpg,#2a1a15,0.059500
painting::Artists2/Hieronymus Bosch/Epiphany.jpg,#2a1a15,0.129800
painting::Artists2/Hieronymus Bosch/The Marriage Feast At Cana.jpg,#2a1a15,0.107300
painting::Artists2/Hieronymus Bosch/The Last Judgement Detail Of The Dagger 1500.jpg,#2a1a15,0.125000
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 5.jpg,#2a1a15,0.143500
painting::Artists2/Hieronymus Bosch/The Garden Of Earthly Delights 4.jpg,#2a1a15,0.133000
painting::Artists2/Hieronymus Bosch/Haywain 1500 7.jpg,#2a1a15,0.069800
painting::Artists2/Hieronymus Bosch/Haywain 1500 4.jpg,#2a1a15,0.051200
painting::Artists2/Hieronymus Bosch/Haywain 1500 3.jpg,#2a1a15,0.059500
painting::Artists2/Hieronymus Bosch/Haywain 1500 2.jpg,#2a1a15,0.060900
painting::Artists2/Hieronymus Bosch/Haywain 1500 1.jpg,#2a1a15,0.041500
painting::Artists2/Hieronymus Bosch/Haywain 1500.jpg,#2a1a15,0.086400
painting::Artists2/Hieronymus Bosch/Crowned With Thorns 1500.jpg,#2a1a15,0.052700
painting::Artists2/Hieronymus Bosch/Allegory Of Gluttony And Lust 1500.jpg,#2a1a15,0.141300
painting::Artists2/Hieronymus Bosch/St John The Evangelist On Patmos Reverse.jpg,#2a1a15,0.092400
painting::Artists2/Hieronymus Bosch/St John The Baptist In Meditation 1499.jpg,#2a1a15,0.051100
painting::Artists2/Hieronymus Bosch/The Legend Of The Mass Of St Gregory.jpg,#2a1a15,0.040200
painting::Artists2/Hieronymus Bosch/The Ascent Into The Empyrean Or Highest Heaven.jpg,#2a1a15,0.457400
painting::Artists2/Hugo Van Der Goes/The Portinari Altarpiece St Thomas And St Anthony The Hermit With Tommaso Portinari And Two 1478.jpg,#2a1a15,0.089900
painting::Artists2/Hugo Van Der Goes/Portinari Triptych Detail 1478 1.jpg,#2a1a15,0.099500
painting::Artists2/Hugo Van Der Goes/Portinari Triptych Detail 1478.jpg,#2a1a15,0.053400
painting::Artists2/Hugo Van Der Goes/Portinari Triptych 1478.jpg,#2a1a15,0.123500
painting::Artists2/Hugo Van Der Goes/Portrait Of A Man Of Prayer With St John The Baptist.jpg,#2a1a15,0.371200
painting::Artists2/Hugo Van Der Goes/The Crucifixion.jpg,#2a1a15,0.216000
painting::Artists2/Hugo Van Der Goes/The Adoration Of The Kings Monforte Altar.jpg,#2a1a15,0.077700
painting::Artists2/Hugo Van Der Goes/Death Of The Virgin.jpg,#2a1a15,0.141100
painting::Artists2/Hugo Van Der Goes/St Hippolyte Triptych.jpg,#2a1a15,0.090900
painting::Artists2/Hugo Van Der Goes/Calvary Triptych Right Panel 1468.jpg,#2a1a15,0.080800
painting::Artists2/Hugo Van Der Goes/Calvary Triptych Central Panel 1468.jpg,#2a1a15,0.087500
painting::Artists2/Martin Schongauer/Adoration Of The Shepherds.jpg,#2a1a15,0.187700
painting::Artists2/Martin Schongauer/Annunciation.jpg,#2a1a15,0.048400
painting::Artists2/Martin Schongauer/Nativity And St Anthony.jpg,#2a1a15,0.079300
painting::Artists2/Martin Schongauer/The Holy Family 1.jpg,#2a1a15,0.221700
painting::Artists2/Hieronymus Bosch/Haywain 3.jpg,#2a1a15,0.063500
painting::Artists2/Hieronymus Bosch/Last Judgement.jpg,#2a1a15,0.131500
painting::Artists2/Hieronymus Bosch/The Seven Deadly Sins And The Four Last Things 1485.jpg,#2a1a15,0.055400
painting::Artists2/Hieronymus Bosch/Crucifixion With A Donor 1485.jpg,#2a1a15,0.046800
painting::Artists2/Hieronymus Bosch/Triptych Of Last Judgement 1.jpg,#2a1a15,0.180400
painting::Artists2/Hieronymus Bosch/Triptych Of Last Judgement.jpg,#2a1a15,0.097200
painting::Artists2/Hieronymus Bosch/The Last Judgement Detail Of The Cask.jpg,#2a1a15,0.160300
painting::Artists2/Hieronymus Bosch/The Last Judgement 1.jpg,#2a1a15,0.088100
painting::Artists2/Hieronymus Bosch/The Last Judgement.jpg,#2a1a15,0.156100
painting::Artists2/Hieronymus Bosch/This Is A Human Ecce Homo.jpg,#2a1a15,0.099900
painting::Artists2/Hieronymus Bosch/The Last Judgement 2.jpg,#2a1a15,0.096000
painting::Artists2/Hieronymus Bosch/The Conjuror.jpg,#2a1a15,0.058300
painting::Artists2/Hieronymus Bosch/Christ Child With A Walking Frame.jpg,#2a1a15,0.340300
painting::Artists2/Hieronymus Bosch/The Concert In The Egg 1480.jpg,#2a1a15,0.072800
painting::Artists2/Dirk Bouts/Third Appearance Of Christ.jpg,#2a1a15,0.090900
painting::Artists2/Petrus Christus/Portrait Of A Young Girl.jpg,#2a1a15,0.234000
painting::Artists2/Jean Fouquet/The Annunciation Dove 1465.jpg,#2a1a15,0.093800
painting::Artists2/Hans Memling/The Annunciation.jpg,#2a1a15,0.099300
painting::Artists2/Petrus Christus/The Lamentation Over The Dead Christ.jpg,#2a1a15,0.106300
painting::Artists2/Petrus Christus/The Virgin And Child In A Gothic Interior Painting By Petrus Christus Nelson Atkins Museum 1460.jpg,#2a1a15,0.146000
painting::Artists2/Petrus Christus/The Death Of The Virgin.jpg,#2a1a15,0.337200
painting::Artists2/Petrus Christus/Madonna With The Child 1460.jpg,#2a1a15,0.080500
painting::Artists2/Dirk Bouts/The Virgin And Child.jpg,#2a1a15,0.156900
painting::Artists2/Dirk Bouts/St Hippolytus Triptych 1475.jpg,#2a1a15,0.090900
painting::Artists2/Dirk Bouts/Martyrdom Of St Hippolytus The Central Panel From St Hippolytus Triptych 1475.jpg,#2a1a15,0.049900
painting::Artists2/Dirk Bouts/Justice Of The Emperor Otto The Ordeal By Fire 1475.jpg,#2a1a15,0.239000
painting::Artists2/Dirk Bouts/Justice Of The Emperor Otto The Execution Of The Innocent Count 1475.jpg,#2a1a15,0.271400
painting::Artists2/Dirk Bouts/Triptych The Pearl Of Brabant Left Wing St John The Baptist Middle Panel Adoration Of The Magi.jpg,#2a1a15,0.084100
painting::Artists2/Dirk Bouts/Virgin And Child 1470.jpg,#2a1a15,0.061800
painting::Artists2/Dirk Bouts/Portrait Of A Man.jpg,#2a1a15,0.075500
painting::Artists2/Dirk Bouts/Altarpiece Of The Holy Sacrament.jpg,#2a1a15,0.107600
painting::Artists2/Dirk Bouts/Winged Altar In St Peter In Leuven.jpg,#2a1a15,0.132000
painting::Artists2/Dirk Bouts/The Last Supper From The Winged Altar In St Peter In Leuven.jpg,#2a1a15,0.115600
painting::Artists2/Dirk Bouts/Saint John The Evangelist On Patmos.jpg,#2a1a15,0.112400
painting::Artists2/Dirk Bouts/Prophet Elijah In The Desert From The Winged Altar In St Peter In Leuven.jpg,#2a1a15,0.063400
painting::Artists2/Dirk Bouts/Mary And Child.jpg,#2a1a15,0.089500
painting::Artists2/Dirk Bouts/Ecce Agnus Dei.jpg,#2a1a15,0.110700
painting::Artists2/Hans Memling/The Archangel Michael 1479.jpg,#2a1a15,0.088700
painting::Artists2/Petrus Christus/Isabel Of Portugal With St Elizabeth.jpg,#2a1a15,0.158500
painting::Artists2/Petrus Christus/The Lamentation.jpg,#2a1a15,0.046200
painting::Artists2/Petrus Christus/Portrait Of A Male And Female Donor.jpg,#2a1a15,0.099900
painting::Artists2/Petrus Christus/Kneeling Male Donor.jpg,#2a1a15,0.093000
painting::Artists2/Petrus Christus/Kneeling Female Donor.jpg,#2a1a15,0.043700
painting::Artists2/Petrus Christus/The Last Judgement 1452.jpg,#2a1a15,0.109600
painting::Artists2/Petrus Christus/The Annunciation 1452.jpg,#2a1a15,0.123000
painting::Artists2/Petrus Christus/Nativity 1452.jpg,#2a1a15,0.106300
painting::Artists2/Petrus Christus/Annunciation And Nativity 1452.jpg,#2a1a15,0.178500
painting::Artists2/Petrus Christus/Madonna And Child.jpg,#2a1a15,0.159300
painting::Artists2/Petrus Christus/St Eligius As A Goldsmith Showing A Ring To The Engaged Couple 1449.jpg,#2a1a15,0.106600
painting::Artists2/Petrus Christus/Edward Grimston 1446.jpg,#2a1a15,0.096400
painting::Artists2/Petrus Christus/Potrait Of A Carthusian 1446.jpg,#2a1a15,0.167300
painting::Artists2/Petrus Christus/Head Of Christ.jpg,#2a1a15,0.100500
painting::Artists2/Petrus Christus/Madonna.jpg,#2a1a15,0.149500
painting::Artists2/Petrus Christus/The Man Of Sorrows.jpg,#2a1a15,0.068800
painting::Artists2/Dirk Bouts/Portrait Of A Man 1462.jpg,#2a1a15,0.089600
painting::Artists2/Dirk Bouts/Virgin And Child 1460.jpg,#2a1a15,0.055200
painting::Artists2/Dirk Bouts/The Lamentation Of Christ.jpg,#2a1a15,0.055000
painting::Artists2/Dirk Bouts/Martyrdom Of St Erasmus Left Wing.jpg,#2a1a15,0.044500
painting::Artists2/Dirk Bouts/Martyrdom Of St Erasmus Central Panel.jpg,#2a1a15,0.156600
painting::Artists2/Dirk Bouts/Martyrdom Of Saint Erasmus 1458.jpg,#2a1a15,0.085200
painting::Artists2/Dirk Bouts/Resurrection.jpg,#2a1a15,0.187800
painting::Artists2/Dirk Bouts/Passion Altarpiece Side Wings.jpg,#2a1a15,0.096900
painting::Artists2/Dirk Bouts/Passion Altarpiece Central Panel.jpg,#2a1a15,0.225600
painting::Artists2/Dirk Bouts/Hell 1450.jpg,#2a1a15,0.315200
painting::Artists2/Dirk Bouts/The Visitation.jpg,#2a1a15,0.092100
painting::Artists2/Dirk Bouts/The Middle Panel Of The Pearl Of Brabant Adoration Of The Magi.jpg,#2a1a15,0.126900
painting::Artists2/Dirk Bouts/The Annunciation The Wing Of Polyptych.jpg,#2a1a15,0.144200
painting::Artists2/Dirk Bouts/Polyptych Of The Virgin The Annunciation The Visitation The Adoration Of The Angels And The.jpg,#2a1a15,0.133100
painting::Artists2/Dirk Bouts/Nativity The Wing Of Polyptych.jpg,#2a1a15,0.135100
painting::Artists2/Dirk Bouts/Christ In The House Of Simon.jpg,#2a1a15,0.081300
painting::Artists2/Rogier Van Der Weyden/Virgin And Child 1.jpg,#2a1a15,0.180100
painting::Artists2/Rogier Van Der Weyden/The Annunciation 2.jpg,#2a1a15,0.089900
painting::Artists2/Robert Campin/Werl Altarpiece St John The Baptist And The Donor Heinrich Von Wer 1438.jpg,#2a1a15,0.152300
painting::Artists2/Robert Campin/Werl Altarpiece St Barbara 1438.jpg,#2a1a15,0.127700
painting::Artists2/Robert Campin/Werl Altarpiece 1438.jpg,#2a1a15,0.044100
painting::Artists2/Robert Campin/Virgin And Child In An Interior.jpg,#2a1a15,0.075500
painting::Artists2/Robert Campin/Mourning Trinity Throne Of God 1435.jpg,#2a1a15,0.053700
painting::Artists2/Robert Campin/Saint Veronica Displaying The Sudarium.jpg,#2a1a15,0.069500
painting::Artists2/Rogier Van Der Weyden/Lamentation 1.jpg,#2a1a15,0.079200
painting::Artists2/Rogier Van Der Weyden/Lamentation.jpg,#2a1a15,0.093300
painting::Artists2/Rogier Van Der Weyden/Diptych Of Jeanne Of France.jpg,#2a1a15,0.080800
painting::Artists2/Rogier Van Der Weyden/Madonna And Child.jpg,#2a1a15,0.083800
painting::Artists2/Rogier Van Der Weyden/Madonna And Child 5.jpg,#2a1a15,0.104600
painting::Artists2/Rogier Van Der Weyden/Madonna And Child 1.jpg,#2a1a15,0.240800
painting::Artists2/Rogier Van Der Weyden/Group Of Men.jpg,#2a1a15,0.095400
painting::Artists2/Rogier Van Der Weyden/Madonna With The Saints.jpg,#2a1a15,0.059300
painting::Artists2/Rogier Van Der Weyden/Christ On The Cross With Mary And St John.jpg,#2a1a15,0.049100
painting::Artists2/Rogier Van Der Weyden/Sforza Triptych 1460.jpg,#2a1a15,0.154100
painting::Artists2/Rogier Van Der Weyden/Saint John Altarpiece 1460.jpg,#2a1a15,0.100300
painting::Artists2/Rogier Van Der Weyden/Portrait Of Francesco D Este 1460.jpg,#2a1a15,0.053400
painting::Artists2/Rogier Van Der Weyden/Portrait Of Antoine Bastard Of Burgundy 1460.jpg,#2a1a15,0.055300
painting::Artists2/Rogier Van Der Weyden/Portrait Of A Lady 1460.jpg,#2a1a15,0.251000
painting::Artists2/Rogier Van Der Weyden/Crucifixion Diptych 1460.jpg,#2a1a15,0.081000
painting::Artists2/Rogier Van Der Weyden/Madonna And Child 2.jpg,#2a1a15,0.054400
painting::Artists2/Rogier Van Der Weyden/Saint Columba Altarpiece 1455.jpg,#2a1a15,0.104400
painting::Artists2/Rogier Van Der Weyden/Virgin With The Child And Four Saints.jpg,#2a1a15,0.051400
painting::Artists2/Rogier Van Der Weyden/Portrait Of Jean Le Belliqueux 1451.jpg,#2a1a15,0.043400
painting::Artists2/Rogier Van Der Weyden/Portrait Of A Man.jpg,#2a1a15,0.303700
painting::Artists2/Rogier Van Der Weyden/Isabella Of Portugal.jpg,#2a1a15,0.141200
painting::Artists2/Rogier Van Der Weyden/The Last Judgement 1450.jpg,#2a1a15,0.066100
painting::Artists2/Rogier Van Der Weyden/Seven Sacraments Altarpiece 1450.jpg,#2a1a15,0.044800
painting::Artists2/Rogier Van Der Weyden/Saints Margaret And Apollonia 1450.jpg,#2a1a15,0.153900
painting::Artists2/Rogier Van Der Weyden/Saint Jerome And The Lion 1450.jpg,#2a1a15,0.169400
painting::Artists2/Rogier Van Der Weyden/Saint Ivo 1450.jpg,#2a1a15,0.046800
painting::Artists2/Rogier Van Der Weyden/Braque Family Triptych 1450.jpg,#2a1a15,0.114500
painting::Artists2/Rogier Van Der Weyden/Miniature From The First Page Of The Chroniques De Hainaut 1448.jpg,#2a1a15,0.053400
painting::Artists2/Rogier Van Der Weyden/Abegg Triptych.jpg,#2a1a15,0.104200
painting::Artists2/Robert Campin/The Mérode Altarpiece The Donors 1428.jpg,#2a1a15,0.075400
painting::Artists2/Robert Campin/The Mérode Altarpiece Joseph As A Medieval Carpenter 1428.jpg,#2a1a15,0.054700
painting::Artists2/Robert Campin/Madonna By A Grassy Bank Oak.jpg,#2a1a15,0.125500
painting::Artists2/Robert Campin/Blessing Christ And Praying Virgin.jpg,#2a1a15,0.078700
painting::Artists2/Robert Campin/The Nuptials Of The Virgin St James The Great And St Clare 1420.jpg,#2a1a15,0.065600
painting::Artists2/Robert Campin/The Nuptials Of The Virgin 1420.jpg,#2a1a15,0.060400
painting::Artists2/Robert Campin/Triptych The Two Thieves With The Empty Cross The Entombment The Resurrection.jpg,#2a1a15,0.051700
painting::Artists2/Robert Campin/Saint John The Baptist 1415.jpg,#2a1a15,0.050800
painting::Artists2/Robert Campin/The Crucified Thief.jpg,#2a1a15,0.062800
painting::Artists2/Robert Campin/Virgin And Child 1410.jpg,#2a1a15,0.064700
painting::Artists2/Jan Van Eyck/The Ghent Altar Detail 1432.jpg,#2a1a15,0.188600
painting::Artists2/Jan Van Eyck/The Erythraean Sibyl 1432.jpg,#2a1a15,0.095600
painting::Artists2/Jan Van Eyck/The Cumaean Sibyl 1432.jpg,#2a1a15,0.113800
painting::Artists2/Jan Van Eyck/St Jerome In His Study 1432.jpg,#2a1a15,0.194500
painting::Artists2/Jan Van Eyck/Portrait Of A Young Man 1432.jpg,#2a1a15,0.310000
painting::Artists2/Jan Van Eyck/Left Panel From The Ghent Altarpiece 1432.jpg,#2a1a15,0.107500
painting::Artists2/Jan Van Eyck/Isabella Borluut Panel From The Ghent Altarpiece 1432.jpg,#2a1a15,0.154400
painting::Artists2/Jan Van Eyck/God The Father 1432.jpg,#2a1a15,0.047800
painting::Artists2/Jan Van Eyck/Angel Annunciate From Exterior Of Left Panel Of The Ghent Altarpiece 1432.jpg,#2a1a15,0.106900
painting::Artists2/Jan Van Eyck/Portrait Of Cardinal Albergati.jpg,#2a1a15,0.069900
painting::Artists2/Jan Van Eyck/The Soldiers Of Christ 1430.jpg,#2a1a15,0.191500
painting::Artists2/Jan Van Eyck/The Offerings Of Cain And Abel 1429.jpg,#2a1a15,0.163100
painting::Artists2/Jan Van Eyck/Eve From The Right Wing Of The Ghent Altarpiece 1429.jpg,#2a1a15,0.112200
painting::Artists2/Jan Van Eyck/Adoration Of The Lamb 1429.jpg,#2a1a15,0.122900
painting::Artists2/Jan Van Eyck/Virgin And Child With Saints And Donor 1441.jpg,#2a1a15,0.058300
painting::Artists2/Jan Van Eyck/The Annunciation 1440 2.jpg,#2a1a15,0.062600
painting::Artists2/Jan Van Eyck/The Annunciation 1440 1.jpg,#2a1a15,0.114200
painting::Artists2/Jan Van Eyck/The Annunciation 1440.jpg,#2a1a15,0.106900
painting::Artists2/Jan Van Eyck/Portrait Of Christ 1440.jpg,#2a1a15,0.057900
painting::Artists2/Jan Van Eyck/The Madonna In The Church 1439.jpg,#2a1a15,0.155000
painting::Artists2/Jan Van Eyck/Portrait Of Margaret Van Eyck 1439.jpg,#2a1a15,0.280800
painting::Artists2/Jan Van Eyck/Madonna At The Fountain 1439.jpg,#2a1a15,0.058100
painting::Artists2/Jan Van Eyck/Madonna And Child At The Fountain 1439.jpg,#2a1a15,0.184500
painting::Artists2/Jan Van Eyck/Virgin And Child With St Michael St Catherine And A Donor 1437.jpg,#2a1a15,0.067000
painting::Artists2/Jan Van Eyck/The Virgin And Child In A Church 1437 1.jpg,#2a1a15,0.101200
painting::Artists2/Jan Van Eyck/The Virgin And Child In A Church 1437.jpg,#2a1a15,0.160700
painting::Artists2/Jan Van Eyck/The Virgin Of The Chancellor Rolin Detail 1436.jpg,#2a1a15,0.235700
painting::Artists2/Jan Van Eyck/The Madonna Of Canon Van Der Paele Detail 1436 4.jpg,#2a1a15,0.106600
painting::Artists2/Jan Van Eyck/The Madonna Of Canon Van Der Paele Detail 1436 3.jpg,#2a1a15,0.136800
painting::Artists2/Jan Van Eyck/The Madonna Of Canon Van Der Paele Detail 1436 2.jpg,#2a1a15,0.077600
painting::Artists2/Jan Van Eyck/The Madonna Of Canon Van Der Paele Detail 1436 1.jpg,#2a1a15,0.156600
painting::Artists2/Jan Van Eyck/The Madonna Of Canon Van Der Paele Detail 1436.jpg,#2a1a15,0.225900
painting::Artists2/Jan Van Eyck/The Lucca Madonna 1436.jpg,#2a1a15,0.049300
painting::Artists2/Jan Van Eyck/Portrait Of Jan De Leeuw 1436.jpg,#2a1a15,0.370100
painting::Artists2/Jan Van Eyck/Madonna And Child With Canon Joris Van Der Paele 1436.jpg,#2a1a15,0.209500
painting::Artists2/Jan Van Eyck/The Rolin Madonna La Vierge Au Chancelier Rolin 1435.jpg,#2a1a15,0.126400
painting::Artists2/Jan Van Eyck/The Annunciation.jpg,#2a1a15,0.254500
painting::Artists2/Jan Van Eyck/Portrait Of Baudouin De Lannoy 1435.jpg,#2a1a15,0.308900
painting::Artists2/Jan Van Eyck/Portrait Of A Man With Carnation.jpg,#2a1a15,0.175700
painting::Artists2/Jan Van Eyck/The Arnolfini Wedding The Portrait Of Giovanni Arnolfini And His Wife Giovanna Cenami The 1434.jpg,#2a1a15,0.080300
painting::Artists2/Jan Van Eyck/Giovanni Arnolfini And His Wife Giovanna Cenami The Arnolfini Marriage Detail 1434 1.jpg,#2a1a15,0.220200
painting::Artists2/Jan Van Eyck/Giovanni Arnolfini And His Wife Giovanna Cenami The Arnolfini Marriage Detail 1434.jpg,#2a1a15,0.085200
painting::Artists2/Jan Van Eyck/Madonna From The Inn S Hall 1433.jpg,#2a1a15,0.123900
painting::Artists2/Jan Van Eyck/Virgin Annunciate From The Exterior Of The Right Panel Of The Ghent Altarpiece 1432.jpg,#2a1a15,0.136600
painting::Artists2/Jan Van Eyck/The Prophet Zacharias And The Angel Gabriel 1432.jpg,#2a1a15,0.128200
