author_name	painting_name	image_url	Genre	Style	Nationality	Painting School	Art Movement	Field	Date	Media	Tag	Period	Theme	Path	ColorTagsHex	ColorTagsPct	ColorBinIds
Pablo Picasso	Portrait Of Paulo Artist S Son 1923	https://uploads2.wikiart.org/images/pablo-picasso/portrait-of-paulo-artist-s-son-1923.jpg!Large.jpg	portrait	Expressionism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1923		male-portraits,children portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Paulo Artist S Son 1923.jpg	#d4cbb1,#d4ba6a,#807040,#807b6b,#d4856a,#7b806b	0.4517,0.1248,0.0626,0.0543,0.0489,0.0425	11,14,13,10,5,19
Pablo Picasso	Paul The Artist S Son Ten Years Old 1923	https://uploads7.wikiart.org/images/pablo-picasso/paul-the-artist-s-son-ten-years-old-1923.jpg!Large.jpg	portrait	Neoclassicism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1923		animals,male-portraits,horsemen,donkeys,children portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Paul The Artist S Son Ten Years Old 1923.jpg	#bab1d4,#805040,#2a1a15,#803116	0.2514,0.1683,0.0955,0.0554	74,4,3,7
Pablo Picasso	Olga 1923	https://uploads3.wikiart.org/images/pablo-picasso/olga-1923.jpg!Large.jpg	portrait	Neoclassicism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1923	oil,canvas	female-portraits,Olga Khokhlova	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Olga 1923.jpg	#805040,#2a1007,#803116,#2a0710,#d45124	0.3948,0.1706,0.1628,0.1135,0.0709	4,6,7,105,8
Pablo Picasso	Lovers 1923 1	https://uploads7.wikiart.org/images/pablo-picasso/lovers-1923-1.jpg!Large.jpg	genre painting	Neoclassicism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1923	oil,canvas	couples	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Lovers 1923 1.jpg	#6abad4,#d45124,#b1cbd4,#d4a824,#b1d4cb,#804050,#6b7b80,#d4856a	0.1227,0.0943,0.0906,0.0735,0.0708,0.0473,0.0417,0.0416	59,8,56,17,47,103,55,5
Pablo Picasso	Kallan 1923	https://uploads4.wikiart.org/images/pablo-picasso/kallan-1923.jpg	genre painting	Neoclassicism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1923		allegories-and-symbols	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Kallan 1923.jpg	#6abad4,#80706b,#2a1a15,#805040,#d4bab1,#2a1007	0.1547,0.1332,0.0957,0.0844,0.0725,0.0575	59,1,3,4,2,6
Pablo Picasso	Head Of Woman 1923	https://uploads3.wikiart.org/images/pablo-picasso/head-of-woman-1923.jpg!Large.jpg	portrait	Neoclassicism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1923		female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Head Of Woman 1923.jpg	#d4ba6a,#d4cbb1,#d45124,#803116,#2a1007,#2a0710,#d4856a	0.2147,0.1871,0.1417,0.1332,0.1161,0.0489,0.0482	14,11,8,7,6,105,5
Pablo Picasso	Seated Harlequin Jacinto Salvado 1923	https://uploads4.wikiart.org/images/pablo-picasso/seated-harlequin-jacinto-salvado-1923.jpg!Large.jpg	portrait	Post-Impressionism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1923		male-portraits,famous-people,Jacinto Salvado,actors-and-performances	Neoclassicist & Surrealist Period	Harlequin	Artists2/Pablo Picasso/Seated Harlequin Jacinto Salvado 1923.jpg	#7b806b,#807040,#807b6b,#70806b,#d4ba6a,#d4cbb1,#805040	0.3504,0.1114,0.0888,0.0822,0.0534,0.0499,0.0452	19,13,10,28,14,11,4
Pablo Picasso	Head Of A Woman 1923	https://uploads5.wikiart.org/images/pablo-picasso/head-of-a-woman-1923.jpg!Large.jpg	portrait	Neoclassicism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1923	oil,canvas	female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Head Of A Woman 1923.jpg	#405080,#d4cbb1,#2a1007,#d4bab1,#6a85d4,#803116,#805040,#d4856a	0.2083,0.1690,0.1463,0.1156,0.0749,0.0662,0.0447,0.0436	67,11,6,2,68,7,4,5
Pablo Picasso	The Sculptor 1931	https://uploads2.wikiart.org/images/pablo-picasso/the-sculptor-1931.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1931		arts-and-crafts,studios-and-workshops	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/The Sculptor 1931.jpg	#d4b1cb,#b1d4cb,#b1cbd4,#d4ba6a,#d4cbb1,#cbd4b1,#d4a824	0.0811,0.0753,0.0720,0.0668,0.0648,0.0610,0.0466	92,47,56,14,11,20,17
Pablo Picasso	Still Life 1931	https://uploads0.wikiart.org/images/pablo-picasso/still-life-1931.jpg!Large.jpg	still life	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1931	oil,canvas	flowers-and-plants	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Still Life 1931.jpg	#1a2a15,#cbd4b1,#7b806b,#70806b,#bad4b1,#508040,#708040,#6b8070	0.1360,0.1286,0.0989,0.0792,0.0634,0.0484,0.0418,0.0413	30,20,19,28,29,31,22,37
Pablo Picasso	Seated Woman In A Red Armchair 1931	https://uploads2.wikiart.org/images/pablo-picasso/seated-woman-in-a-red-armchair-1931.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1931		female-portraits,Marie-Thérèse Walter	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Seated Woman In A Red Armchair 1931.jpg	#804070,#2a1007,#d4a824,#d45124,#801631,#806616,#2a0710,#668016,#803116	0.1528,0.1436,0.0799,0.0711,0.0711,0.0709,0.0642,0.0547,0.0533	94,6,17,8,106,16,105,25,7
Pablo Picasso	Great Still Life On Pedestal 1931	https://uploads0.wikiart.org/images/pablo-picasso/great-still-life-on-pedestal-1931.jpg!Large.jpg	still life	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1931	oil,canvas	dishware-and-cutlery	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Great Still Life On Pedestal 1931.jpg	#d4b1cb,#d45124,#d4a824,#d4cbb1,#2a1007,#b1d4ba	0.0997,0.0791,0.0669,0.0524,0.0449,0.0422	92,8,17,11,6,38
Pablo Picasso	Figures At The Seaside 1931	https://uploads3.wikiart.org/images/pablo-picasso/figures-at-the-seaside-1931.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1931		couples	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Figures At The Seaside 1931.jpg	#d4ba6a,#d45124,#d4856a,#24a8d4,#b1cbd4	0.1630,0.1207,0.1118,0.0848,0.0469	14,8,5,62,56
Pablo Picasso	Bust Of Woman 1931	https://uploads2.wikiart.org/images/pablo-picasso/bust-of-woman-1931.jpg	sculpture	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1931		female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Bust Of Woman 1931.jpg	#2a2523,#807b6b,#d4cbb1	0.5822,0.2240,0.0573	0,10,11
Pablo Picasso	Bather 1931	https://uploads4.wikiart.org/images/pablo-picasso/bather-1931.jpg	sculpture	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1931		female-nude	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Bather 1931.jpg	#2a2523,#2a1007,#805040	0.6774,0.1151,0.0296	0,6,4
Pablo Picasso	A Lamp 1931	https://uploads5.wikiart.org/images/pablo-picasso/a-lamp-1931.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1931	oil,canvas	female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/A Lamp 1931.jpg	#d4cbb1,#152a1a,#cbd4b1,#252a15,#2a2515,#807040,#1a2a15,#2a2107	0.1639,0.0958,0.0766,0.0764,0.0630,0.0532,0.0421,0.0402	11,39,20,21,12,13,30,15
Pablo Picasso	Seated Bather 1930	https://uploads3.wikiart.org/images/pablo-picasso/seated-bather-1930.jpg!Large.jpg	nude painting (nu)	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1930	oil,canvas	female-nude	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Seated Bather 1930.jpg	#d45124,#d4cbb1,#d4856a,#408070,#cbd4b1,#807040,#807b6b	0.2106,0.1553,0.1409,0.1177,0.0804,0.0467,0.0431	8,11,5,49,20,13,10
Pablo Picasso	Crucifixion Study 1930	https://uploads6.wikiart.org/images/pablo-picasso/crucifixion-study-1930.jpg	sketch and study	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1930		allegories-and-symbols,Crucifixion	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Crucifixion Study 1930.jpg	#d4bab1,#80706b,#2a2523	0.9000,0.0654,0.0346	2,1,0
Pablo Picasso	Crucifixion 1930	https://uploads1.wikiart.org/images/pablo-picasso/crucifixion-1930.jpg!Large.jpg	religious painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1930	oil,canvas	allegories-and-symbols,Crucifixion	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Crucifixion 1930.jpg	#d45124,#d4a824,#24a8d4,#803116,#408050	0.1882,0.1549,0.0941,0.0666,0.0442	8,17,62,7,40
Pablo Picasso	Acrobat 1930	https://uploads6.wikiart.org/images/pablo-picasso/acrobat-1930.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1930	oil,canvas	games-and-sport,actors-and-performances	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Acrobat 1930.jpg	#b1bad4,#806b7b,#b1cbd4,#7b6b80,#706b80,#2a2328,#2a1525,#d4cbb1	0.1645,0.1268,0.1210,0.1144,0.0542,0.0484,0.0482,0.0417	65,91,56,82,73,90,93,11
Pablo Picasso	Bust Of A Woman And Self Portrait	https://uploads0.wikiart.org/images/pablo-picasso/bust-of-a-woman-and-self-portrait.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1929	oil,canvas	male-portraits,famous-people,female-portraits,Pablo-Picasso			Artists2/Pablo Picasso/Bust Of A Woman And Self Portrait.jpg	#d45124,#408070,#d4bab1,#d4a824,#803116,#166680,#d42451,#d4856a,#801631	0.1594,0.1061,0.1035,0.0986,0.0929,0.0774,0.0590,0.0577,0.0522	8,49,2,17,7,61,107,5,106
Pablo Picasso	Woman In The Garden 1929	https://uploads8.wikiart.org/images/pablo-picasso/woman-in-the-garden-1929.jpg	sculpture	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1929		walking	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Woman In The Garden 1929.jpg	#807b6b,#d4cbb1,#7b806b,#d4bab1,#2a2823,#80706b,#2a2523	0.3333,0.1451,0.0840,0.0825,0.0700,0.0650,0.0422	10,11,19,2,9,1,0
Pablo Picasso	Untitled 1929	https://uploads7.wikiart.org/images/pablo-picasso/untitled-1929.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1929	oil,canvas	female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Untitled 1929.jpg	#d45124,#806616,#d4a824,#2a2107,#407080,#2a2515	0.2181,0.1623,0.0588,0.0471,0.0435,0.0429	8,16,17,15,58,12
Pablo Picasso	Seated Woman 1930	https://uploads2.wikiart.org/images/pablo-picasso/seated-woman-1930.jpg!Large.jpg	portrait	Cubism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1930		female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Seated Woman 1930.jpg	#d45124,#d4bab1,#d4a824,#2a1007,#80706b,#2a1a15,#803116,#806b70	0.2315,0.2146,0.1082,0.0555,0.0518,0.0478,0.0457,0.0441	8,2,17,6,1,3,7,100
Pablo Picasso	Bullfight 1	https://uploads5.wikiart.org/images/pablo-picasso/bullfight-1.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934		animals,horses,hunting-and-racing,bulls			Artists2/Pablo Picasso/Bullfight 1.jpg	#d4cbb1,#2a1007,#d45124,#d4a824,#318016,#803116,#24a8d4	0.0871,0.0801,0.0721,0.0486,0.0462,0.0422,0.0402	11,6,8,17,34,7,62
Pablo Picasso	Bullfight	https://uploads3.wikiart.org/images/pablo-picasso/bullfight.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	c.1934	oil	animals,horses,hunting-and-racing,bulls			Artists2/Pablo Picasso/Bullfight.jpg	#2a1007,#d4cbb1,#2a1a15,#807b6b,#d4856a,#d45124,#807040,#805040,#803116,#d4ba6a	0.2048,0.1283,0.1022,0.0815,0.0722,0.0580,0.0544,0.0527,0.0455,0.0429	6,11,3,10,5,8,13,4,7,14
Pablo Picasso	Woman Writing 1934	https://uploads3.wikiart.org/images/pablo-picasso/woman-writing-1934.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	oil,canvas	reading-and-writing	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Woman Writing 1934.jpg	#072a21,#072a10,#152a25,#6b7b80,#07212a,#152a1a	0.1341,0.0667,0.0638,0.0552,0.0413,0.0411	51,42,48,55,60,39
Pablo Picasso	Woman With Red Hat 1934	https://uploads8.wikiart.org/images/pablo-picasso/woman-with-red-hat-1934.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	oil,canvas	reading-and-writing	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Woman With Red Hat 1934.jpg	#d4cbb1,#cbd4b1,#6b7b80	0.3261,0.0906,0.0412	11,20,55
Pablo Picasso	Woman With Cap 1934	https://uploads4.wikiart.org/images/pablo-picasso/woman-with-cap-1934.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934		female-portraits,Marie-Thérèse Walter	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Woman With Cap 1934.jpg	#803116,#6abad4,#d4a824,#d45124,#318016,#801631,#668016	0.1633,0.1264,0.0959,0.0849,0.0632,0.0515,0.0421	7,59,17,8,34,106,25
Pablo Picasso	Woman Turned Right 1934	https://uploads8.wikiart.org/images/pablo-picasso/woman-turned-right-1934.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934		female-portraits,Marie-Thérèse Walter	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Woman Turned Right 1934.jpg	#d45124,#d4a824,#803116,#d42451,#d4bab1,#806616,#d46a85,#6a85d4	0.1130,0.1123,0.0826,0.0759,0.0708,0.0561,0.0436,0.0411	8,17,7,107,2,16,104,68
Pablo Picasso	Two Figures 1934	https://uploads1.wikiart.org/images/pablo-picasso/two-figures-1934.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	oil,canvas	reading-and-writing,couples	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Two Figures 1934.jpg	#072a10,#102a07,#d4a824,#d45124,#d4856a,#d4cbb1,#212a07	0.1645,0.1495,0.0934,0.0623,0.0590,0.0525,0.0400	42,33,17,8,5,11,24
Pablo Picasso	Dying Bull 1934	https://uploads0.wikiart.org/images/pablo-picasso/dying-bull-1934.jpg!Large.jpg	animal painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934		animals,bulls,birth-and-death	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Dying Bull 1934.jpg	#807b6b,#807040,#2a2515,#2a2107,#80706b,#252a15,#d4bab1	0.1524,0.1176,0.1173,0.0852,0.0813,0.0569,0.0546	10,13,12,15,1,21,2
Pablo Picasso	Bullfight 1934	https://uploads8.wikiart.org/images/pablo-picasso/bullfight-1934.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	oil,canvas	animals,horses,hunting-and-racing,bulls	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Bullfight 1934.jpg	#2a1007,#d4bab1,#d4a824,#2a1a15,#d4cbb1,#2a2107	0.1429,0.0879,0.0819,0.0650,0.0425,0.0423	6,2,17,3,11,15
Pablo Picasso	Female Nude In The Garden 1934	https://uploads6.wikiart.org/images/pablo-picasso/female-nude-in-the-garden-1934.jpg!Large.jpg	nude painting (nu)	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	oil,canvas	female-nude	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Female Nude In The Garden 1934.jpg	#cbb1d4,#d4b1cb,#2a2515,#2a2107,#708040,#668016,#2a1007	0.1303,0.0929,0.0749,0.0696,0.0521,0.0508,0.0456	83,92,12,15,22,25,6
Pablo Picasso	Nudes 1934	https://uploads3.wikiart.org/images/pablo-picasso/nudes-1934.jpg	nude painting (nu)	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934		female-nude,flying	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Nudes 1934.jpg	#d4bab1,#bab1d4,#d4cbb1,#bad4b1,#d4b1ba,#d4a824	0.2450,0.1403,0.0850,0.0761,0.0584,0.0534	2,74,11,29,101,17
Pablo Picasso	Blind Minotaur Is Guided By Girl 1934 2	https://uploads5.wikiart.org/images/pablo-picasso/blind-minotaur-is-guided-by-girl-1934-2.jpg	mythological painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	etching,paper	Greek-and-Roman-Mythology,Minotaur	Neoclassicist & Surrealist Period	Minotaur	Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 2.jpg	#d4bab1,#80706b,#2a2523	0.4915,0.3035,0.2050	2,1,0
Pablo Picasso	Blind Minotaur Is Guided By Girl Through The Night 1934	https://uploads3.wikiart.org/images/pablo-picasso/blind-minotaur-is-guided-by-girl-through-the-night-1934.jpg	mythological painting	Neoclassicism,Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	etching,paper	Greek-and-Roman-Mythology,Minotaur	Neoclassicist & Surrealist Period	Minotaur	Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl Through The Night 1934.jpg	#2a2523,#d4bab1,#80706b	0.5712,0.2394,0.1894	0,2,1
Pablo Picasso	Blind Minotaur Is Guided By Girl 1934 1	https://uploads5.wikiart.org/images/pablo-picasso/blind-minotaur-is-guided-by-girl-1934-1.jpg	mythological painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	etching,paper	Greek-and-Roman-Mythology,Minotaur	Neoclassicist & Surrealist Period	Minotaur	Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 1.jpg	#d4bab1,#2a2523,#80706b	0.5578,0.2819,0.1603	2,0,1
Pablo Picasso	Blind Minotaur Is Guided By Girl 1934	https://uploads3.wikiart.org/images/pablo-picasso/blind-minotaur-is-guided-by-girl-1934.jpg	mythological painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1934	etching,paper	Greek-and-Roman-Mythology,Minotaur	Neoclassicist & Surrealist Period	Minotaur	Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934.jpg	#d4bab1,#2a2523,#80706b	0.7844,0.1420,0.0737	2,0,1
Pablo Picasso	Portrait Of Nusch Éluard 1937	https://uploads5.wikiart.org/images/pablo-picasso/portrait-of-nusch-éluard-1937.jpg!Large.jpg	portrait	Cubism,Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937	oil,canvas	famous-people,female-portraits,Nusch Éluard	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Nusch Éluard 1937.jpg	#cbd4b1,#152a1a,#408050,#1a2a15	0.5001,0.0748,0.0545,0.0434	20,39,40,30
Pablo Picasso	Portrait Of Paul Éluard 1937	https://uploads4.wikiart.org/images/pablo-picasso/portrait-of-paul-éluard-1937.jpg!Large.jpg	portrait	Cubism,Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937	oil,canvas	animals,allegories-and-symbols,male-portraits,famous-people,cats,Paul Éluard	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Paul Éluard 1937.jpg	#d45124,#2a2523,#d4856a,#2a1007,#d4bab1,#708040,#d4a824,#2a1a15	0.1343,0.1217,0.1060,0.0862,0.0576,0.0430,0.0425,0.0401	8,0,5,6,2,22,17,3
Pablo Picasso	Portrait Of Marie Thérèse Walter With Garland 1937	https://uploads8.wikiart.org/images/pablo-picasso/portrait-of-marie-thérèse-walter-with-garland-1937.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937	oil,canvas	female-portraits,Marie-Thérèse Walter	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter With Garland 1937.jpg	#2a1007,#2a1a15,#d4b1ba,#d4bab1,#2a0710,#2a151a	0.2690,0.1936,0.0879,0.0855,0.0481,0.0442	6,3,101,2,105,102
Pablo Picasso	Portrait Of Marie Thérèse Walter 1937 1	https://uploads6.wikiart.org/images/pablo-picasso/portrait-of-marie-thérèse-walter-1937-1.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937		female-portraits,Marie-Thérèse Walter	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter 1937 1.jpg	#b1cbd4,#6b7b80,#b1bad4,#2a151a,#2a1a15,#807b6b,#7b806b	0.1256,0.0662,0.0586,0.0529,0.0503,0.0418,0.0415	56,55,65,102,3,10,19
Pablo Picasso	Portrait Of Marie Thérèse Walter 1937	https://uploads4.wikiart.org/images/pablo-picasso/portrait-of-marie-thérèse-walter-1937.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937		female-portraits,Marie-Thérèse Walter	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter 1937.jpg	#163180,#2a2523,#2a1007,#b1cbd4,#803116,#6a85d4,#b1d4cb	0.1150,0.0845,0.0693,0.0603,0.0536,0.0509,0.0433	70,0,6,56,7,68,47
Pablo Picasso	Portrait Of Marie Therese 1937	https://uploads6.wikiart.org/images/pablo-picasso/portrait-of-marie-therese-1937.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937		female-portraits,Marie-Thérèse Walter	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Marie Therese 1937.jpg	#d4ba6a,#2a2515,#d4cbb1,#2a2107,#252a15,#807040	0.2216,0.2058,0.1367,0.0834,0.0517,0.0423	14,12,11,15,21,13
Pablo Picasso	Portrait Of Lee Miller As Arlesienne 1937	https://uploads8.wikiart.org/images/pablo-picasso/portrait-of-lee-miller-as-arlesienne-1937.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937		allegories-and-symbols,female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Lee Miller As Arlesienne 1937.jpg	#d4856a,#d45124,#d4a824,#803116,#d4ba6a,#d4cbb1	0.2576,0.1260,0.1157,0.0704,0.0541,0.0425	5,8,17,7,14,11
Pablo Picasso	Portrait Of Dora Maar 1937 2	https://uploads4.wikiart.org/images/pablo-picasso/portrait-of-dora-maar-1937-2.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937		female-portraits,Dora Maar	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Dora Maar 1937 2.jpg	#2a1a15,#2a1007,#bab1d4,#2a2523,#b1bad4,#d45124	0.1495,0.0935,0.0584,0.0511,0.0466,0.0447	3,6,74,0,65,8
Pablo Picasso	Portrait Of Dora Maar 1937 1	https://uploads4.wikiart.org/images/pablo-picasso/portrait-of-dora-maar-1937-1.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937	oil,canvas	female-portraits,Dora Maar	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Dora Maar 1937 1.jpg	#2a2523,#b1cbd4,#d4cbb1,#2a1007,#d4bab1,#07102a,#b1d4cb	0.1124,0.0904,0.0532,0.0445,0.0426,0.0423,0.0402	0,56,11,6,2,69,47
Pablo Picasso	Portrait Of Dora Maar 1937	https://uploads2.wikiart.org/images/pablo-picasso/portrait-of-dora-maar-1937.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937		female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Portrait Of Dora Maar 1937.jpg	#d45124,#d4a824,#806616,#2a1007	0.3049,0.1471,0.0675,0.0532	8,17,16,6
Pablo Picasso	Minotaur Is Wounded 1937	https://uploads0.wikiart.org/images/pablo-picasso/minotaur-is-wounded-1937.jpg!Large.jpg	mythological painting	Expressionism,Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937	oil,canvas	Greek-and-Roman-Mythology,boats-and-ships,Minotaur	Neoclassicist & Surrealist Period	Minotaur	Artists2/Pablo Picasso/Minotaur Is Wounded 1937.jpg	#bad4b1,#70806b,#6b807b,#cbd4b1,#6b8070,#7b806b,#6b7b80	0.2074,0.1570,0.0766,0.0613,0.0600,0.0483,0.0479	29,28,46,20,37,19,55
Pablo Picasso	Leaning Woman 1937	https://uploads3.wikiart.org/images/pablo-picasso/leaning-woman-1937.jpg!Large.jpg	portrait	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937	oil,canvas	female-portraits	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Leaning Woman 1937.jpg	#d4856a,#d4a824,#d45124,#80706b,#d4bab1	0.2189,0.1039,0.0643,0.0455,0.0438	5,17,8,1,2
Pablo Picasso	Great Bather Reading 1937	https://uploads1.wikiart.org/images/pablo-picasso/great-bather-reading-1937.jpg!Large.jpg	genre painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937		female-nude,reading-and-writing	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Great Bather Reading 1937.jpg	#405080,#80706b,#2a1a15,#805040,#407080,#d4bab1,#2a1007	0.1432,0.1093,0.0728,0.0663,0.0645,0.0575,0.0544	67,1,3,4,58,2,6
Pablo Picasso	Dream And Lie Of Franco 1937	https://uploads4.wikiart.org/images/pablo-picasso/dream-and-lie-of-franco-1937.jpg!Large.jpg	symbolic painting	Surrealism	Spanish	École de Paris	Cubism	painting,sculpture,drawing	1937	aquatint,etching,paper	allegories-and-symbols,Francisco Franco,Spanish Civil War	Neoclassicist & Surrealist Period		Artists2/Pablo Picasso/Dream And Lie Of Franco 1937.jpg	#d4bab1,#80706b,#2a2523	0.5955,0.2647,0.1398	2,1,0
