author_name	painting_name	image_url	Genre	Style	Nationality	Painting School	Art Movement	Field	Date	Media	Tag	Period	Theme	Path	ColorTagsHex	ColorTagsPct	ColorBinIds
Jan Matejko	Battle Of Grunwald Detail 5	https://uploads1.wikiart.org/images/jan-matejko/battle-of-grunwald-detail-5.jpg!Large.jpg	battle painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			knights-and-warriors,battles-and-wars			Artists2/Jan Matejko/Battle Of Grunwald Detail 5.jpg	#805040,#d4856a,#2a1a15,#80706b,#2a2523,#803116,#d45124,#2a2325	0.2097,0.0980,0.0909,0.0603,0.0549,0.0506,0.0503,0.0429	4,5,3,1,0,7,8,99
Jan Matejko	Battle Of Grunwald Detail 3	https://uploads1.wikiart.org/images/jan-matejko/battle-of-grunwald-detail-3.jpg!Large.jpg	battle painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			knights-and-warriors,battles-and-wars			Artists2/Jan Matejko/Battle Of Grunwald Detail 3.jpg	#80706b,#805040,#2a2523,#d4856a,#806b70,#2a1a15	0.2404,0.1456,0.0678,0.0660,0.0514,0.0476	1,4,0,5,100,3
Jan Matejko	Battle Of Grunwald Detail 4	https://uploads1.wikiart.org/images/jan-matejko/battle-of-grunwald-detail-4.jpg!Large.jpg	battle painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			knights-and-warriors,battles-and-wars			Artists2/Jan Matejko/Battle Of Grunwald Detail 4.jpg	#d4856a,#805040,#2a1a15,#d4ba6a,#2a1007,#807040,#803116	0.2211,0.2027,0.0938,0.0615,0.0553,0.0436,0.0430	5,4,3,14,6,13,7
Jan Matejko	Battle Of Grunwald Detail 2	https://uploads1.wikiart.org/images/jan-matejko/battle-of-grunwald-detail-2.jpg!Large.jpg	animal painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			animals,horses			Artists2/Jan Matejko/Battle Of Grunwald Detail 2.jpg	#d4bab1,#80706b,#25232a,#805040,#2a2328,#28232a,#2a2325,#d4cbb1,#2a2523	0.1970,0.1134,0.1007,0.0874,0.0709,0.0699,0.0655,0.0611,0.0455	2,1,72,4,90,81,99,11,0
Jan Matejko	Battle Of Grunwald Detail 1	https://uploads1.wikiart.org/images/jan-matejko/battle-of-grunwald-detail-1.jpg!Large.jpg	animal painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			animals,horses			Artists2/Jan Matejko/Battle Of Grunwald Detail 1.jpg	#d4856a,#805040,#2a151a	0.3699,0.2585,0.1200	5,4,102
Jan Matejko	Battle Of Grunwald Detail	https://uploads8.wikiart.org/images/jan-matejko/battle-of-grunwald-detail.jpg!Large.jpg	animal painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			animals,horses			Artists2/Jan Matejko/Battle Of Grunwald Detail.jpg	#805040,#2a151a,#2a2325,#2a1a15,#d4856a,#2a2328	0.3088,0.1980,0.1444,0.0964,0.0761,0.0499	4,102,99,3,5,90
Jan Matejko	Battle Of Grunwald The Death Of The Grand Master Ulrich Von Jungingen Detail	https://uploads5.wikiart.org/images/jan-matejko/battle-of-grunwald-the-death-of-the-grand-master-ulrich-von-jungingen-detail.jpg!Large.jpg	battle painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing		lithography	famous-people,knights-and-warriors,battles-and-wars			Artists2/Jan Matejko/Battle Of Grunwald The Death Of The Grand Master Ulrich Von Jungingen Detail.jpg	#805040,#d4856a,#2a1a15,#d4cbb1,#80706b,#d4ba6a,#2a2523	0.2791,0.1900,0.0771,0.0745,0.0694,0.0497,0.0485	4,5,3,11,1,14,0
Jan Matejko	Battle Of Grunwald Jan Zizka Detail	https://uploads0.wikiart.org/images/jan-matejko/battle-of-grunwald-jan-zizka-detail.jpg!Large.jpg	battle painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			famous-people,knights-and-warriors,battles-and-wars			Artists2/Jan Matejko/Battle Of Grunwald Jan Zizka Detail.jpg	#805040,#d4856a,#2a1a15,#2a151a,#80706b,#2a2325	0.3066,0.1335,0.1019,0.0804,0.0761,0.0406	4,5,3,102,1,99
Jan Matejko	Augustus Iii Of Poland	https://uploads5.wikiart.org/images/jan-matejko/augustus-iii-of-poland.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			male-portraits,famous-people			Artists2/Jan Matejko/Augustus Iii Of Poland.jpg	#d4ba6a,#d4cbb1,#d4856a,#805040,#2a1007,#807040,#d45124,#803116	0.1955,0.1460,0.1309,0.1200,0.0940,0.0787,0.0706,0.0565	14,11,5,4,6,13,8,7
Jan Matejko	Augustus Iii	https://uploads4.wikiart.org/images/jan-matejko/augustus-iii.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			male-portraits,famous-people			Artists2/Jan Matejko/Augustus Iii.jpg	#80706b,#d4bab1,#2a2523	0.3673,0.3297,0.3030	1,2,0
Jan Matejko	Augustus Ii The Strong 1	https://uploads7.wikiart.org/images/jan-matejko/augustus-ii-the-strong-1.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			male-portraits,famous-people			Artists2/Jan Matejko/Augustus Ii The Strong 1.jpg	#80706b,#d4bab1,#2a2523	0.3414,0.3376,0.3211	1,2,0
Jan Matejko	Augustus Ii The Strong	https://uploads5.wikiart.org/images/jan-matejko/augustus-ii-the-strong.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			male-portraits,famous-people			Artists2/Jan Matejko/Augustus Ii The Strong.jpg	#d4856a,#d4bab1,#803116,#805040,#d4cbb1,#2a1007	0.2543,0.1831,0.1659,0.1564,0.0693,0.0565	5,2,7,4,11,6
Jan Matejko	Artur Potocki	https://uploads5.wikiart.org/images/jan-matejko/artur-potocki.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			male-portraits,famous-people			Artists2/Jan Matejko/Artur Potocki.jpg	#2a2328,#2a2325,#28232a,#806b70,#25232a,#80706b,#805040,#2a2523	0.2520,0.1845,0.1510,0.0613,0.0583,0.0582,0.0524,0.0404	90,99,81,100,72,1,4,0
Jan Matejko	Anna Jagiellon	https://uploads6.wikiart.org/images/jan-matejko/anna-jagiellon.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			famous-people,female-portraits			Artists2/Jan Matejko/Anna Jagiellon.jpg	#80706b,#2a2523,#d4bab1	0.3953,0.3404,0.2643	1,0,2
Jan Matejko	Angel With Flutes	https://uploads0.wikiart.org/images/jan-matejko/angel-with-flutes.jpg!Large.jpg	religious painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			Christianity,angels-and-archangels			Artists2/Jan Matejko/Angel With Flutes.jpg	#d4cbb1,#cbd4b1,#807b6b	0.8654,0.0265,0.0232	11,20,10
Jan Matejko	Angel Ii	https://uploads0.wikiart.org/images/jan-matejko/angel-ii.jpg!Large.jpg	religious painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			Christianity,angels-and-archangels			Artists2/Jan Matejko/Angel Ii.jpg	#d4ba6a,#d4a824,#d45124	0.7586,0.0740,0.0590	14,17,8
Jan Matejko	Angel With Harp	https://uploads7.wikiart.org/images/jan-matejko/angel-with-harp.jpg!Large.jpg	religious painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			Christianity,angels-and-archangels			Artists2/Jan Matejko/Angel With Harp.jpg	#d4ba6a,#807040,#d4cbb1	0.5812,0.0886,0.0818	14,13,11
Jan Matejko	Angel	https://uploads6.wikiart.org/images/jan-matejko/angel.jpg!Large.jpg	religious painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			Christianity,angels-and-archangels			Artists2/Jan Matejko/Angel.jpg	#d4ba6a,#d45124,#d4a824,#d4856a,#803116,#805040	0.3524,0.1999,0.1320,0.0976,0.0756,0.0608	14,8,17,5,7,4
Jan Matejko	Alexander Jagiellon	https://uploads2.wikiart.org/images/jan-matejko/alexander-jagiellon.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			male-portraits,famous-people			Artists2/Jan Matejko/Alexander Jagiellon.jpg	#803116,#d4ba6a,#d4856a,#2a1007,#805040,#d4cbb1,#d45124	0.3105,0.1446,0.1396,0.0898,0.0826,0.0716,0.0687	7,14,5,6,4,11,8
Jan Matejko	Angel Iii	https://uploads1.wikiart.org/images/jan-matejko/angel-iii.jpg!Large.jpg	religious painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			Christianity,angels-and-archangels			Artists2/Jan Matejko/Angel Iii.jpg	#d4b1ba,#d4bab1,#d4ba6a,#d4856a,#807040,#d4a824,#803116,#805040,#d45124	0.2971,0.1184,0.1070,0.0642,0.0597,0.0584,0.0508,0.0440,0.0403	101,2,14,5,13,17,7,4,8
Jan Matejko	Aleksander Jagiellonczyk	https://uploads7.wikiart.org/images/jan-matejko/aleksander-jagiellonczyk.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing			male-portraits,famous-people			Artists2/Jan Matejko/Aleksander Jagiellonczyk.jpg	#80706b,#d4bab1,#2a2523	0.3949,0.3511,0.2541	1,2,0
Jan Matejko	Akt Meski	https://uploads1.wikiart.org/images/jan-matejko/akt-meski.jpg!Large.jpg	nude painting (nu)	Academicism,Romanticism	Polish	Kraków School	Romanticism	painting,drawing			male-nude			Artists2/Jan Matejko/Akt Meski.jpg	#2a1a15,#2a1007,#d4ba6a,#805040,#803116	0.4013,0.2073,0.1539,0.0627,0.0609	3,6,14,4,7
Jan Matejko	Self Portrait 1892	https://uploads1.wikiart.org/images/jan-matejko/self-portrait-1892.jpg!Large.jpg	self-portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1892	oil,canvas	male-portraits,famous-people			Artists2/Jan Matejko/Self Portrait 1892.jpg	#805040,#2a2515,#2a1a15,#2a2523,#2a2823,#d4856a,#803116,#2a2107	0.1810,0.1524,0.1125,0.1074,0.0918,0.0819,0.0646,0.0462	4,12,3,0,9,5,7,15
Jan Matejko	The Constitution Of The 3Rd May 1791 1891	https://uploads6.wikiart.org/images/jan-matejko/the-constitution-of-the-3rd-may-1791-1891.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1891	oil,canvas	group-portraits			Artists2/Jan Matejko/The Constitution Of The 3Rd May 1791 1891.jpg	#805040,#2a1a15,#2a2523,#25152a,#80706b,#2a151a,#2a1525,#807040,#2a2325	0.1114,0.0917,0.0713,0.0624,0.0559,0.0504,0.0495,0.0418,0.0418	4,3,0,84,1,102,93,13,99
Jan Matejko	The Republic At Zenith Of Power Golden Liberty Election A D 1573 1889	https://uploads7.wikiart.org/images/jan-matejko/the-republic-at-zenith-of-power-golden-liberty-election-a-d-1573-1889.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1889	oil,canvas	group-portraits			Artists2/Jan Matejko/The Republic At Zenith Of Power Golden Liberty Election A D 1573 1889.jpg	#d4856a,#805040,#2a1a15,#d4bab1,#80706b,#2a2325,#2a2523	0.1883,0.1703,0.0708,0.0702,0.0537,0.0493,0.0484	5,4,3,2,1,99,0
Jan Matejko	The Constitution Of May 1889	https://uploads2.wikiart.org/images/jan-matejko/the-constitution-of-may-1889.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1889		group-portraits			Artists2/Jan Matejko/The Constitution Of May 1889.jpg	#805040,#80706b,#2a1a15,#d4bab1,#2a2523,#d4856a,#2a2325	0.2174,0.1798,0.0948,0.0812,0.0802,0.0659,0.0534	4,1,3,2,0,5,99
Jan Matejko	Portrait Of Stanisław Tarnowski 1890	https://uploads1.wikiart.org/images/jan-matejko/portrait-of-stanisław-tarnowski-1890.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1890		male-portraits,famous-people			Artists2/Jan Matejko/Portrait Of Stanisław Tarnowski 1890.jpg	#23252a,#2a2523,#d4ba6a,#805040,#2a2325,#2a2328,#23282a	0.1888,0.1348,0.1232,0.0935,0.0731,0.0634,0.0554	63,0,14,4,99,90,54
Jan Matejko	Christianization Of Poland A D 965 1889	https://uploads4.wikiart.org/images/jan-matejko/christianization-of-poland-a-d-965-1889.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1889	oil,panel	priests-and-sacraments			Artists2/Jan Matejko/Christianization Of Poland A D 965 1889.jpg	#805040,#d4856a,#25232a,#80706b,#d4bab1,#2a2325,#2a2328,#28232a,#2a151a,#806b70,#2a1a15	0.1147,0.1084,0.0871,0.0788,0.0657,0.0636,0.0631,0.0563,0.0477,0.0424,0.0404	4,5,72,1,2,99,90,81,102,100,3
Jan Matejko	Christianization Of Lithuania A D 1387 1889	https://uploads8.wikiart.org/images/jan-matejko/christianization-of-lithuania-a-d-1387-1889.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1889	oil,canvas	priests-and-sacraments			Artists2/Jan Matejko/Christianization Of Lithuania A D 1387 1889.jpg	#805040,#2a1a15,#80706b,#d4856a,#2a2325,#d4bab1,#2a151a,#2a2523,#2a2328	0.2173,0.1089,0.0901,0.0819,0.0779,0.0673,0.0578,0.0520,0.0463	4,3,1,5,99,2,102,0,90
Jan Matejko	Coronation Of The First King A D 1001 1889	https://uploads7.wikiart.org/images/jan-matejko/coronation-of-the-first-king-a-d-1001-1889.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1889	oil,panel	coronations			Artists2/Jan Matejko/Coronation Of The First King A D 1001 1889.jpg	#2a2325,#805040,#2a2523,#2a1a15,#2a151a,#2a2328,#d4856a	0.2035,0.1475,0.1212,0.1029,0.0756,0.0687,0.0400	99,4,0,3,102,90,5
Jan Matejko	The First Sejm Recording Of Laws A D 1182 1888	https://uploads2.wikiart.org/images/jan-matejko/the-first-sejm-recording-of-laws-a-d-1182-1888.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1888	oil,panel	group-portraits			Artists2/Jan Matejko/The First Sejm Recording Of Laws A D 1182 1888.jpg	#805040,#2a151a,#2a1a15,#d4856a,#2a2325,#80706b,#d4bab1,#804050	0.2653,0.1046,0.0800,0.0729,0.0704,0.0668,0.0549,0.0531	4,102,3,5,99,1,2,103
Jan Matejko	Battle Of Raclawice 1888	https://uploads7.wikiart.org/images/jan-matejko/battle-of-raclawice-1888.jpg!Large.jpg	battle painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1888	oil,canvas	knights-and-warriors,battles-and-wars			Artists2/Jan Matejko/Battle Of Raclawice 1888.jpg	#805040,#2a151a,#80706b,#d4bab1,#2a2328,#2a1a15,#2a2325,#806b70,#28232a	0.1397,0.1170,0.0790,0.0732,0.0723,0.0670,0.0653,0.0597,0.0415	4,102,1,2,90,3,99,100,81
Jan Matejko	Founding Of The Lubrański Academy In Poznań 1886	https://uploads3.wikiart.org/images/jan-matejko/founding-of-the-lubrański-academy-in-poznań-1886.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1886	oil,canvas	group-portraits,priests-and-sacraments			Artists2/Jan Matejko/Founding Of The Lubrański Academy In Poznań 1886.jpg	#805040,#803116,#2a1a15,#2a2523,#d4856a,#d45124	0.1592,0.1481,0.1477,0.0850,0.0528,0.0491	4,7,3,0,5,8
Jan Matejko	Bohdan Khmelnytsky With Tugai Bey Near Lviv 1885	https://uploads4.wikiart.org/images/jan-matejko/bohdan-khmelnytsky-with-tugai-bey-near-lviv-1885.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1885	oil,panel	famous-people,knights-and-warriors,battles-and-wars,cossacks,Bohdan-Khmelnytsky,Khmelnytsky-Uprising-1648–1657			Artists2/Jan Matejko/Bohdan Khmelnytsky With Tugai Bey Near Lviv 1885.jpg	#805040,#d4cbb1,#80706b,#2a1a15,#d4856a,#2a151a,#d4bab1	0.2836,0.1039,0.0805,0.0777,0.0712,0.0588,0.0583	4,11,1,3,5,102,2
Jan Matejko	Brave In Kiev	https://uploads8.wikiart.org/images/jan-matejko/brave-in-kiev(1).jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1883		knights-and-warriors,battles-and-wars,Kiev Rus,Bolesław-I-Chrobry,Golden-Gates-of-Kiev,1018,Boleslaw-I`s-intervention-in-the-Kievan-succession-crisis-in-1018,Sviatopolk-I-of-Kiev			Artists2/Jan Matejko/Brave In Kiev.jpg	#805040,#d4856a,#2a2523,#15252a,#2a1a15,#d4ba6a	0.1050,0.0753,0.0624,0.0521,0.0420,0.0417	4,5,0,57,3,14
John Pettie	Self Portrait 1882	https://uploads7.wikiart.org/00130/images/john-pettie/john-pettie-1882.jpg!Large.jpg		Romanticism	British		Romanticism	painting	1882		self-portrait			Artists2/John Pettie/Self Portrait 1882.jpg	#2a2325,#2a2523,#805040,#d4856a	0.3830,0.2359,0.0945,0.0941	99,0,4,5
Jan Matejko	The Prussian Homage 1882	https://uploads7.wikiart.org/images/jan-matejko/the-prussian-homage-1882.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1882	oil,canvas	knights-and-warriors			Artists2/Jan Matejko/The Prussian Homage 1882.jpg	#805040,#2a1a15,#2a1007,#803116,#d45124,#d4ba6a,#d4856a,#2a2523	0.1363,0.1315,0.0965,0.0865,0.0693,0.0627,0.0618,0.0517	4,3,6,7,8,14,5,0
Jan Matejko	The Death Of Leszek The White 1880	https://uploads8.wikiart.org/images/jan-matejko/the-death-of-leszek-the-white-1880.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1880	oil	group-portraits			Artists2/Jan Matejko/The Death Of Leszek The White 1880.jpg	#805040,#d4ba6a,#d45124,#d4856a,#2a2523,#2a2823,#2a1a15	0.1525,0.1082,0.0972,0.0917,0.0820,0.0578,0.0538	4,14,8,5,0,9,3
Jan Matejko	Portrait Of The Artist S Four Children 1879	https://uploads8.wikiart.org/images/jan-matejko/portrait-of-the-artist-s-four-children-1879.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1879	oil	children portraits			Artists2/Jan Matejko/Portrait Of The Artist S Four Children 1879.jpg	#805040,#80706b,#d4ba6a,#15252a,#d4856a,#2a2523	0.2160,0.1015,0.0794,0.0706,0.0580,0.0480	4,1,14,57,5,0
Jan Matejko	Gamrat And Stanczyk 1878	https://uploads7.wikiart.org/images/jan-matejko/gamrat-and-stanczyk-1878.jpg!Large.jpg	genre painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1873 - 1878	oil	group-portraits			Artists2/Jan Matejko/Gamrat And Stanczyk 1878.jpg	#805040,#80706b,#d4856a,#2a2523,#d4cbb1,#d4bab1	0.2569,0.2196,0.1027,0.0616,0.0541,0.0519	4,1,5,0,11,2
Jan Matejko	Portrait Of Alfred Potocki 1879	https://uploads5.wikiart.org/images/jan-matejko/portrait-of-alfred-potocki-1879.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1879	oil,canvas	male-portraits,famous-people			Artists2/Jan Matejko/Portrait Of Alfred Potocki 1879.jpg	#23252a,#2a2523,#25232a,#805040,#2a1a15,#2a2325,#2a2328	0.3093,0.1074,0.1065,0.0743,0.0719,0.0566,0.0429	63,0,72,4,3,99,90
Jan Matejko	Battle Of Grunwald 1878	https://uploads0.wikiart.org/00163/images/jan-matejko/grun-2.jpg!Large.jpg	battle painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	 ; Poland 	oil,canvas	knights-and-warriors,battles-and-wars			Artists2/Jan Matejko/Battle Of Grunwald 1878.jpg	#805040,#80706b,#2a1a15,#2a2523,#d4856a,#807040,#6b7b80	0.1664,0.1160,0.0896,0.0691,0.0504,0.0460,0.0422	4,1,3,0,5,13,55
Jan Matejko	Hanging Of The Sigismund Bell At The Cathedral Tower In 1521 In Kraków 1874	https://uploads4.wikiart.org/images/jan-matejko/hanging-of-the-sigismund-bell-at-the-cathedral-tower-in-1521-in-kraków-1874.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1874	oil,canvas	group-portraits			Artists2/Jan Matejko/Hanging Of The Sigismund Bell At The Cathedral Tower In 1521 In Kraków 1874.jpg	#805040,#2a1a15,#80706b,#2a1007,#d4cbb1,#2a2523,#2a151a,#d4bab1	0.1368,0.1358,0.0904,0.0705,0.0590,0.0498,0.0454,0.0431	4,3,1,6,11,0,102,2
Jan Matejko	View Of Bebek Near Constantinople 1872	https://uploads3.wikiart.org/images/jan-matejko/view-of-bebek-near-constantinople-1872.jpg!Large.jpg	landscape	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1872	oil,canvas	boats-and-ships			Artists2/Jan Matejko/View Of Bebek Near Constantinople 1872.jpg	#6abad4,#b1cbd4,#b1d4cb,#6b7b80,#807b6b,#805040	0.1245,0.1175,0.0790,0.0659,0.0608,0.0522	59,56,47,55,10,4
Jan Matejko	Bathory At Pskov 1872	https://uploads4.wikiart.org/images/jan-matejko/bathory-at-pskov-1872.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1872	oil,canvas	famous-people,knights-and-warriors,battles-and-wars,Pskov,Livonian-War			Artists2/Jan Matejko/Bathory At Pskov 1872.jpg	#d4cbb1,#80706b,#d4bab1,#805040,#b1cbd4,#2a1a15	0.0812,0.0801,0.0729,0.0659,0.0466,0.0415	11,1,2,4,56,3
Jan Matejko	Copernicus In The Tower At Frombork 1872	https://uploads5.wikiart.org/images/jan-matejko/copernicus-in-the-tower-at-frombork-1872.jpg!Large.jpg	genre painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1872	oil,canvas	male-portraits,famous-people			Artists2/Jan Matejko/Copernicus In The Tower At Frombork 1872.jpg	#805040,#25152a,#2a151a,#2a1525,#706b80,#504080,#d4ba6a	0.0940,0.0765,0.0737,0.0728,0.0676,0.0600,0.0549	4,84,102,93,73,76,14
Jan Matejko	The Union Of Lublin 1869	https://uploads7.wikiart.org/images/jan-matejko/the-union-of-lublin-1869.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1869	oil,canvas	group-portraits			Artists2/Jan Matejko/The Union Of Lublin 1869.jpg	#805040,#2a1a15,#2a1007,#2a2523,#803116,#80706b,#d4856a	0.2811,0.2495,0.1110,0.0634,0.0618,0.0524,0.0469	4,3,6,0,7,1,5
Jan Matejko	Alchemist Sendivogius 1867	https://uploads0.wikiart.org/images/jan-matejko/alchemist-sendivogius-1867.jpg!Large.jpg	genre painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1867	oil,panel	group-portraits,studios-and-workshops,alchemists			Artists2/Jan Matejko/Alchemist Sendivogius 1867.jpg	#2a1a15,#805040,#803116,#2a1007,#2a151a	0.2832,0.1529,0.1264,0.0660,0.0402	3,4,7,6,102
Jan Matejko	Wladyslaw White In Dijon 1867	https://uploads3.wikiart.org/images/jan-matejko/wladyslaw-white-in-dijon-1867.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1867		male-portraits,famous-people			Artists2/Jan Matejko/Wladyslaw White In Dijon 1867.jpg	#2a2523,#805040,#80706b,#d4856a,#2a2325	0.3321,0.2501,0.1679,0.1018,0.0680	0,4,1,5,99
Jan Matejko	The Fall Of Poland 1866	https://uploads6.wikiart.org/images/jan-matejko/the-fall-of-poland-1866.jpg!Large.jpg	history painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1866	oil,canvas	group-portraits			Artists2/Jan Matejko/The Fall Of Poland 1866.jpg	#2a1a15,#2a1007,#805040,#807040,#2a2515,#803116	0.3505,0.1974,0.1509,0.0744,0.0479,0.0445	3,6,4,13,12,7
Jan Matejko	Skarga S Sermon 1864	https://uploads3.wikiart.org/images/jan-matejko/skarga-s-sermon-1864.jpg!Large.jpg	genre painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1864	oil,canvas	group-portraits			Artists2/Jan Matejko/Skarga S Sermon 1864.jpg	#2a151a,#1a152a,#2a1a15,#2a1525,#25152a,#151a2a,#805040,#2a0710	0.1219,0.1130,0.0805,0.0790,0.0747,0.0602,0.0476,0.0440	102,75,3,93,84,66,4,105
Jan Matejko	Polonia 1863	https://uploads4.wikiart.org/images/jan-matejko/polonia-1863.jpg!Large.jpg	genre painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1863		group-portraits			Artists2/Jan Matejko/Polonia 1863.jpg	#805040,#d4856a,#2a1a15,#2a2325,#2a2523,#80706b,#2a2328	0.4127,0.1167,0.0965,0.0912,0.0889,0.0665,0.0431	4,5,3,99,0,1,90
Jan Matejko	Stańczyk During A Ball At The Court Of Queen 1862	https://uploads2.wikiart.org/00163/images/jan-matejko/stanczyk.jpg!Large.jpg	genre painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	 ; Poland 	oil,canvas	male-portraits			Artists2/Jan Matejko/Stańczyk During A Ball At The Court Of Queen 1862.jpg	#2a1007,#2a0710,#2a1a15,#803116,#801631	0.3706,0.1666,0.1363,0.0717,0.0452	6,105,3,7,106
Jan Matejko	Old Man S Head	https://uploads6.wikiart.org/images/jan-matejko/old-man-s-head.jpg!Large.jpg	portrait	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1858	oil	male-portraits			Artists2/Jan Matejko/Old Man S Head.jpg	#2a1a15,#805040,#2a2523,#2a2823,#d4ba6a,#2a2515,#807040	0.2561,0.1869,0.1331,0.0611,0.0602,0.0521,0.0465	3,4,0,9,14,12,13
Jan Matejko	Jan Kochanowski Over The Dead Body Of His Daughter 1862	https://uploads1.wikiart.org/images/jan-matejko/jan-kochanowski-over-the-dead-body-of-his-daughter-1862.jpg	genre painting	Romanticism	Polish	Kraków School	Romanticism	painting,drawing	1862		male-portraits,famous-people			Artists2/Jan Matejko/Jan Kochanowski Over The Dead Body Of His Daughter 1862.jpg	#80706b,#d4cbb1,#d4bab1,#2a1a15	0.1455,0.1322,0.1137,0.0439	1,11,2,3
Franz Richard Unterberger	View Of The Zatteri Venice	https://uploads5.wikiart.org/images/franz-richard-unterberger/view-of-the-zatteri-venice.jpg!Large.jpg	cityscape	Romanticism	Austrian,Belgian		Romanticism	painting			houses-and-buildings,group-portraits,Venice,boats-and-ships,seas-and-oceans,moles-and-embankments			Artists2/Franz Richard Unterberger/View Of The Zatteri Venice.jpg	#d4bab1,#b1bad4,#bab1d4,#d4cbb1,#d4b1ba,#d4b1cb,#cbb1d4,#6b7080	0.3534,0.1632,0.0865,0.0591,0.0582,0.0488,0.0484,0.0435	2,65,74,11,101,92,83,64
Franz Richard Unterberger	Rio Santa Barnaba Venice 2	https://uploads5.wikiart.org/images/franz-richard-unterberger/rio-santa-barnaba-venice-2.jpg!Large.jpg	cityscape	Romanticism	Austrian,Belgian		Romanticism	painting			houses-and-buildings,group-portraits,Venice,boats-and-ships			Artists2/Franz Richard Unterberger/Rio Santa Barnaba Venice 2.jpg	#d4bab1,#d4856a,#805040,#d4cbb1,#d4ba6a,#807040	0.4078,0.1849,0.1089,0.0936,0.0624,0.0436	2,5,4,11,14,13
