author_name	painting_name	image_url	Genre	Style	Nationality	Painting School	Art Movement	Field	Date	Media	Tag	Period	Theme	Path	ColorTagsHex	ColorTagsPct	ColorBinIds
Joaqu N Sorolla	Outskirts Of Paris	https://uploads5.wikiart.org/images/joaquin-sorolla/outskirts-of-paris.jpg!Large.jpg	cityscape	Impressionism	Spanish		Impressionism	painting			streets-and-squares,roads-and-vehicles,Paris			Artists2/Joaqu N Sorolla/Outskirts Of Paris.jpg	#d4bab1,#d4cbb1,#807b6b,#282a23,#2a2823,#807040,#2a2515	0.1500,0.0535,0.0474,0.0472,0.0455,0.0416,0.0409	2,11,10,18,9,13,12
Joaqu N Sorolla	Valencia Street With Awnings	https://uploads6.wikiart.org/images/joaquin-sorolla/valencia-street-with-awnings.jpg!Large.jpg	cityscape	Impressionism	Spanish		Impressionism	painting			streets-and-squares,Valencia			Artists2/Joaqu N Sorolla/Valencia Street With Awnings.jpg	#807040,#d4ba6a,#806616,#d45124,#2a2515,#d4a824	0.2935,0.1513,0.1078,0.0932,0.0655,0.0622	13,14,16,8,12,17
Joaqu N Sorolla	Study Of Vineyard	https://uploads4.wikiart.org/images/joaquin-sorolla/study-of-vineyard.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting			manors-and-plantations			Artists2/Joaqu N Sorolla/Study Of Vineyard.jpg	#d4a824,#806616,#d4ba6a,#807040,#d45124	0.2832,0.1014,0.0757,0.0695,0.0496	17,16,14,13,8
Joaqu N Sorolla	Landscapes Of San Pedro San Sebastian	https://uploads6.wikiart.org/images/joaquin-sorolla/landscapes-of-san-pedro-san-sebastian.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting			boats-and-ships			Artists2/Joaqu N Sorolla/Landscapes Of San Pedro San Sebastian.jpg	#d4bab1,#d4856a,#d45124,#d4cbb1,#d4a824,#d4ba6a,#805040,#806616	0.1452,0.1276,0.1081,0.0968,0.0879,0.0868,0.0745,0.0524	2,5,8,11,17,14,4,16
Joaqu N Sorolla	Types Of The Roncal	https://uploads6.wikiart.org/images/joaquin-sorolla/types-of-the-roncal.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting			conversations			Artists2/Joaqu N Sorolla/Types Of The Roncal.jpg	#2a1525,#2a0710,#2a151a,#d4bab1,#25232a	0.0983,0.0695,0.0681,0.0592,0.0435	93,105,102,2,72
Joaqu N Sorolla	Bathing	https://uploads3.wikiart.org/images/joaquin-sorolla/bathing.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting			children,bathing-and-swimming			Artists2/Joaqu N Sorolla/Bathing.jpg	#405080,#6b7080,#6b7b80,#23252a,#23282a,#805040,#d4856a,#151a2a	0.1575,0.1127,0.0872,0.0670,0.0654,0.0518,0.0502,0.0418	67,64,55,63,54,4,5,66
Joaqu N Sorolla	Landscape In San Sebastian	https://uploads4.wikiart.org/images/joaquin-sorolla/landscape-in-san-sebastian.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting		oil,canvas	cliffs-and-rocks			Artists2/Joaqu N Sorolla/Landscape In San Sebastian.jpg	#2a2107,#d4cbb1,#212a07,#807040,#806616,#d4ba6a,#cbd4b1,#d4a824	0.1265,0.1151,0.1054,0.0869,0.0850,0.0845,0.0823,0.0480	15,11,24,13,16,14,20,17
Joaqu N Sorolla	Church Roncal Stairs	https://uploads7.wikiart.org/images/joaquin-sorolla/church-roncal-stairs.jpg!Large.jpg	cityscape	Impressionism	Spanish		Impressionism	painting			walls-and-staircases			Artists2/Joaqu N Sorolla/Church Roncal Stairs.jpg	#d4856a,#d4bab1,#805040,#d4ba6a	0.3936,0.1764,0.0846,0.0444	5,2,4,14
Joaqu N Sorolla	Clotilde With Hat	https://uploads4.wikiart.org/images/joaquin-sorolla/clotilde-with-hat.jpg!Large.jpg	portrait	Impressionism	Spanish		Impressionism	painting			female-portraits			Artists2/Joaqu N Sorolla/Clotilde With Hat.jpg	#2a1a15,#2a151a,#2a2523,#2a0710,#07212a,#d4ba6a,#2a1007	0.1684,0.1519,0.1089,0.0698,0.0571,0.0467,0.0430	3,102,0,105,60,14,6
Joaqu N Sorolla	Almond Trees In Asis	https://uploads7.wikiart.org/images/joaquin-sorolla/almond-trees-in-asis.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting		oil,canvas	cliffs-and-rocks			Artists2/Joaqu N Sorolla/Almond Trees In Asis.jpg	#805040,#d4cbb1,#d4bab1,#2a1a15,#d4856a,#80706b	0.1741,0.0997,0.0987,0.0819,0.0638,0.0502	4,11,2,3,5,1
Joaqu N Sorolla	Near Jaca	https://uploads5.wikiart.org/images/joaquin-sorolla/near-jaca.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting		oil,canvas	cliffs-and-rocks			Artists2/Joaqu N Sorolla/Near Jaca.jpg	#d4ba6a,#807b6b,#b1bad4,#d4cbb1,#807040,#d4856a	0.2048,0.1841,0.1159,0.0711,0.0699,0.0510	14,10,65,11,13,5
Joaqu N Sorolla	New York	https://uploads4.wikiart.org/images/joaquin-sorolla/new-york.jpg!Large.jpg	cityscape	Impressionism	Spanish		Impressionism	painting			New-York,night			Artists2/Joaqu N Sorolla/New York.jpg	#2a1007,#2a1a15,#d4a824,#807040,#806616,#d4ba6a,#15252a,#2a2107,#d4cbb1	0.0905,0.0816,0.0724,0.0698,0.0641,0.0619,0.0523,0.0510,0.0401	6,3,17,13,16,14,57,15,11
Joaqu N Sorolla	Naranjos Alcira	https://uploads2.wikiart.org/images/joaquin-sorolla/naranjos-alcira.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting			ruins-and-columns,mountains			Artists2/Joaqu N Sorolla/Naranjos Alcira.jpg	#805040,#d4cbb1,#d4856a,#807040,#d4bab1,#80706b,#d4ba6a	0.1552,0.1510,0.1052,0.0965,0.0812,0.0562,0.0446	4,11,5,13,2,1,14
Joaqu N Sorolla	Portrait Of Dona Elena Ortuzar Blasco Ibanez	https://uploads4.wikiart.org/images/joaquin-sorolla/portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg!Large.jpg	portrait	Impressionism	Spanish		Impressionism	painting			female-portraits			Artists2/Joaqu N Sorolla/Portrait Of Dona Elena Ortuzar Blasco Ibanez.jpg	#2a0721,#2a151a,#d4bab1,#2a1525,#d4856a,#805040,#806b70,#80706b,#25152a	0.2254,0.1147,0.1006,0.0929,0.0843,0.0691,0.0504,0.0465,0.0419	96,102,2,93,5,4,100,1,84
Joaqu N Sorolla	Castle Of La Mota Medina Del Campo	https://uploads3.wikiart.org/images/joaquin-sorolla/castle-of-la-mota-medina-del-campo.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting			castles-and-fortresses			Artists2/Joaqu N Sorolla/Castle Of La Mota Medina Del Campo.jpg	#d45124,#d4856a,#d4cbb1,#d4a824,#807b6b,#d4ba6a,#d4bab1,#212a07	0.1584,0.1273,0.1206,0.0879,0.0848,0.0665,0.0618,0.0516	8,5,11,17,10,14,2,24
Joaqu N Sorolla	Beach Of Biarritz	https://uploads4.wikiart.org/images/joaquin-sorolla/beach-of-biarritz.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting			leisure-and-sleep			Artists2/Joaqu N Sorolla/Beach Of Biarritz.jpg	#2a1007,#806616,#d4ba6a,#807040,#2a1a15,#2a0710,#803116,#2a2107,#d4a824	0.1664,0.1315,0.1140,0.1019,0.0772,0.0667,0.0655,0.0535,0.0529	6,16,14,13,3,105,7,15,17
Joaqu N Sorolla	A Farmhouse In Valencia	https://uploads1.wikiart.org/images/joaquin-sorolla/a-farmhouse-in-valencia.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting		oil,canvas	houses-and-buildings,folk-architecture			Artists2/Joaqu N Sorolla/A Farmhouse In Valencia.jpg	#807040,#805040,#d4ba6a,#d4856a,#d4bab1,#2a2515,#2a1a15	0.1996,0.1423,0.0788,0.0769,0.0735,0.0528,0.0506	13,4,14,5,2,12,3
Joaqu N Sorolla	Fountain At The Alcazin Sevilla	https://uploads0.wikiart.org/images/joaquin-sorolla/fountain-at-the-alcazin-sevilla.jpg!Large.jpg	cityscape	Impressionism	Spanish		Impressionism	painting		oil,canvas	fountains-and-pools			Artists2/Joaqu N Sorolla/Fountain At The Alcazin Sevilla.jpg	#d4bab1,#805040,#80706b,#d4cbb1,#807040,#6b7080,#807b6b,#b1bad4	0.0963,0.0874,0.0789,0.0699,0.0597,0.0492,0.0468,0.0413	2,4,1,11,13,64,10,65
Joaqu N Sorolla	Galician Party	https://uploads0.wikiart.org/images/joaquin-sorolla/galician-party.jpg	genre painting	Impressionism	Spanish		Impressionism	painting		oil,canvas	celebrations-and-festivals,bagpipers			Artists2/Joaqu N Sorolla/Galician Party.jpg	#07212a,#803116,#805040,#d4ba6a,#d45124,#d4a824,#d4cbb1,#807040	0.1966,0.0705,0.0640,0.0563,0.0506,0.0497,0.0474,0.0472	60,7,4,14,8,17,11,13
Joaqu N Sorolla	Boys In The Sea	https://uploads2.wikiart.org/images/joaquin-sorolla/boys-in-the-sea.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting		oil,canvas	children,bathing-and-swimming			Artists2/Joaqu N Sorolla/Boys In The Sea.jpg	#407080,#6b7b80,#d4cbb1,#807b6b,#d4bab1,#6b807b,#b1cbd4	0.1784,0.1264,0.0843,0.0575,0.0538,0.0466,0.0461	58,55,11,10,2,46,56
Joaqu N Sorolla	Asturian Girl	https://uploads0.wikiart.org/images/joaquin-sorolla/asturian-girl.jpg!Large.jpg	portrait	Impressionism	Spanish		Impressionism	painting		oil,canvas	female-portraits			Artists2/Joaqu N Sorolla/Asturian Girl.jpg	#072a10,#102a07,#318016,#508040,#408050,#668016,#168031,#d4ba6a,#168066	0.1900,0.1335,0.0745,0.0606,0.0603,0.0595,0.0557,0.0507,0.0435	42,33,34,31,40,25,43,14,52
Joaqu N Sorolla	Painters On The Beach	https://uploads7.wikiart.org/images/joaquin-sorolla/painters-on-the-beach.jpg	genre painting	Impressionism	Spanish		Impressionism	painting		oil,canvas	arts-and-crafts			Artists2/Joaqu N Sorolla/Painters On The Beach.jpg	#d4cbb1,#80706b,#d4bab1,#706b80,#805040,#7b6b80,#6b7080,#806b70	0.1531,0.1030,0.0978,0.0967,0.0768,0.0538,0.0531,0.0410	11,1,2,73,4,82,64,100
Joaqu N Sorolla	Two Men On A Deck	https://uploads4.wikiart.org/images/joaquin-sorolla/two-men-on-a-deck.jpg!Large.jpg	sketch and study	Impressionism	Spanish		Impressionism	painting		oil,canvas	handwork			Artists2/Joaqu N Sorolla/Two Men On A Deck.jpg	#805040,#2a1007,#d4bab1,#803116,#2a1a15,#80706b,#d4cbb1	0.3026,0.2005,0.1501,0.1142,0.0657,0.0509,0.0480	4,6,2,7,3,1,11
Joaqu N Sorolla	The Musketeer	https://uploads0.wikiart.org/images/joaquin-sorolla/the-musketeer.jpg!Large.jpg	portrait	Impressionism	Spanish		Impressionism	painting		watercolor,paper	male-portraits,military-and-soldiers			Artists2/Joaqu N Sorolla/The Musketeer.jpg	#d4cbb1,#d4bab1,#80706b	0.4556,0.3128,0.0683	11,2,1
Joaqu N Sorolla	The Milkmaid	https://uploads8.wikiart.org/images/joaquin-sorolla/the-milkmaid.jpg!Large.jpg	portrait	Impressionism	Spanish		Impressionism	painting		oil,canvas	female-portraits			Artists2/Joaqu N Sorolla/The Milkmaid.jpg	#252a15,#b1bad4,#1a2a15,#252a23,#708040,#282a23	0.1655,0.0856,0.0831,0.0600,0.0520,0.0438	21,65,30,27,22,18
Joaqu N Sorolla	Portrait Of A Gentleman	https://uploads1.wikiart.org/images/joaquin-sorolla/portrait-of-a-gentleman.jpg!Large.jpg	portrait	Impressionism	Spanish		Impressionism	painting		oil,panel	male-portraits			Artists2/Joaqu N Sorolla/Portrait Of A Gentleman.jpg	#2a1a15,#2a1007,#d4cbb1,#805040,#d4ba6a	0.3670,0.2923,0.0809,0.0806,0.0432	3,6,11,4,14
Joaqu N Sorolla	Children In The Sea	https://uploads6.wikiart.org/images/joaquin-sorolla/children-in-the-sea.jpg!Large.jpg	sketch and study	Impressionism	Spanish		Impressionism	painting		oil,panel	children,bathing-and-swimming			Artists2/Joaqu N Sorolla/Children In The Sea.jpg	#d4bab1,#706b80,#2a2823,#2a2515,#2a2523,#80706b,#23252a	0.0997,0.0876,0.0533,0.0504,0.0485,0.0442,0.0416	2,73,9,12,0,1,63
Joaqu N Sorolla	Farmhouse In Valencia	https://uploads8.wikiart.org/images/joaquin-sorolla/farmhouse-in-valencia.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting		oil,canvas	cottages-and-farmhouses,Valencia			Artists2/Joaqu N Sorolla/Farmhouse In Valencia.jpg	#d4856a,#d4ba6a,#805040,#d4cbb1,#807040,#803116	0.2372,0.2035,0.1991,0.1158,0.0443,0.0419	5,14,4,11,13,7
Joaqu N Sorolla	Boy On The Sand	https://uploads2.wikiart.org/images/joaquin-sorolla/boy-on-the-sand.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting		watercolor,paper	children			Artists2/Joaqu N Sorolla/Boy On The Sand.jpg	#d4ba6a,#d4cbb1,#d4bab1,#6b7080,#706b80,#b1bad4,#405080	0.1808,0.1710,0.1083,0.0823,0.0756,0.0692,0.0455	14,11,2,64,73,65,67
Joaqu N Sorolla	Ibiza House 1919	https://uploads3.wikiart.org/images/joaquin-sorolla/ibiza-house-1919.jpg!Large.jpg	sketch and study	Impressionism	Spanish		Impressionism	painting	 ; Spain 		folk-architecture			Artists2/Joaqu N Sorolla/Ibiza House 1919.jpg	#d4bab1,#805040,#803116,#2a1007,#2a2107,#806616,#807040,#d4856a	0.2096,0.1080,0.0860,0.0721,0.0661,0.0551,0.0533,0.0456	2,4,7,6,15,16,13,5
Joaqu N Sorolla	White Roses From The House Garden 1919	https://uploads7.wikiart.org/images/joaquin-sorolla/white-roses-from-the-house-garden-1919.jpg!Large.jpg	flower painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	flowers-and-plants			Artists2/Joaqu N Sorolla/White Roses From The House Garden 1919.jpg	#805040,#d45124,#d4ba6a,#d4a824,#d4cbb1,#803116,#2a1a15	0.2116,0.1488,0.0977,0.0928,0.0648,0.0637,0.0424	4,8,14,17,11,7,3
Joaqu N Sorolla	The Tunny Catch 1919	https://uploads7.wikiart.org/images/joaquin-sorolla/the-tunny-catch-1919.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	boats-and-ships,fishing			Artists2/Joaqu N Sorolla/The Tunny Catch 1919.jpg	#d4cbb1,#d4ba6a,#d4a824,#80706b,#d4bab1,#805040,#807b6b	0.1237,0.1038,0.0619,0.0565,0.0471,0.0470,0.0402	11,14,17,1,2,4,10
Joaqu N Sorolla	The Smugglers 1919	https://uploads5.wikiart.org/images/joaquin-sorolla/the-smugglers-1919.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	handwork,mountains			Artists2/Joaqu N Sorolla/The Smugglers 1919.jpg	#80706b,#805040,#807040,#807b6b,#d4bab1,#166680,#d4cbb1	0.1698,0.0939,0.0891,0.0848,0.0758,0.0711,0.0687	1,4,13,10,2,61,11
Joaqu N Sorolla	Looking For Shellfish 1919	https://uploads4.wikiart.org/images/joaquin-sorolla/looking-for-shellfish-1919.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	children			Artists2/Joaqu N Sorolla/Looking For Shellfish 1919.jpg	#807040,#2a2515,#2a1a15,#806616,#805040,#807b6b	0.2377,0.1377,0.0847,0.0724,0.0569,0.0407	13,12,3,16,4,10
Joaqu N Sorolla	Elena In Cove San Vicente At Majorca 1919	https://uploads1.wikiart.org/images/joaquin-sorolla/elena-in-cove-san-vicente-at-majorca-1919.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	walking			Artists2/Joaqu N Sorolla/Elena In Cove San Vicente At Majorca 1919.jpg	#807b6b,#807040,#d4ba6a,#80706b,#6b7b80	0.1479,0.1049,0.0935,0.0896,0.0423	10,13,14,1,55
Joaqu N Sorolla	Portrait Of D Amalio Gimeno 1919	https://uploads1.wikiart.org/images/joaquin-sorolla/portrait-of-d-amalio-gimeno-1919.jpg!Large.jpg	portrait	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	male-portraits			Artists2/Joaqu N Sorolla/Portrait Of D Amalio Gimeno 1919.jpg	#d4bab1,#d4cbb1,#807b6b,#80706b,#7b806b	0.1223,0.0768,0.0552,0.0550,0.0512	2,11,10,1,19
Joaqu N Sorolla	Valencia Beach Fisherwomen 1919	https://uploads0.wikiart.org/images/joaquin-sorolla/valencia-beach-fisherwomen-1919.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	boats-and-ships,walking			Artists2/Joaqu N Sorolla/Valencia Beach Fisherwomen 1919.jpg	#d4bab1,#807040,#d4cbb1,#bab1d4,#2a1a15,#b1bad4	0.2286,0.0936,0.0764,0.0720,0.0522,0.0497	2,13,11,74,3,65
Joaqu N Sorolla	The Coast Near San Sebastian 1918	https://uploads2.wikiart.org/images/joaquin-sorolla/the-coast-near-san-sebastian-1918.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	mountains			Artists2/Joaqu N Sorolla/The Coast Near San Sebastian 1918.jpg	#d4cbb1,#807040,#807b6b,#cbd4b1,#708040,#7b806b,#6b7080,#d4bab1	0.1407,0.1023,0.0938,0.0561,0.0514,0.0499,0.0431,0.0406	11,13,10,20,22,19,64,2
Joaqu N Sorolla	The Breakwater Of San Sebastian 1918	https://uploads5.wikiart.org/images/joaquin-sorolla/the-breakwater-of-san-sebastian-1918.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	walking			Artists2/Joaqu N Sorolla/The Breakwater Of San Sebastian 1918.jpg	#6b7080,#b1bad4,#282a23,#706b80,#7b806b,#2a2823	0.1658,0.1073,0.0521,0.0495,0.0484,0.0462	64,65,18,73,19,9
Joaqu N Sorolla	Rose Bush At The Sorolla House 1918	https://uploads4.wikiart.org/images/joaquin-sorolla/rose-bush-at-the-sorolla-house-1918.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	cottages-and-farmhouses,gardens-and-parks			Artists2/Joaqu N Sorolla/Rose Bush At The Sorolla House 1918.jpg	#b1bad4,#bab1d4,#6b7080,#6b7b80,#232a28,#232a25	0.0790,0.0646,0.0533,0.0471,0.0465,0.0453	65,74,64,55,45,36
Joaqu N Sorolla	Reflections In A Fountain 1918	https://uploads8.wikiart.org/images/joaquin-sorolla/reflections-in-a-fountain-1918.jpg!Large.jpg	cityscape	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	fountains-and-pools			Artists2/Joaqu N Sorolla/Reflections In A Fountain 1918.jpg	#807040,#807b6b,#2a2515,#d4ba6a,#23252a	0.3772,0.0979,0.0716,0.0506,0.0407	13,10,12,14,63
Joaqu N Sorolla	Portrait Of José Luis López De Arana Benlliure	https://uploads6.wikiart.org/images/joaquin-sorolla/portrait-of-josé-luis-lópez-de-arana-benlliure.jpg!Large.jpg	portrait	Impressionism	Spanish		Impressionism	painting	 c.; Spain 	oil,canvas	male-portraits			Artists2/Joaqu N Sorolla/Portrait Of José Luis López De Arana Benlliure.jpg	#d4cbb1,#807040,#d4bab1,#cbd4b1	0.5958,0.0709,0.0605,0.0467	11,13,2,20
Joaqu N Sorolla	The Elche Palm Grove 1918	https://uploads3.wikiart.org/images/joaquin-sorolla/the-elche-palm-grove-1918.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	leisure-and-sleep,jungles-and-tropics			Artists2/Joaqu N Sorolla/The Elche Palm Grove 1918.jpg	#803116,#805040,#d4856a,#d45124,#d4ba6a	0.2459,0.2359,0.2255,0.1078,0.0803	7,4,5,8,14
Joaqu N Sorolla	Child S Siesta	https://uploads1.wikiart.org/images/joaquin-sorolla/child-s-siesta.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 c.; Spain 	oil,panel	children,leisure-and-sleep			Artists2/Joaqu N Sorolla/Child S Siesta.jpg	#d4856a,#805040,#803116,#bab1d4	0.3553,0.1806,0.0670,0.0431	5,4,7,74
Joaqu N Sorolla	View Of Plascencia 1917	https://uploads1.wikiart.org/images/joaquin-sorolla/view-of-plascencia-1917.jpg!Large.jpg	cityscape	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	houses-and-buildings,Spain			Artists2/Joaqu N Sorolla/View Of Plascencia 1917.jpg	#807040,#805040,#2a1a15,#d4ba6a,#6b7080,#6b7b80,#7b806b,#2a2515,#d4cbb1,#807b6b	0.1884,0.1589,0.0828,0.0613,0.0610,0.0445,0.0442,0.0430,0.0427,0.0409	13,4,3,14,64,55,19,12,11,10
Joaqu N Sorolla	The Market 1917	https://uploads2.wikiart.org/images/joaquin-sorolla/the-market-1917.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	streets-and-squares,houses-and-buildings,markets-and-shops			Artists2/Joaqu N Sorolla/The Market 1917.jpg	#807b6b,#b1bad4,#807040,#d4ba6a,#d4cbb1,#23252a,#b1cbd4,#80706b	0.1054,0.0992,0.0982,0.0578,0.0570,0.0492,0.0478,0.0459	10,65,13,14,11,63,56,1
Joaqu N Sorolla	The Breakwater At San Sebastian 1917	https://uploads5.wikiart.org/images/joaquin-sorolla/the-breakwater-at-san-sebastian-1917.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	mountains			Artists2/Joaqu N Sorolla/The Breakwater At San Sebastian 1917.jpg	#80706b,#d4bab1,#23252a,#d4cbb1,#807b6b,#706b80,#806b70	0.2764,0.1012,0.0849,0.0831,0.0750,0.0517,0.0509	1,2,63,11,10,73,100
Joaqu N Sorolla	Sierra Nevada Granada 1917	https://uploads4.wikiart.org/images/joaquin-sorolla/sierra-nevada-granada-1917.jpg!Large.jpg	landscape	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	mountains			Artists2/Joaqu N Sorolla/Sierra Nevada Granada 1917.jpg	#805040,#b1bad4,#706b80,#80706b,#2a2523,#807040	0.1251,0.1192,0.1170,0.0631,0.0603,0.0437	4,65,73,1,0,13
Joaqu N Sorolla	Valencia Couples On Horseback 1916	https://uploads3.wikiart.org/images/joaquin-sorolla/valencia-couples-on-horseback-1916.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	roads-and-vehicles,couples,horsemen			Artists2/Joaqu N Sorolla/Valencia Couples On Horseback 1916.jpg	#805040,#806b70,#80706b,#b1bad4,#807040,#807b6b,#d4856a,#d4bab1	0.0980,0.0831,0.0769,0.0642,0.0627,0.0448,0.0412,0.0404	4,100,1,65,13,10,5,2
Joaqu N Sorolla	Pulling The Boat 1916	https://uploads8.wikiart.org/images/joaquin-sorolla/pulling-the-boat-1916.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	boats-and-ships,handwork			Artists2/Joaqu N Sorolla/Pulling The Boat 1916.jpg	#d4cbb1,#807040,#805040,#6b807b,#d4bab1,#803116,#d4ba6a,#806616	0.1043,0.0808,0.0659,0.0615,0.0577,0.0559,0.0503,0.0432	11,13,4,46,2,7,14,16
Joaqu N Sorolla	Oxen At The Beach 1916	https://uploads0.wikiart.org/images/joaquin-sorolla/oxen-at-the-beach-1916.jpg!Large.jpg	animal painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	animals,oxen			Artists2/Joaqu N Sorolla/Oxen At The Beach 1916.jpg	#d4856a,#805040,#2451d4,#6a85d4,#b1bad4	0.1758,0.1167,0.0774,0.0569,0.0459	5,4,71,68,65
Joaqu N Sorolla	On The Beach At Valencia 1916	https://uploads7.wikiart.org/images/joaquin-sorolla/on-the-beach-at-valencia-1916.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	handwork			Artists2/Joaqu N Sorolla/On The Beach At Valencia 1916.jpg	#d4856a,#d4cbb1,#805040,#80706b,#d4bab1,#d4ba6a,#b1bad4,#6a85d4,#6b7080	0.1096,0.0953,0.0835,0.0832,0.0770,0.0723,0.0576,0.0558,0.0461	5,11,4,1,2,14,65,68,64
Joaqu N Sorolla	Mother And Daughter Valencia Beach 1916	https://uploads8.wikiart.org/images/joaquin-sorolla/mother-and-daughter-valencia-beach-1916.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	mother-and-child			Artists2/Joaqu N Sorolla/Mother And Daughter Valencia Beach 1916.jpg	#807040,#80706b,#d4cbb1,#805040,#807b6b,#d4bab1,#d4ba6a	0.1674,0.1669,0.1391,0.1071,0.1007,0.0869,0.0668	13,1,11,4,10,2,14
Joaqu N Sorolla	Inquisitive Child 1916	https://uploads0.wikiart.org/images/joaquin-sorolla/inquisitive-child-1916.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	children			Artists2/Joaqu N Sorolla/Inquisitive Child 1916.jpg	#807b6b,#80706b,#cbd4b1,#b1bad4,#706b80,#504080,#6a85d4,#805040,#6b7080	0.0853,0.0830,0.0750,0.0613,0.0594,0.0554,0.0522,0.0517,0.0424	10,1,20,65,73,76,68,4,64
Joaqu N Sorolla	Female Nude 1916	https://uploads3.wikiart.org/images/joaquin-sorolla/female-nude-1916.jpg!Large.jpg	nude painting (nu)	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	female-nude			Artists2/Joaqu N Sorolla/Female Nude 1916.jpg	#d4cbb1,#807040,#805040,#2a1a15,#2a2515,#807b6b,#d4bab1,#2a2823,#23252a,#282a23	0.0897,0.0779,0.0690,0.0600,0.0595,0.0589,0.0528,0.0527,0.0436,0.0412	11,13,4,3,12,10,2,9,63,18
Joaqu N Sorolla	Children On The Beach Valencia 1916	https://uploads4.wikiart.org/images/joaquin-sorolla/children-on-the-beach-valencia-1916.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	children			Artists2/Joaqu N Sorolla/Children On The Beach Valencia 1916.jpg	#807040,#80706b,#805040,#807b6b,#d4ba6a,#6b7080,#806b70	0.2006,0.1498,0.0922,0.0887,0.0571,0.0469,0.0414	13,1,4,10,14,64,100
Joaqu N Sorolla	After The Bath Valencia 1916	https://uploads6.wikiart.org/images/joaquin-sorolla/after-the-bath-valencia-1916.jpg!Large.jpg	genre painting	Impressionism	Spanish		Impressionism	painting	 ; Spain 	oil,canvas	bathing-and-swimming			Artists2/Joaqu N Sorolla/After The Bath Valencia 1916.jpg	#805040,#804050,#807040,#6b7080,#cbd4b1,#807b6b,#23252a	0.0839,0.0838,0.0677,0.0660,0.0624,0.0527,0.0428	4,103,13,64,20,10,63
